idx,FLOPS,Correlation,Num_of_Operations
0,790781297134.2383,25077936,33554432
1,986401857894.582,25077969,33554432
2,1082121775025.7998,25077992,33554432
3,1257285371702.638,25078033,33554432
4,963764705882.3529,25078111,33554432
5,779592295718.0364,25078412,33554432
6,983625949051.6813,25078445,33554432
7,1050677354709.4188,25078468,33554432
8,1251237349442.5178,25078509,33554432
9,967321033210.332,25078587,33554432
10,767046108126.6431,25078910,33554432
11,984578403755.8685,25078943,33554432
12,1091094592397.4896,25078966,33554432
13,1264868516284.6804,25079007,33554432
14,976299339521.08,25079085,33554432
15,782501154357.4077,25079408,33554432
16,993881460857.202,25079441,33554432
17,1079892893923.79,25079464,33554432
18,1267927448609.4316,25079505,33554432
19,972705009276.4377,25079583,33554432
20,774982839457.6992,25079906,33554432
21,1014096711798.8395,25079939,33554432
22,1037135103390.7211,25079962,33554432
23,1267879539013.792,25080003,33554432
24,977209191251.4198,25080081,33554432
25,777280733859.9458,25080404,33554432
26,1023999999999.9999,25080437,33554432
27,1075428095253.3572,25080460,33554432
28,1264868516284.6804,25080501,33554432
29,960234432234.4321,25080579,33554432
30,765925540414.0702,25080902,33554432
31,1019984557862.4191,25080935,33554432
32,1087734439834.0249,25080958,33554432
33,1258747495967.288,25080999,33554432
34,958451598160.4729,25081077,33554432
35,784256912469.3234,25081400,33554432
36,986430856067.7328,25081433,33554432
37,1079858140507.8364,25081456,33554432
38,1280263726200.9233,25081497,33554432
39,966429493087.5576,25081575,33554432
40,779592295718.0364,25081898,33554432
41,995769118912.6628,25081931,33554432
42,1088863966770.5089,25081954,33554432
43,1251284009546.5396,25081995,33554432
44,968214219759.9261,25082073,33554432
45,782519402985.0746,25082396,33554432
46,1018993349327.3406,25082429,33554432
47,1082121775025.7998,25082452,33554432
48,1278751219512.195,25082493,33554432
49,967321033210.332,25082571,33554432
50,777280733859.9458,25082894,33554432
51,1006280761733.3933,25082927,33554432
52,1073261003070.6244,25082950,33554432
53,1248258323723.076,25082991,33554432
54,959328472996.5408,25083069,33554432
55,774428360413.5894,25083392,33554432
56,1019984557862.4191,25083425,33554432
57,1065626016260.1626,25083448,33554432
58,1245293449619.5955,25083489,33554432
59,969977509900.8468,25083567,33554432
60,779013117266.0367,25083890,33554432
61,1036142292490.1185,25083923,33554432
62,1062387031408.308,25083946,33554432
63,1254277511961.7227,25083987,33554432
64,970903703703.7036,25084065,33554432
65,780172336022.6929,25084388,33554432
66,1010158412860.8845,25084421,33554432
67,1072129341470.4283,25084444,33554432
68,1283446756425.9487,25084485,33554432
69,968214219759.9261,25084563,33554432
70,780190476190.4761,25084886,33554432
71,1023999999999.9999,25084919,33554432
72,1073226675195.906,25084942,33554432
73,1263344578313.253,25084983,33554432
74,983625949051.6813,25085061,33554432
75,779610408921.9331,25085297,33554432
76,1074326257484.0714,25085330,33554432
77,1137284164859.0022,25085353,33554432
78,1318963522012.5786,25085394,33554432
79,1061278173134.706,25085472,33554432
80,791957138473.8842,25087664,33554432
81,1013116908212.5605,25087697,33554432
82,1052754117905.4373,25087720,33554432
83,1245339667458.4324,25087761,33554432
84,994824394438.0206,25087839,33554432
85,796166377980.7805,25088140,33554432
86,1004383141762.452,25088173,33554432
87,1052754117905.4373,25088196,33554432
88,1233573471563.5454,25088237,33554432
89,1005346116970.2781,25088315,33554432
90,787810668670.1727,25088638,33554432
