idx,FLOPS,Correlation,Num_of_Operations
0,1531886048210.3726,25081500,67108864
1,1991538237825.3257,25081533,67108864
2,2150925128205.1282,25081556,67108864
3,2144258682940.8567,25081672,67108864
4,1542023529411.7646,25082101,67108864
5,2034095053346.2659,25082134,67108864
6,2182189184794.9792,25082157,67108864
7,2153064390901.216,25082273,67108864
8,1558026234532.0735,25082758,67108864
9,2003010506208.214,25082791,67108864
10,2122556346269.412,25082814,67108864
11,2182189184794.9792,25082930,67108864
12,1532970829430.9797,25083415,67108864
13,2044007797270.955,25083448,67108864
14,2157563786008.2305,25083471,67108864
15,2142068498834.9453,25083587,67108864
16,1551112076736.392,25084072,67108864
17,2047999999999.9998,25084105,67108864
18,2157494422118.6304,25084128,67108864
19,2150856190506.7144,25084244,67108864
20,1550001478196.6,25084729,67108864
21,2074270206781.4421,25084762,67108864
22,2164173756006.3208,25084785,67108864
23,2153064390901.216,25084901,67108864
24,1572041134718.546,25085386,67108864
25,2068197238658.7773,25085419,67108864
26,2173144133933.4868,25085442,67108864
27,2175398359752.3418,25085558,67108864
28,1555750741839.7625,25085890,67108864
29,2030095410956.8318,25085923,67108864
30,2186811261730.9697,25085946,67108864
31,2166479338842.9756,25086062,67108864
32,1556869597494.4905,25087636,67108864
33,2113997920932.4302,25087669,67108864
34,2177727933541.0178,25087692,67108864
35,2198272536687.6313,25087808,67108864
36,1556869597494.4905,25088237,67108864
37,2088796812749.004,25088270,67108864
38,2189093945720.2505,25088293,67108864
39,2170964803312.6296,25088409,67108864
40,1555714676495.8157,25088894,67108864
41,2113997920932.4302,25088927,67108864
42,2137769622833.843,25088950,67108864
43,2200579223504.722,25089066,67108864
44,1560344672045.3857,25089551,67108864
45,2131252032520.3252,25089584,67108864
46,2146453350391.812,25089607,67108864
47,2219208465608.466,25089723,67108864
48,1562670019792.758,25090208,67108864
49,2135592668024.4397,25090241,67108864
50,2170964803312.6296,25090264,67108864
51,2209854583772.392,25090380,67108864
52,1597183616155.3657,25090865,67108864
53,2086653524455.0854,25090898,67108864
54,2142136874361.5933,25090921,67108864
55,2182189184794.9792,25091037,67108864
56,1546572271386.4307,25091522,67108864
57,2095056943056.9434,25091555,67108864
58,2193673640167.364,25091578,67108864
59,2184462224536.9617,25091694,67108864
60,1543158204562.178,25092026,67108864
61,2144258682940.8567,25092059,67108864
62,2177727933541.0178,25092082,67108864
63,2184533333333.3335,25092198,67108864
