idx,FLOPS,Correlation,Num_of_Operations
0,1516344623449.398,2532232,67108864
1,2026172639714.9841,2532265,67108864
2,2148721311475.4097,2532288,67108864
3,2122623481781.3767,2532404,67108864
4,1545432571849.6685,2532833,67108864
5,1959897900178.149,2532866,67108864
6,2078445986124.8762,2532889,67108864
7,2050001955034.2131,2533005,67108864
8,1610677163086.5234,2533490,67108864
9,1984001892091.648,2533523,67108864
10,2068197238658.7773,2533546,67108864
11,2084644135188.867,2533662,67108864
12,1535215244892.8237,2534147,67108864
13,1984060548722.8003,2534180,67108864
14,2080443438633.4749,2534203,67108864
15,2086653524455.0854,2534319,67108864
16,1525166791663.8257,2534804,67108864
17,1987821800947.8677,2534837,67108864
18,2088796812749.004,2534860,67108864
19,2088731799931.5261,2534976,67108864
20,1530732966857.5078,2535461,67108864
21,1328125709988.3235,2535494,67108864
22,1517441808931.5996,2535517,67108864
23,2062033000460.9001,2535633,67108864
24,1367977332490.776,2536118,67108864
25,1602102368220.0154,2536151,67108864
26,2051945084849.4114,2536174,67108864
27,2072284584980.237,2536290,67108864
28,1570863603380.0708,2536622,67108864
29,2044007797270.955,2536655,67108864
30,2219208465608.466,2536678,67108864
31,2207528421052.632,2536794,67108864
32,1522986201888.1628,2538368,67108864
33,2010692233940.5562,2538401,67108864
34,2051945084849.4114,2538424,67108864
35,2051945084849.4114,2538540,67108864
36,1537501466275.6597,2538969,67108864
37,2004865533414.9915,2539002,67108864
38,2066159605911.3303,2539025,67108864
39,2120410249928.9077,2539141,67108864
40,1546536630332.081,2539626,67108864
41,1978445283018.868,2539659,67108864
42,2064125984251.9683,2539682,67108864
43,2072220595954.9177,2539798,67108864
44,1535250366032.2107,2540283,67108864
45,1355597697202.3027,2540316,67108864
46,1485202257386.3008,2540339,67108864
47,2094991539974.4011,2540455,67108864
48,1529616483942.288,2540940,67108864
49,1984060548722.8003,2540973,67108864
50,2064125984251.9683,2540996,67108864
51,2109810865191.147,2541112,67108864
52,1529651349380.0144,2541597,67108864
53,2012621880998.0808,2541630,67108864
54,2042017526777.0208,2541653,67108864
55,2105508235810.8745,2541769,67108864
56,1542023529411.7646,2542254,67108864
57,2039969115724.8381,2542287,67108864
58,2094991539974.4011,2542310,67108864
59,1527423160961.3984,2542426,67108864
60,1534092216253.2861,2542758,67108864
61,2150925128205.1282,2542791,67108864
62,2184533333333.3335,2542814,67108864
63,2235695239364.3604,2542930,67108864
64,1509828653707.7034,2544504,67108864
65,2037986698654.6812,2544537,67108864
