idx,FLOPS,Correlation,Num_of_Operations
0,805976940814.7579,228187,33554432
1,888623728813.5593,228220,33554432
2,1011132499623.3237,228243,33554432
3,1055967774420.9465,228361,33554432
4,814724584193.2743,228504,33554432
5,893141473022.971,228537,33554432
6,1018993349327.3406,228560,33554432
7,981812734082.397,228676,33554432
8,817902059719.6831,228841,33554432
9,895453458582.4081,228874,33554432
10,1058098890010.091,228897,33554432
11,970875611238.1008,229013,33554432
12,816628099978.0963,229178,33554432
13,900814303739.6976,229211,33554432
14,1043326762227.5427,229234,33554432
15,997663960990.6936,229350,33554432
16,801663608562.6912,229515,33554432
17,895453458582.4081,229548,33554432
18,1065626016260.1626,229571,33554432
19,989193478965.8323,229687,33554432
20,819820469593.6866,229852,33554432
21,897753424657.5343,229885,33554432
22,1048576000000.0,229908,33554432
23,989222641509.434,230024,33554432
24,812829921755.7714,230189,33554432
25,900041093318.3124,230222,33554432
26,1038194059405.9406,230245,33554432
27,985503759398.4961,230361,33554432
28,816647975077.8816,230526,33554432
29,894689419795.2219,230559,33554432
30,1020015564202.3347,230582,33554432
31,983625949051.6813,230698,33554432
32,819820469593.6866,230863,33554432
33,893141473022.971,230896,33554432
34,1058065525178.9487,230919,33554432
35,993881460857.202,231035,33554432
36,805957581726.0347,231200,33554432
37,890132427843.8031,231233,33554432
38,1041254678044.996,231256,33554432
39,1005315996045.1808,231372,33554432
40,819840500390.9304,231537,33554432
41,891646258503.4015,231570,33554432
42,1035087515809.606,231593,33554432
43,1003392003827.6367,231709,33554432
44,799810073177.1267,231874,33554432
45,892381372835.8289,231907,33554432
46,1032031249038.8461,231930,33554432
47,976299339521.08,232046,33554432
48,816647975077.8816,232211,33554432
49,895453458582.4081,232244,33554432
50,1018993349327.3406,232267,33554432
51,998643809523.8094,232383,33554432
52,816012451361.8677,232548,33554432
53,903920476280.2726,232581,33554432
54,1030003744973.4476,232604,33554432
55,989222641509.434,232720,33554432
56,814111801242.2361,232885,33554432
57,898522707797.7721,232918,33554432
58,1032062992125.9841,232941,33554432
59,977209191251.4198,233057,33554432
60,821747899982.857,233156,33554432
61,914190061028.7708,233189,33554432
62,1121471657754.0107,233212,33554432
63,1093370002280.9476,233328,33554432
64,793755635985.1442,235343,33554432
65,898498647744.0087,235376,33554432
66,1034098619329.3887,235399,33554432
67,974513011152.4163,235515,33554432
68,813480217222.6533,235658,33554432
69,898498647744.0087,235691,33554432
70,1048576000000.0,235714,33554432
71,976327746741.1545,235830,33554432
72,811591331269.3499,235995,33554432
73,907833446064.771,236028,33554432
74,1048576000000.0,236051,33554432
75,973579921659.6547,236167,33554432
76,801663608562.6912,236332,33554432
77,906264199864.9562,236365,33554432
78,1013116908212.5605,236388,33554432
79,984549514392.1833,236504,33554432
80,808443127334.056,236669,33554432
81,909408136162.8318,236702,33554432
82,1040221719316.7374,236725,33554432
83,976327746741.1545,236841,33554432
84,811591331269.3499,237006,33554432
85,903920476280.2726,237039,33554432
86,1037167161226.5084,237062,33554432
87,982732895970.0094,237178,33554432
88,821768025078.37,237343,33554432
89,900838487972.5085,237376,33554432
90,1044365899965.7631,237399,33554432
91,978149253731.3433,237515,33554432
92,815358102689.9619,237680,33554432
93,913393728222.9966,237713,33554432
94,1029024533856.7224,237736,33554432
95,986401857894.582,237852,33554432
96,811571701535.8568,238017,33554432
97,900838487972.5085,238050,33554432
98,1053845226130.6533,238073,33554432
99,984578403755.8685,238189,33554432
100,808443127334.056,238354,33554432
101,900065236051.5021,238387,33554432
102,1021972771297.1707,238410,33554432
103,981812734082.397,238526,33554432
104,807820304788.5018,238691,33554432
105,897729405784.3058,238724,33554432
106,1026003913894.3247,238747,33554432
107,994853889943.074,238863,33554432
108,805338581543.2617,239028,33554432
109,914962833692.3623,239061,33554432
110,1040253968253.9684,239084,33554432
111,974484709435.7157,239200,33554432
112,801051184110.0077,239365,33554432
113,907858008658.0087,239398,33554432
114,1040221719316.7374,239421,33554432
115,966401658938.3948,239537,33554432
116,797377248639.5284,239702,33554432
117,907858008658.0087,239735,33554432
118,1045439680957.1287,239758,33554432
119,989222641509.434,239874,33554432
120,813460496012.0244,240039,33554432
121,914962833692.3623,240072,33554432
122,1055934543852.4718,240095,33554432
123,983625949051.6813,240211,33554432
124,813480217222.6533,240310,33554432
125,925460793777.7534,240343,33554432
126,1120273504273.5042,240366,33554432
127,1092266666666.6667,240482,33554432
128,802872059914.3397,242495,33554432
129,895453458582.4081,242528,33554432
130,1005346116970.2781,242551,33554432
131,955857793983.5916,242667,33554432
132,800420600653.6104,242810,33554432
133,907072664359.8617,242843,33554432
134,1013086319857.4921,242866,33554432
135,977209191251.4198,242982,33554432
136,815358102689.9619,243147,33554432
137,907048144243.5055,243180,33554432
138,1042322067594.4335,243203,33554432
139,987330645873.1793,243319,33554432
140,800420600653.6104,243484,33554432
141,896961479857.7882,243517,33554432
142,1031016500230.4501,243540,33554432
143,986401857894.582,243656,33554432
144,816628099978.0963,243821,33554432
145,913393728222.9966,243854,33554432
146,1021008763388.5104,243877,33554432
147,988290292177.1914,243993,33554432
148,810944051042.8499,244158,33554432
149,910222222222.2223,244191,33554432
150,1028015686274.5099,244214,33554432
151,977209191251.4198,244330,33554432
152,808462606013.8782,244495,33554432
153,902364716955.7616,244528,33554432
154,1046450397629.8145,244551,33554432
155,990127534008.0852,244667,33554432
156,814744366744.3668,244832,33554432
157,909432784041.6305,244865,33554432
158,1006280761733.3933,244888,33554432
159,995798670465.3372,245004,33554432
160,817264583384.0757,245169,33554432
161,900041093318.3124,245202,33554432
162,1035087515809.606,245225,33554432
163,999566028180.762,245341,33554432
164,812849612403.1008,245506,33554432
165,914165154611.0885,245539,33554432
166,1004353078511.7783,245562,33554432
167,997663960990.6936,245678,33554432
168,807198441146.0463,245843,33554432
169,895453458582.4081,245876,33554432
170,1007277617675.3124,245899,33554432
171,1002462715105.1625,246015,33554432
172,812200324353.1091,246180,33554432
173,910222222222.2223,246213,33554432
174,1033079802955.6652,246236,33554432
175,999566028180.762,246352,33554432
176,817902059719.6831,246517,33554432
177,903920476280.2726,246550,33554432
178,1048543233023.968,246573,33554432
179,997663960990.6936,246689,33554432
180,819180000488.2694,246854,33554432
181,907833446064.771,246887,33554432
182,1020977696637.7604,246910,33554432
183,987359698681.7327,247026,33554432
184,813460496012.0244,247191,33554432
185,902388984509.4666,247224,33554432
186,1038161938058.8473,247247,33554432
187,990156751652.5024,247363,33554432
188,815377916018.6625,247462,33554432
189,927917701391.0013,247495,33554432
190,1106056366812.8027,247518,33554432
191,1078781893004.1152,247634,33554432
192,796166377980.7805,249647,33554432
193,909408136162.8318,249680,33554432
194,1025000977517.1066,249703,33554432
195,961996330275.2292,249819,33554432
196,813460496012.0244,249962,33554432
197,907858008658.0087,249995,33554432
198,1062353395599.1768,250018,33554432
199,993910900473.9338,250134,33554432
200,804720531453.102,250299,33554432
201,896961479857.7882,250332,33554432
202,1058065525178.9487,250355,33554432
203,988290292177.1914,250471,33554432
204,802257788404.0646,250636,33554432
205,896985457656.1163,250669,33554432
206,1063464503042.5964,250692,33554432
207,971803521779.4254,250808,33554432
208,801032060922.9153,250973,33554432
209,903141926627.7285,251006,33554432
210,1045439680957.1287,251029,33554432
211,976299339521.08,251145,33554432
212,804122699386.5029,251310,33554432
213,914962833692.3623,251343,33554432
214,1053845226130.6533,251366,33554432
215,984549514392.1833,251482,33554432
216,807820304788.5018,251647,33554432
217,897753424657.5343,251680,33554432
218,1062353395599.1768,251703,33554432
219,993881460857.202,251819,33554432
220,807839753466.8721,251984,33554432
221,902364716955.7616,252017,33554432
222,1065626016260.1626,252040,33554432
223,971803521779.4254,252156,33554432
224,804720531453.102,252321,33554432
225,904700369381.7574,252354,33554432
226,1040253968253.9684,252377,33554432
227,981812734082.397,252493,33554432
228,802872059914.3397,252658,33554432
229,903920476280.2726,252691,33554432
230,1039222993062.4381,252714,33554432
231,994853889943.074,252830,33554432
232,798591808077.6829,252995,33554432
233,902388984509.4666,253028,33554432
234,1043326762227.5427,253051,33554432
235,984549514392.1833,253167,33554432
236,802872059914.3397,253332,33554432
237,913368865176.7971,253365,33554432
238,1059134244499.8578,253388,33554432
239,985503759398.4961,253504,33554432
240,807198441146.0463,253669,33554432
241,885621621621.6216,253702,33554432
242,1048543233023.968,253725,33554432
243,976299339521.08,253841,33554432
244,790762661136.3798,254006,33554432
245,899293310463.1218,254039,33554432
246,1035087515809.606,254062,33554432
247,988261184578.6821,254178,33554432
248,800420600653.6104,254343,33554432
249,895453458582.4081,254376,33554432
250,1048543233023.968,254399,33554432
251,992030274361.4001,254515,33554432
252,807820304788.5018,254614,33554432
253,915786899563.3187,254647,33554432
254,1132333277089.7312,254670,33554432
255,1089960435276.9207,254786,33554432
256,795562320696.114,256799,33554432
257,880393356597.4865,256832,33554432
258,1044365899965.7631,256855,33554432
259,967293147683.7037,256971,33554432
260,805957581726.0347,257114,33554432
261,901588843807.9373,257147,33554432
262,1058098890010.091,257170,33554432
263,985474815706.7755,257286,33554432
264,814111801242.2361,257451,33554432
265,910197531533.9753,257484,33554432
266,1026003913894.3247,257507,33554432
267,999595805529.0753,257623,33554432
268,826280676697.2838,257788,33554432
269,903920476280.2726,257821,33554432
270,1044365899965.7631,257844,33554432
271,983654784240.15,257960,33554432
272,824331949391.9667,258125,33554432
273,909432784041.6305,258158,33554432
274,1045439680957.1287,258181,33554432
275,996745247148.289,258297,33554432
276,817264583384.0757,258462,33554432
277,900838487972.5085,258495,33554432
278,1059167676767.6768,258518,33554432
279,995769118912.6628,258634,33554432
280,819180000488.2694,258799,33554432
281,897753424657.5343,258832,33554432
282,1056998960466.2151,258855,33554432
283,998614088866.4028,258971,33554432
284,818540531310.2236,259136,33554432
285,911805217391.3043,259169,33554432
286,1051698229117.6931,259192,33554432
287,1000549618320.6107,259308,33554432
288,815358102689.9619,259473,33554432
289,897753424657.5343,259506,33554432
290,1032062992125.9841,259529,33554432
291,998643809523.8094,259645,33554432
292,821768025078.37,259810,33554432
293,907048144243.5055,259843,33554432
294,1057032258064.5161,259866,33554432
295,1010188824662.813,259982,33554432
296,807839753466.8721,260147,33554432
297,905506044905.0087,260180,33554432
298,1064544162436.5483,260203,33554432
299,991092627599.2438,260319,33554432
300,817284489477.7865,260484,33554432
301,902364716955.7616,260517,33554432
302,1060238624873.6097,260540,33554432
303,991063354697.6992,260656,33554432
304,803506513409.9617,260821,33554432
305,908620108857.5374,260854,33554432
306,1041286991062.5623,260877,33554432
307,990156751652.5024,260993,33554432
308,812219984508.1332,261158,33554432
309,906264199864.9562,261191,33554432
310,1051731193580.7423,261214,33554432
311,978149253731.3433,261330,33554432
312,818540531310.2236,261495,33554432
313,904724762726.4883,261528,33554432
314,1060238624873.6097,261551,33554432
315,999566028180.762,261667,33554432
316,823684414659.8915,261766,33554432
317,924670194003.5275,261799,33554432
318,1101445378151.2605,261822,33554432
319,1087734439834.0249,261938,33554432
320,806577534193.8896,263951,33554432
321,896218803418.8033,263984,33554432
322,1036110297977.4589,264007,33554432
323,979977570093.4578,264123,33554432
324,801644456124.4236,264266,33554432
325,916587412587.4126,264299,33554432
326,1025972542424.7057,264322,33554432
327,1004353078511.7783,264438,33554432
328,809711196911.197,264603,33554432
329,909408136162.8318,264636,33554432
330,1047528471528.4717,264659,33554432
331,986401857894.582,264775,33554432
332,810317370619.9136,264940,33554432
333,919803508771.9299,264973,33554432
334,1020977696637.7604,264996,33554432
335,993910900473.9338,265112,33554432
336,817284489477.7865,265277,33554432
337,906264199864.9562,265310,33554432
338,1021008763388.5104,265333,33554432
339,1005315996045.1808,265449,33554432
340,815377916018.6625,265614,33554432
341,890865047125.979,265647,33554432
342,1039190808015.1134,265670,33554432
343,993881460857.202,265786,33554432
344,811571701535.8568,265951,33554432
345,916587412587.4126,265984,33554432
346,1035087515809.606,266007,33554432
347,989193478965.8323,266123,33554432
348,804720531453.102,266288,33554432
349,918192644483.3627,266321,33554432
350,1053845226130.6533,266344,33554432
351,995798670465.3372,266460,33554432
352,805338581543.2617,266625,33554432
353,908644714038.1283,266658,33554432
354,1043359203980.0996,266681,33554432
355,993910900473.9338,266797,33554432
356,806577534193.8896,266962,33554432
357,907833446064.771,266995,33554432
