idx,FLOPS,Correlation,Num_of_Operations
0,6283454413520.283,114026,268435456
1,7067066554338.669,114059,268435456
2,8176031189083.82,114082,268435456
3,8272788954635.109,114198,268435456
4,6302337379381.588,114275,268435456
5,7200328746546.499,114308,268435456
6,8765525600835.946,114331,268435456
7,8811273789594.617,114447,268435456
8,6379017989116.228,114920,268435456
9,7200521888412.017,114953,268435456
10,7921020272064.682,114976,268435456
11,8388345864191.744,115092,268435456
12,6369482156416.097,115169,268435456
13,7456333324074.332,115202,268435456
14,8551078491335.372,115225,268435456
15,8783595301200.877,115341,268435456
16,6250680079171.032,115814,268435456
17,7377640676102.79,115847,268435456
18,8240282907662.082,115870,268435456
19,8215819055489.241,115986,268435456
20,6278898203592.814,116063,268435456
21,7377640676102.79,116096,268435456
22,8507716024340.771,116119,268435456
23,8438978150837.813,116235,268435456
24,6364649468892.261,116708,268435456
25,7084972972972.973,116741,268435456
26,8289138339920.948,116764,268435456
27,8050246093867.146,116880,268435456
28,6492573612286.8545,116957,268435456
29,7275462272333.044,116990,268435456
30,8710911734164.071,117013,268435456
31,8405418837675.351,117129,268435456
32,6369482156416.097,117602,268435456
33,7237602955054.06,117635,268435456
34,8297080827125.769,117658,268435456
35,8256503937007.873,117774,268435456
36,6442863287250.384,117851,268435456
37,7313520488230.166,117884,268435456
38,8904808624979.268,117907,268435456
39,8542370672097.759,118023,268435456
40,6408409472880.062,118496,268435456
41,7108801567755.091,118529,268435456
42,8305552475247.524,118552,268435456
43,8288882383819.671,118668,268435456
44,6462718027734.977,118745,268435456
45,7371157865831.892,118778,268435456
46,8738133333333.334,118801,268435456
47,8802028265075.254,118917,268435456
48,6447815526518.063,119902,268435456
49,7157324516731.103,119935,268435456
50,8208031311154.598,119958,268435456
51,2209818199779.3765,119999,268435456
52,7319902268760.908,120078,268435456
53,6403364805228.883,120155,268435456
54,7225329888027.5625,120188,268435456
55,8719683482215.365,120211,268435456
56,2356991948300.5386,120252,268435456
57,8240029959787.581,120330,268435456
58,6462562438308.015,120803,268435456
59,7237798101811.906,120836,268435456
60,8313526464120.907,120859,268435456
61,2212750950021.844,120900,268435456
62,7646644523572.142,120978,268435456
63,6292881731017.185,121055,268435456
64,7332699300699.301,121088,268435456
65,8774407740332.757,121111,268435456
66,2372994015257.998,121152,268435456
