idx,FLOPS,Correlation,Num_of_Operations
0,1542023529411.7646,15928970,67108864
1,2028193423597.679,15929003,67108864
2,2058049067713.4448,15929026,67108864
3,2084644135188.867,15929142,67108864
4,1577955371628.7708,15929571,67108864
5,2066159605911.3303,15929604,67108864
6,2062033000460.9001,15929627,67108864
7,2072284584980.237,15929743,67108864
8,1530732966857.5078,15930228,67108864
9,2060070726915.5205,15930261,67108864
10,2078381616030.2268,15930284,67108864
11,2076388118811.881,15930400,67108864
12,1535215244892.8237,15930885,67108864
13,2041955393275.5208,15930918,67108864
14,2060070726915.5205,15930941,67108864
15,2051945084849.4114,15931057,67108864
16,1536375091575.0916,15931542,67108864
17,2060007489946.8953,15931575,67108864
18,2040031128404.6694,15931598,67108864
19,2105574297188.755,15931714,67108864
20,1561506480210.3452,15932199,67108864
21,2060070726915.5205,15932232,67108864
22,2070175031619.212,15932255,67108864
23,2090879361914.2573,15932371,67108864
24,1543122720687.9902,15932856,67108864
25,2047999999999.9998,15932889,67108864
26,2072220595954.9177,15932912,67108864
27,2072220595954.9177,15933028,67108864
28,1535250366032.2107,15933360,67108864
29,2111935548841.893,15933393,67108864
30,2148721311475.4097,15933416,67108864
31,2195970680628.2722,15933532,67108864
32,1527388397023.0103,15935106,67108864
33,2080443438633.4749,15935139,67108864
34,2118335353535.3535,15935162,67108864
35,2037986698654.6812,15935278,67108864
36,1529616483942.288,15935707,67108864
37,2084579380610.6921,15935740,67108864
38,2074334322453.0168,15935763,67108864
39,2057985954797.7554,15935879,67108864
40,1580333545272.5774,15936364,67108864
41,2038048590864.9175,15936397,67108864
42,2068133501802.829,15936420,67108864
43,2028132128501.919,15936536,67108864
44,1529616483942.288,15937021,67108864
45,2066159605911.3303,15937054,67108864
46,2092966067864.2712,15937077,67108864
47,2047937501907.2905,15937193,67108864
48,1521846474816.8809,15937678,67108864
49,2044007797270.955,15937711,67108864
50,2060007489946.8953,15937734,67108864
51,2037986698654.6812,15937850,67108864
52,1541988097699.961,15938335,67108864
53,2122556346269.412,15938368,67108864
54,2191381400208.9866,15938391,67108864
55,2146522006141.2488,15938507,67108864
56,1537466242067.4014,15938992,67108864
57,2057985954797.7554,15939025,67108864
58,2109810865191.147,15939048,67108864
59,2068133501802.829,15939164,67108864
60,1549965678915.3984,15939496,67108864
61,2162012371134.0205,15939529,67108864
62,2250087644593.462,15939552,67108864
63,2135524709626.094,15939668,67108864
64,1532970829430.9797,15941242,67108864
65,2001039568238.0654,15941275,67108864
66,2088731799931.5261,15941298,67108864
67,2072220595954.9177,15941414,67108864
68,1556869597494.4905,15941843,67108864
69,2001099236641.2214,15941876,67108864
70,2092900795259.629,15941899,67108864
71,2016492307692.3076,15942015,67108864
72,1545396983304.548,15942500,67108864
73,2002950723772.571,15942533,67108864
74,2074334322453.0168,15942556,67108864
75,2070175031619.212,15942672,67108864
76,1577992475545.5232,15943157,67108864
77,1984001892091.648,15943190,67108864
78,2097152000000.0,15943213,67108864
79,2028193423597.679,15943329,67108864
80,1530732966857.5078,15943814,67108864
81,1987821800947.8677,15943847,67108864
82,2099185586036.473,15943870,67108864
83,2062096361848.5742,15943986,67108864
84,1559220817843.8662,15944471,67108864
85,2008706157023.5566,15944504,67108864
86,2086718407960.1992,15944527,67108864
87,2042017526777.0208,15944643,67108864
