idx,FLOPS,Correlation,Num_of_Operations
0,3008826398852.224,10971795,134217728
1,3953044738314.7285,10971828,134217728
2,4165147964250.249,10971851,134217728
3,4092003902439.025,10971967,134217728
4,3139449101796.407,10972396,134217728
5,4083910786551.0415,10972429,134217728
6,4271185336048.8794,10972452,134217728
7,4227995841864.8604,10972568,134217728
8,3034883617863.199,10973053,134217728
9,3968003784183.296,10973086,134217728
10,4275539245667.686,10973109,134217728
11,4253723195892.625,10973225,134217728
12,3030498046919.0996,10973557,134217728
13,4084035053554.0415,10973590,134217728
14,4258041559595.191,10973613,134217728
15,4245246963562.7534,10973729,134217728
16,3066011695906.4326,10974863,134217728
17,4120014979893.7905,10974896,134217728
18,4032984615384.615,10974919,134217728
19,4310692702980.4727,10975035,134217728
20,3086245441375.9805,10975464,134217728
21,4140477788746.299,10975497,134217728
22,4048433867221.6694,10975520,134217728
23,4315127572016.461,10975636,134217728
24,3077188435701.676,10976121,134217728
25,4072139805825.242,10976154,134217728
26,4108035259549.462,10976177,134217728
27,4391797650600.4385,10976293,134217728
28,3106819934723.733,10976625,134217728
29,4215380904522.6133,10976658,134217728
30,4319571575695.16,10976681,134217728
31,4419709167544.784,10976797,134217728
32,3130004617429.631,10977931,134217728
33,4107909527744.6206,10977964,134217728
34,4132319211822.6606,10977987,134217728
35,4249548125633.232,10978103,134217728
36,3019589372089.361,10978532,134217728
37,3986980988593.156,10978565,134217728
38,4136267003605.658,10978588,134217728
39,4341929606625.2593,10978704,134217728
40,3039350724637.681,10979189,134217728
41,4132319211822.6606,10979222,134217728
42,4161015873015.8735,10979245,134217728
43,4284273748723.1865,10979361,134217728
44,3030498046919.0996,10979693,134217728
45,4177593625498.008,10979726,134217728
46,4315127572016.461,10979749,134217728
47,4240954499494.439,10979865,134217728
48,3041485825647.5337,10980999,134217728
49,4032863435593.8823,10981032,134217728
50,4297442622950.8193,10981055,134217728
51,4056264257003.838,10981171,134217728
52,3097641948810.2656,10981600,134217728
53,4052467632850.242,10981633,134217728
54,4266840284842.32,10981656,134217728
55,4072016261642.5474,10981772,134217728
56,3068184432506.5723,10982257,134217728
57,4052345279429.9683,10982290,134217728
58,4219489075418.9067,10982313,134217728
59,4017412314047.1133,10982429,134217728
60,3070430489785.6475,10982761,134217728
61,4189983079948.8022,10982794,134217728
62,4419563633968.85,10982817,134217728
63,4262504065040.6504,10982933,134217728
64,3113811432813.66,10984067,134217728
65,3930931583880.0376,10984100,134217728
66,4103890169698.8228,10984123,134217728
67,4132319211822.6606,10984239,134217728
68,3187085413055.351,10984668,134217728
69,4009850860420.65,10984701,134217728
70,4128124996155.3843,10984724,134217728
71,4079938231449.6763,10984840,134217728
72,3111429352991.6313,10985325,134217728
73,3945723424270.931,10985358,134217728
74,4005901447545.142,10985381,134217728
75,4095999999999.9995,10985497,134217728
76,3111429352991.6313,10985829,134217728
77,4140477788746.299,10985862,134217728
78,4387347280334.728,10985885,134217728
79,4219621730382.294,10986001,134217728
80,3127670589331.9043,10987135,134217728
81,4048555984555.984,10987168,134217728
82,4044529998493.295,10987191,134217728
83,4100003910068.4263,10987307,134217728
84,3172620919513.0596,10987736,134217728
85,4116098135426.8896,10987769,134217728
86,4095875003814.581,10987792,134217728
87,4112062745098.0396,10987908,134217728
88,3125340039585.516,10988393,134217728
89,4040755298651.252,10988426,134217728
90,4120014979893.7905,10988449,134217728
91,4095875003814.581,10988565,134217728
92,3137100972326.1035,10988897,134217728
93,4232395560040.364,10988930,134217728
94,4373622523461.9395,10988953,134217728
95,4297305029936.2856,10989069,134217728
96,3050333583327.6514,10990203,134217728
97,4140477788746.299,10990236,134217728
98,4144441191909.8354,10990259,134217728
99,4108035259549.462,10990375,134217728
100,3057003257032.2285,10990804,134217728
101,4177463599863.0522,10990837,134217728
102,4132191989162.895,10990860,134217728
103,4072139805825.242,10990976,134217728
104,3028310011055.7075,10991461,134217728
105,3998264112723.048,10991494,134217728
106,4136394477317.5547,10991517,134217728
107,4072016261642.5474,10991633,134217728
108,3052553571834.7017,10991965,134217728
109,4165147964250.249,10991998,134217728
110,4232262100715.795,10992021,134217728
111,4315127572016.461,10992137,134217728
112,3088589101620.0293,10993271,134217728
113,4124192723697.1484,10993304,134217728
114,4052467632850.242,10993327,134217728
115,4076097181729.835,10993443,134217728
116,3146440865508.5923,10993872,134217728
117,4161015873015.8735,10993905,134217728
118,4120141453831.041,10993928,134217728
119,4136267003605.658,10994044,134217728
120,3059302698760.029,10994529,134217728
121,4099878669395.485,10994562,134217728
122,4068190106692.5317,10994585,134217728
123,4181628438794.903,10994701,134217728
124,3134683139874.349,10995033,134217728
125,4301850256410.2563,10995066,134217728
126,4368924449073.9233,10995089,134217728
127,4368924449073.9233,10995205,134217728
128,3090793966609.096,10996339,134217728
129,4052467632850.242,10996372,134217728
130,4219621730382.294,10996395,134217728
131,4103890169698.8228,10996511,134217728
132,3111501483679.525,10996940,134217728
133,4040633651443.538,10996973,134217728
134,4206924774322.969,10996996,134217728
135,4206792916470.7725,10997112,134217728
136,3057072886297.3755,10997597,134217728
137,4084035053554.0415,10997630,134217728
138,4173307048910.171,10997653,134217728
139,4271185336048.8794,10997769,134217728
140,3151242674680.691,10998101,134217728
141,4132319211822.6606,10998134,134217728
142,4364378369589.9585,10998157,134217728
143,4249413582396.707,10998273,134217728
144,3052622998544.3955,10999407,134217728
145,3960510136032.341,10999440,134217728
146,4194304000000.0,10999463,134217728
147,4091879150025.914,10999579,134217728
148,3139375669543.6577,11000008,134217728
149,3994575238095.238,11000041,134217728
150,4211016471621.749,11000064,134217728
151,4140477788746.299,11000180,134217728
152,3118369182872.1455,11000665,134217728
153,3968003784183.296,11000698,134217728
154,4099878669395.485,11000721,134217728
155,4359983367983.3677,11000837,134217728
156,3111429352991.6313,11001169,134217728
157,4087891085188.6826,11001202,134217728
158,4364520291363.1636,11001225,134217728
159,4310692702980.4727,11001341,134217728
160,3077188435701.676,11002475,134217728
161,3964253418790.797,11002508,134217728
162,4095875003814.581,11002531,134217728
163,4373480009123.7905,11002647,134217728
164,3125340039585.516,11003076,134217728
165,4064248062015.504,11003109,134217728
166,4148540413562.8843,11003132,134217728
167,4161015873015.8735,11003248,134217728
168,3079447699896.7534,11003733,134217728
169,4068190106692.5317,11003766,134217728
170,4044529998493.295,11003789,134217728
171,4095875003814.581,11003905,134217728
172,3061535766423.3574,11004237,134217728
173,4169158761221.3843,11004270,134217728
174,4387347280334.728,11004293,134217728
175,4373480009123.7905,11004409,134217728
176,3086245441375.9805,11005543,134217728
177,4013688038277.512,11005576,134217728
178,4198502502502.502,11005599,134217728
179,4319571575695.16,11005715,134217728
180,3141727206760.1416,11006144,134217728
181,4108035259549.462,11006177,134217728
182,4258041559595.191,11006200,134217728
183,4079938231449.6763,11006316,134217728
184,3070500732064.4214,11006801,134217728
185,4064124996214.9893,11006834,134217728
186,4140477788746.299,11006857,134217728
187,4350937759336.0996,11006973,134217728
188,3093073260664.162,11007305,134217728
189,4173307048910.171,11007338,134217728
190,4382762800417.973,11007361,134217728
191,4355314534185.677,11007477,134217728
192,3084047058823.5293,11008611,134217728
193,4068066802048.9194,11008644,134217728
194,4206924774322.969,11008667,134217728
195,4165147964250.249,11008783,134217728
196,3137100972326.1035,11009212,134217728
197,4107909527744.6206,11009245,134217728
198,4132319211822.6606,11009268,134217728
199,4306266940451.7456,11009384,134217728
200,3095427306273.063,11009869,134217728
201,4025243761996.1616,11009902,134217728
202,4140350063238.424,11009925,134217728
203,4332818801045.9375,11010041,134217728
204,3013081782467.168,11010373,134217728
205,4177593625498.008,11010406,134217728
206,4310554260204.9004,11010429,134217728
207,4391941361256.5444,11010545,134217728
208,3104520343256.309,11011679,134217728
209,4099878669395.485,11011712,134217728
210,4279765568699.9775,11011735,134217728
211,4323885441834.992,11011851,134217728
212,3086245441375.9805,11012280,134217728
213,4095999999999.9995,11012313,134217728
214,4245112692538.824,11012336,134217728
215,4072016261642.5474,11012452,134217728
216,3097641948810.2656,11012937,134217728
217,4088015594541.91,11012970,134217728
218,4253723195892.625,11012993,134217728
219,3102224153472.784,11013109,134217728
220,3095355918913.309,11013441,134217728
221,4173436815920.3984,11013474,134217728
222,4401014132537.627,11013497,134217728
223,4245246963562.7534,11013613,134217728
224,3050333583327.6514,11014747,134217728
225,3975525843428.808,11014780,134217728
226,4128251968503.9365,11014803,134217728
227,4099878669395.485,11014919,134217728
228,3057072886297.3755,11015348,134217728
229,4005901447545.142,11015381,134217728
230,4177593625498.008,11015404,134217728
231,4136267003605.658,11015520,134217728
232,3141800749063.6704,11016005,134217728
233,4025123046933.573,11016038,134217728
234,4169158761221.3843,11016061,134217728
235,4092003902439.025,11016177,134217728
236,3079447699896.7534,11016509,134217728
237,4132191989162.895,11016542,134217728
238,4433578700492.1875,11016565,134217728
239,4301850256410.2563,11016681,134217728
240,3059232967884.576,11017815,134217728
241,4115971909595.5107,11017848,134217728
242,4249413582396.707,11017871,134217728
243,4009850860420.65,11017987,134217728
244,3083976195399.922,11018416,134217728
245,4068190106692.5317,11018449,134217728
246,4185801590519.258,11018472,134217728
247,4083910786551.0415,11018588,134217728
248,3054776794046.0205,11019073,134217728
249,3983076475650.6514,11019106,134217728
250,4189983079948.8022,11019129,134217728
251,4116098135426.8896,11019245,134217728
252,3104520343256.309,11019577,134217728
253,4232395560040.364,11019610,134217728
254,4355314534185.677,11019633,134217728
255,4301850256410.2563,11019749,134217728
256,3068254572055.596,11020883,134217728
257,4056264257003.838,11020916,134217728
258,4177593625498.008,11020939,134217728
259,4206792916470.7725,11021055,134217728
260,3083976195399.922,11021484,134217728
261,4002079136476.131,11021517,134217728
262,4095999999999.9995,11021540,134217728
263,4332958677685.951,11021656,134217728
264,3111501483679.525,11022141,134217728
265,4005901447545.142,11022174,134217728
266,4152776237623.762,11022197,134217728
267,4185932135728.5425,11022313,134217728
268,3095355918913.309,11022645,134217728
269,4165147964250.249,11022678,134217728
270,4355314534185.677,11022701,134217728
271,4315127572016.461,11022817,134217728
272,3074932484134.8027,11023951,134217728
273,4076097181729.835,11023984,134217728
274,4198371172072.946,11024007,134217728
275,4364378369589.9585,11024123,134217728
276,3095355918913.309,11024552,134217728
277,4056386847195.358,11024585,134217728
278,4215380904522.6133,11024608,134217728
279,4279765568699.9775,11024724,134217728
280,3127670589331.9043,11025209,134217728
281,3983076475650.6514,11025242,134217728
282,4148540413562.8843,11025265,134217728
283,4382619689795.9185,11025381,134217728
284,3104520343256.309,11025713,134217728
285,4206924774322.969,11025746,134217728
286,4332818801045.9375,11025769,134217728
287,4341929606625.2593,11025885,134217728
288,3050333583327.6514,11027019,134217728
289,4002079136476.131,11027052,134217728
290,4249548125633.232,11027075,134217728
291,3968003784183.296,11027191,134217728
292,3079518355359.765,11027620,134217728
293,4103890169698.8228,11027653,134217728
294,4144569169960.474,11027676,134217728
295,4156763232060.4536,11027792,134217728
296,3028378339350.18,11028277,134217728
297,4028989523609.4014,11028310,134217728
298,4140477788746.299,11028333,134217728
299,4044529998493.295,11028449,134217728
300,3061535766423.3574,11028781,134217728
301,4185801590519.258,11028814,134217728
302,4387347280334.728,11028837,134217728
303,4165018712179.984,11028953,134217728
304,3127743475018.643,11030087,134217728
305,3990655843962.7744,11030120,134217728
306,4177593625498.008,11030143,134217728
307,3953044738314.7285,11030259,134217728
308,3141727206760.1416,11030688,134217728
309,3942015037593.9844,11030721,134217728
310,4148540413562.8843,11030744,134217728
311,4144569169960.474,11030860,134217728
312,3097641948810.2656,11031345,134217728
313,3971878787878.7876,11031378,134217728
314,4227995841864.8604,11031401,134217728
315,4002198473282.443,11031517,134217728
316,3104592153960.0293,11031849,134217728
317,4128251968503.9365,11031882,134217728
318,4297305029936.2856,11031905,134217728
319,4314988844237.2607,11032021,134217728
320,3052553571834.7017,11033155,134217728
321,4056264257003.838,11033188,134217728
322,4219621730382.294,11033211,134217728
323,4036744804355.018,11033327,134217728
324,3104520343256.309,11033756,134217728
325,4028989523609.4014,11033789,134217728
326,4136267003605.658,11033812,134217728
327,4103890169698.8228,11033928,134217728
328,3063772096420.745,11034413,134217728
329,4128251968503.9365,11034446,134217728
330,4206792916470.7725,11034469,134217728
331,4297305029936.2856,11034585,134217728
332,3155984951091.0464,11034917,134217728
333,4219621730382.294,11034950,134217728
334,4359983367983.3677,11034973,134217728
335,4293044012282.4976,11035089,134217728
336,3099931357830.797,11036223,134217728
337,3990655843962.7744,11036256,134217728
338,4104015655577.299,11036279,134217728
339,4148540413562.8843,11036395,134217728
340,3095355918913.309,11036824,134217728
341,4040633651443.538,11036857,134217728
342,4072139805825.242,11036880,134217728
343,4301850256410.2563,11036996,134217728
344,3090865143699.337,11037481,134217728
345,4111936766643.1787,11037514,134217728
346,4108035259549.462,11037537,134217728
347,4396545073375.2627,11037653,134217728
348,3165512452830.1885,11037985,134217728
349,4181758723828.5146,11038018,134217728
350,4253858012170.3857,11038041,134217728
351,4297442622950.8193,11038157,134217728
352,3052553571834.7017,11039291,134217728
353,4025243761996.1616,11039324,134217728
354,4165018712179.984,11039347,134217728
355,4064248062015.504,11039463,134217728
356,3068184432506.5723,11039892,134217728
357,4076097181729.835,11039925,134217728
358,4136267003605.658,11039948,134217728
359,4169288270377.734,11040064,134217728
360,3034883617863.199,11040549,134217728
361,3998383222116.3013,11040582,134217728
362,4076097181729.835,11040605,134217728
363,4215380904522.6133,11040721,134217728
364,3148876876876.8765,11041053,134217728
365,4165018712179.984,11041086,134217728
366,4355455867082.0356,11041109,134217728
367,4350796719504.6836,11041225,134217728
368,3090865143699.337,11042359,134217728
369,4005901447545.142,11042392,134217728
370,4236670707070.707,11042415,134217728
371,4288654396728.0166,11042531,134217728
372,3146440865508.5923,11042960,134217728
373,3979297577752.0825,11042993,134217728
374,4249548125633.232,11043016,134217728
375,4056264257003.838,11043132,134217728
376,3113739194988.981,11043617,134217728
377,4084035053554.0415,11043650,134217728
378,4198371172072.946,11043673,134217728
379,4228129032258.0645,11043789,134217728
380,3141800749063.6704,11044121,134217728
381,4136394477317.5547,11044154,134217728
382,4373622523461.9395,11044177,134217728
383,4292906700783.624,11044293,134217728
384,3068184432506.5723,11045427,134217728
385,4044651880424.301,11045460,134217728
386,4185932135728.5425,11045483,134217728
387,4108035259549.462,11045599,134217728
388,3104520343256.309,11046028,134217728
389,3880022201665.1255,11046061,134217728
390,4194304000000.0,11046084,134217728
391,4253723195892.625,11046200,134217728
392,3086316409124.356,11046685,134217728
393,4029110470701.2495,11046718,134217728
394,4148540413562.8843,11046741,134217728
395,4080062256809.339,11046857,134217728
396,3137027649877.2935,11047189,134217728
397,4152647752235.389,11047222,134217728
398,4433578700492.1875,11047245,134217728
399,4301850256410.2563,11047361,134217728
400,3102224153472.784,11048495,134217728
401,4013688038277.512,11048528,134217728
402,4173307048910.171,11048551,134217728
403,4258041559595.191,11048667,134217728
404,3177427807106.8394,11049096,134217728
405,4245246963562.7534,11049129,134217728
406,4424225467251.211,11049152,134217728
407,4249548125633.232,11049268,134217728
408,3139375669543.6577,11049753,134217728
409,4194304000000.0,11049786,134217728
410,4405781512605.042,11049809,134217728
411,4266704644435.2607,11049925,134217728
412,3123012960420.6904,11050257,134217728
413,4189983079948.8022,11050290,134217728
414,4401158447009.444,11050313,134217728
415,4350937759336.0996,11050429,134217728
416,3106819934723.733,11051563,134217728
417,4185932135728.5425,11051596,134217728
418,4271049419252.188,11051619,134217728
419,4324024742268.041,11051735,134217728
420,3068184432506.5723,11052164,134217728
421,3994456355465.6113,11052197,134217728
422,4161015873015.8735,11052220,134217728
423,4115971909595.5107,11052336,134217728
424,3084047058823.5293,11052821,134217728
425,4169158761221.3843,11052854,134217728
426,4359983367983.3677,11052877,134217728
427,4314988844237.2607,11052993,134217728
428,3106819934723.733,11053325,134217728
429,4236670707070.707,11053358,134217728
430,4364378369589.9585,11053381,134217728
431,4219621730382.294,11053497,134217728
432,3074932484134.8027,11054631,134217728
433,4029110470701.2495,11054664,134217728
434,4128124996155.3843,11054687,134217728
435,4396401061285.9907,11054803,134217728
436,3102224153472.784,11055232,134217728
437,4108035259549.462,11055265,134217728
438,4124066000921.8003,11055288,134217728
