idx,FLOPS,Correlation,Num_of_Operations
0,1495795475314.8333,146071,67108864
1,1890976471582.7441,146104,67108864
2,2028132128501.919,146127,67108864
3,2164173756006.3208,146245,67108864
4,1519640950159.643,146454,67108864
5,1849340388007.055,146487,67108864
6,2022325940212.1504,146510,67108864
7,1864083331018.583,146626,67108864
8,1527388397023.0103,146891,67108864
9,1891029756537.4214,146924,67108864
10,2054017629774.731,146947,67108864
11,2109744537709.4534,147063,67108864
12,1517441808931.5996,147328,67108864
13,1897821441701.3096,147361,67108864
14,2094991539974.4011,147384,67108864
15,2086718407960.1992,147500,67108864
16,1494729358309.0183,147765,67108864
17,1899594202898.5505,147798,67108864
18,1974661291746.3586,147821,67108864
19,2107690452261.3066,147937,67108864
20,1526311499272.1978,148202,67108864
21,1865793594306.0496,148235,67108864
22,2014494761804.7007,148258,67108864
23,2107624258032.097,148374,67108864
24,1520777374909.3545,148639,67108864
25,1897821441701.3096,148672,67108864
26,2068133501802.829,148695,67108864
27,2114064516129.0322,148811,67108864
28,1616886254668.112,148944,67108864
29,2109810865191.147,148977,67108864
30,2191381400208.9866,149000,67108864
31,2242868353330.437,149116,67108864
32,1475795834891.0344,150451,67108864
33,1865741722038.4219,150484,67108864
34,2032062498107.4946,150507,67108864
35,2008706157023.5566,150623,67108864
36,1484151182077.5374,150832,67108864
37,1909974499089.253,150865,67108864
38,2088731799931.5261,150888,67108864
39,2072284584980.237,151004,67108864
40,1524093023255.8142,151269,67108864
41,1931023623859.8108,151302,67108864
42,2070175031619.212,151325,67108864
43,2078445986124.8762,151441,67108864
44,1508742446043.1658,151706,67108864
45,1891029756537.4214,151739,67108864
46,2053954763872.3103,151762,67108864
47,2078381616030.2268,151878,67108864
48,1502257879656.1606,152143,67108864
49,1923992660550.4585,152176,67108864
50,2032124031007.752,152199,67108864
51,2068197238658.7773,152315,67108864
52,1485202257386.3008,152580,67108864
53,1932858986175.1152,152613,67108864
54,2074334322453.0168,152636,67108864
55,2026233816425.121,152752,67108864
56,1484151182077.5374,153017,67108864
57,1896159132007.2332,153050,67108864
58,2080507936507.9368,153073,67108864
59,2078445986124.8762,153189,67108864
60,1608206858539.6248,153322,67108864
61,2114064516129.0322,153355,67108864
62,2189093945720.2505,153378,67108864
63,2200579223504.722,153494,67108864
64,1473721676878.143,154827,67108864
65,1894392773465.0671,154860,67108864
66,1974719397363.4653,154883,67108864
67,2060007489946.8953,154999,67108864
68,1497932278297.3594,155208,67108864
69,1920413907569.037,155241,67108864
70,2022325940212.1504,155264,67108864
71,2095056943056.9434,155380,67108864
72,1495795475314.8333,155645,67108864
73,1908236578707.9163,155678,67108864
74,2030156824782.188,155701,67108864
75,2097152000000.0,155817,67108864
76,1492601677008.9634,156082,67108864
77,1936428439519.8523,156115,67108864
78,1978445283018.868,156138,67108864
79,2076388118811.881,156254,67108864
80,1505493180186.6475,156519,67108864
81,1934586295367.4075,156552,67108864
82,2034033401024.4597,156575,67108864
83,2070175031619.212,156691,67108864
84,1520777374909.3545,156956,67108864
85,1908182319656.5159,156989,67108864
86,1995327921981.3872,157012,67108864
87,2080443438633.4749,157128,67108864
88,1505459407317.675,157393,67108864
89,1943550754438.298,157426,67108864
90,2004925430210.325,157449,67108864
