idx,FLOPS,Correlation,Num_of_Operations
0,877446510290.0028,33169870,33554432
1,771561360343.9951,33170193,33554432
2,1051698229117.6931,33170226,33554432
3,1040253968253.9684,33170249,33554432
4,998643809523.8094,33170365,33554432
5,765925540414.0702,33170688,33554432
6,1046483033932.1356,33170721,33554432
7,1035087515809.606,33170744,33554432
8,1030003744973.4476,33170860,33554432
9,769861924974.1884,33171183,33554432
10,1048576000000.0,33171216,33554432
11,1030035363457.7603,33171239,33554432
12,1041254678044.996,33171355,33554432
13,779013117266.0367,33171678,33554432
14,1053845226130.6533,33171711,33554432
15,1022969787506.4785,33171734,33554432
16,1040253968253.9684,33171850,33554432
17,775556038368.196,33172173,33554432
18,1031048180924.2871,33172206,33554432
19,1023968750953.6453,33172229,33554432
20,1050644456273.288,33172345,33554432
21,778452858203.415,33172668,33554432
22,1040253968253.9684,33172701,33554432
23,1033079802955.6652,33172724,33554432
24,1041254678044.996,33172840,33554432
25,785431801690.0354,33173163,33554432
26,1045439680957.1287,33173196,33554432
27,1039222993062.4381,33173219,33554432
28,1027008814887.3655,33173335,33554432
29,784256912469.3234,33173658,33554432
30,1048543233023.968,33173691,33554432
31,1039222993062.4381,33173714,33554432
32,1041286991062.5623,33173830,33554432
33,773856826568.2657,33174153,33554432
34,1031048180924.2871,33174186,33554432
35,1027008814887.3655,33174209,33554432
36,1008215858898.4706,33174325,33554432
37,773856826568.2657,33174648,33554432
38,1039190808015.1134,33174681,33554432
39,1015047705478.4159,33174704,33554432
40,1024969667348.8712,33174820,33554432
41,776722962962.963,33175143,33554432
42,1038161938058.8473,33175176,33554432
43,1043359203980.0996,33175199,33554432
44,1039190808015.1134,33175315,33554432
45,776130085814.0773,33175638,33554432
46,1030035363457.7603,33175671,33554432
47,1036110297977.4589,33175694,33554432
48,1038161938058.8473,33175810,33554432
49,780190476190.4761,33176046,33554432
50,1089960435276.9207,33176079,33554432
51,1082121775025.7998,33176102,33554432
52,1084324834383.5837,33176218,33554432
53,763138392958.6754,33178410,33554432
54,1035119447186.5747,33178443,33554432
55,1027984191660.7947,33178466,33554432
56,1036142292490.1185,33178582,33554432
57,765925540414.0702,33178883,33554432
58,1031048180924.2871,33178916,33554432
59,1050677354709.4188,33178939,33554432
60,1028992977398.8777,33179055,33554432
61,773838979728.3273,33179378,33554432
62,1026977381936.1552,33179411,33554432
63,1033079802955.6652,33179434,33554432
64,1041286991062.5623,33179550,33554432
65,775573964497.0414,33179873,33554432
66,1035087515809.606,33179906,33554432
67,1031048180924.2871,33179929,33554432
68,1043359203980.0996,33180045,33554432
69,767063643013.899,33180368,33554432
70,1050677354709.4188,33180401,33554432
71,1053845226130.6533,33180424,33554432
72,1022003898635.4775,33180540,33554432
73,773286135693.2153,33180863,33554432
74,1037167161226.5084,33180896,33554432
75,1064510389898.7977,33180919,33554432
76,1032031249038.8461,33181035,33554432
77,767607622446.4119,33181358,33554432
78,1025000977517.1066,33181391,33554432
79,1044365899965.7631,33181414,33554432
80,1043326762227.5427,33181530,33554432
81,772147275405.0073,33181853,33554432
82,1039190808015.1134,33181886,33554432
