idx,FLOPS,Correlation,Num_of_Operations
0,6043529639552.424,5522155,268435456
1,7584422230384.54,5522188,268435456
2,8004158272952.262,5522211,268435456
3,8089059996986.59,5522327,268435456
4,6236738365744.291,5522597,268435456
5,8065969230769.23,5522630,268435456
6,8585813401567.248,5522653,268435456
7,8439243460764.588,5522769,268435456
8,6154376871403.352,5523677,268435456
9,7943522504660.729,5523710,268435456
10,8168070107108.083,5523733,268435456
11,8371603181038.516,5523849,268435456
12,6141001464128.843,5524119,268435456
13,8272788954635.109,5524152,268435456
14,8612533880903.491,5524175,268435456
15,8692576535733.947,5524291,268435456
16,6069767235726.398,5525199,268435456
17,8280700126476.848,5525232,268435456
18,8256503937007.873,5525255,268435456
19,8089059996986.59,5525371,268435456
20,6078701449275.362,5525641,268435456
21,8223873533286.357,5525674,268435456
22,8639143151390.32,5525697,268435456
23,8612533880903.491,5525813,268435456
24,6181587933218.192,5526721,268435456
25,8167821573102.083,5526754,268435456
26,8473341414141.414,5526777,268435456
27,8065969230769.23,5526893,268435456
28,6163420568043.534,5527163,268435456
29,8405155650186.304,5527196,268435456
30,8729040582726.327,5527219,268435456
31,8371864271457.085,5527335,268435456
32,6109553588092.041,5528243,268435456
33,7717210671573.138,5528276,268435456
34,8223873533286.357,5528299,268435456
35,8089303760848.602,5528415,268435456
36,6278898203592.814,5528685,268435456
37,8207780339397.6455,5528718,268435456
38,8793090146750.525,5528741,268435456
39,8630255144032.922,5528857,268435456
40,6154376871403.352,5529765,268435456
41,8183758300051.828,5529798,268435456
42,8338576540755.468,5529821,268435456
43,8112773694390.716,5529937,268435456
44,6204591715976.331,5530207,268435456
45,8413585832941.545,5530240,268435456
46,8665917355371.902,5530263,268435456
47,8648049484536.082,5530379,268435456
48,6114006514064.457,5531287,268435456
49,8191999999999.999,5531320,268435456
50,8313783944499.505,5531343,268435456
51,8272788954635.109,5531459,268435456
52,6302337379381.588,5531729,268435456
53,8524737400362.03,5531762,268435456
54,8464791120080.728,5531785,268435456
55,8656974200206.398,5531901,268435456
56,6141001464128.843,5532809,268435456
57,8280700126476.848,5532842,268435456
58,8280955577492.598,5532865,268435456
59,8223873533286.357,5532981,268435456
60,6222858705983.263,5533251,268435456
61,8524737400362.03,5533284,268435456
62,8719683482215.365,5533307,268435456
63,8630255144032.922,5533423,268435456
64,6114006514064.457,5534331,268435456
65,7928741020793.95,5534364,268435456
66,8321773754533.899,5534387,268435456
67,8152194363459.67,5534503,268435456
68,6335657107791.073,5534773,268435456
69,8439243460764.588,5534806,268435456
70,8621108520409.801,5534829,268435456
71,8481640999715.631,5534945,268435456
72,6114006514064.457,5535853,268435456
73,7906322337417.531,5535886,268435456
74,8371864271457.085,5535909,268435456
75,8144279611650.484,5536025,268435456
76,6218389918458.117,5536295,268435456
77,8207780339397.6455,5536328,268435456
78,8692858031088.084,5536351,268435456
79,8621385405960.945,5536467,268435456
80,6140860979571.295,5537375,268435456
81,8096867734443.339,5537408,268435456
82,8248385447394.297,5537431,268435456
83,8272534007211.316,5537547,268435456
84,6369482156416.097,5537817,268435456
85,8422297188755.02,5537850,268435456
86,8447476350819.774,5537873,268435456
87,8738133333333.334,5537989,268435456
88,6307075867578.299,5538897,268435456
89,8120627299128.752,5538930,268435456
90,8447476350819.774,5538953,268435456
91,8065969230769.23,5539069,268435456
92,6154376871403.352,5539339,268435456
93,8363517447657.029,5539372,268435456
94,8692576535733.947,5539395,268435456
95,8701875518672.199,5539511,268435456
96,6172632818248.712,5540419,268435456
97,7898877589453.861,5540452,268435456
98,8346614097820.342,5540475,268435456
99,8120627299128.752,5540591,268435456
100,6213639869447.466,5540861,268435456
101,8128496124031.008,5540894,268435456
102,8603700512820.513,5540917,268435456
103,8719683482215.365,5541033,268435456
104,6326101289091.038,5541941,268435456
105,8256249992310.769,5541974,268435456
106,8507446391785.25,5541997,268435456
107,8089059996986.59,5542113,268435456
108,6204448306945.568,5542383,268435456
109,8559804081632.653,5542416,268435456
110,8923754396462.885,5542439,268435456
111,8473073955998.862,5542555,268435456
112,6105245997088.791,5543463,268435456
113,8012042024832.856,5543496,268435456
114,8240282907662.082,5543519,268435456
115,8224125490196.079,5543635,268435456
116,6114006514064.457,5543905,268435456
117,8256503937007.873,5543938,268435456
118,8683578300391.421,5543961,268435456
119,8594610059872.571,5544077,268435456
120,6159036710719.53,5544985,268435456
121,8144032523285.095,5545018,268435456
122,8313783944499.505,5545041,268435456
123,8223873533286.357,5545157,268435456
124,6316574252300.162,5545427,268435456
125,8216070519098.924,5545460,268435456
126,8674879007238.883,5545483,268435456
127,8603700512820.513,5545599,268435456
128,6145359675831.598,5546507,268435456
129,8050487523992.323,5546540,268435456
130,8057979047218.803,5546563,268435456
131,8184007804878.05,5546679,268435456
132,6213639869447.466,5546949,268435456
133,8264383978325.79,5546982,268435456
134,8603700512820.513,5547005,268435456
135,8594610059872.571,5547121,268435456
136,6136368865013.145,5548029,268435456
137,8215819055489.241,5548062,268435456
138,8208031311154.598,5548085,268435456
139,8288882383819.671,5548201,268435456
140,6260155223880.597,5548471,268435456
141,8438978150837.813,5548504,268435456
142,8639143151390.32,5548527,268435456
143,8765525600835.946,5548643,268435456
144,6241378688181.543,5549551,268435456
145,8160124513618.678,5549584,268435456
146,8397005005005.004,5549607,268435456
147,7951287203791.471,5549723,268435456
148,6061132947976.88,5549993,268435456
149,8379966159897.6045,5550026,268435456
150,8802316894018.889,5550049,268435456
151,8464791120080.728,5550165,268435456
152,6158895399793.507,5551073,268435456
153,7996528225446.096,5551106,268435456
154,8354927199726.1045,5551129,268435456
155,8012042024832.856,5551245,268435456
156,6195426883308.715,5551515,268435456
157,8297080827125.769,5551548,268435456
158,8728756739179.917,5551571,268435456
