idx,FLOPS,Correlation,Num_of_Operations
0,6109553588092.041,1794195,268435456
1,7709896200132.119,1794228,268435456
2,8215819055489.241,1794251,268435456
3,7703037649219.469,1794367,268435456
4,6052250264920.073,1794637,268435456
5,8231943819191.021,1794670,268435456
6,8774694560669.456,1794693,268435456
7,8330295928500.498,1794809,268435456
8,6264684263343.369,1795517,268435456
9,8216070519098.924,1795550,268435456
10,8321773754533.899,1795573,268435456
11,8232196270853.779,1795689,268435456
12,6227622865627.32,1795959,268435456
13,8379966159897.6045,1795992,268435456
14,8621385405960.945,1796015,268435456
15,8648049484536.082,1796131,268435456
16,6172490882751.961,1796839,268435456
17,8057979047218.803,1796872,268435456
18,8264383978325.79,1796895,268435456
19,8280700126476.848,1797011,268435456
20,6177178203240.059,1797281,268435456
21,8464791120080.728,1797314,268435456
22,8683859213250.519,1797337,268435456
23,8559531137399.955,1797453,268435456
24,6132023391812.865,1798161,268435456
25,8104690558859.937,1798194,268435456
26,8363517447657.029,1798217,268435456
27,8447476350819.774,1798333,268435456
28,6246025920841.381,1798603,268435456
29,8160124513618.678,1798636,268435456
30,8507716024340.771,1798659,268435456
31,8665917355371.902,1798775,268435456
32,6209040686512.618,1799483,268435456
33,8152194363459.67,1799516,268435456
34,8447476350819.774,1799539,268435456
35,8004396946564.886,1799655,268435456
36,6204448306945.568,1799925,268435456
37,8577034731763.427,1799958,268435456
38,8783595301200.877,1799981,268435456
39,8525008130081.301,1800097,268435456
40,6186289085545.723,1800805,268435456
41,7846924961267.502,1800838,268435456
42,8422297188755.02,1800861,268435456
43,8167821573102.083,1800977,268435456
44,6158895399793.507,1801247,268435456
45,8136380213385.063,1801280,268435456
46,8710629068371.354,1801303,268435456
47,8516353299492.387,1801419,268435456
48,6150005865102.639,1802127,268435456
49,8168070107108.083,1802160,268435456
50,8422297188755.02,1802183,268435456
51,8144279611650.484,1802299,268435456
52,6158895399793.507,1802569,268435456
53,8388608000000.0,1802602,268435456
54,8629977688474.521,1802625,268435456
55,8473341414141.414,1802741,268435456
56,6136368865013.145,1803449,268435456
57,8112528514007.676,1803482,268435456
58,8405418837675.351,1803505,268435456
59,8120381643827.327,1803621,268435456
60,6232104938128.294,1803891,268435456
61,8191999999999.999,1803924,268435456
62,8683578300391.421,1803947,268435456
63,8692576535733.947,1804063,268435456
64,6222858705983.263,1805283,268435456
65,7913547831726.658,1805316,268435456
