idx,FLOPS,Correlation,Num_of_Operations
0,3111429352991.6313,65940,134217728
1,3509786041160.011,65973,134217728
2,4084035053554.0415,65996,134217728
3,4301712381013.4287,66114,134217728
4,3228871439568.8994,66257,134217728
5,3600260944206.0083,66290,134217728
6,4099878669395.485,66313,134217728
7,4177463599863.0522,66429,134217728
8,3226387692307.6924,66594,134217728
9,3618899050905.953,66627,134217728
10,4103890169698.8228,66650,134217728
11,4215380904522.6133,66766,134217728
12,3243854601701.4697,66865,134217728
13,3663047624246.0635,66898,134217728
14,4387203870166.3784,66921,134217728
15,4391797650600.4385,67037,134217728
16,3184665511923.122,67732,134217728
17,3536512647554.806,67765,134217728
18,3994575238095.238,67788,134217728
19,4036744804355.018,67904,134217728
20,3170222925573.375,68047,134217728
21,3606452278589.8535,68080,134217728
22,4104015655577.299,68103,134217728
23,4075973397309.3623,68219,134217728
24,3221431643625.192,68384,134217728
25,3581718250473.6743,68417,134217728
26,4079938231449.6763,68440,134217728
27,4152776237623.762,68556,134217728
28,3199240292708.507,68655,134217728
29,3715061116031.8867,68688,134217728
30,4350937759336.0996,68711,134217728
31,4382619689795.9185,68827,134217728
32,3155984951091.0464,69520,134217728
33,3542392990049.8823,69553,134217728
34,3912482961667.3955,69576,134217728
35,4056386847195.358,69692,134217728
36,3123012960420.6904,69835,134217728
37,3640888888888.889,69868,134217728
38,3941899262827.102,69891,134217728
39,4185932135728.5425,70007,134217728
40,3165512452830.1885,70172,134217728
41,3578662258365.5513,70205,134217728
42,3938198057568.7334,70228,134217728
43,4064124996214.9893,70344,134217728
44,3223830326904.1387,70443,134217728
45,3688820338051.395,70476,134217728
46,4258176649746.1934,70499,134217728
47,4368924449073.9233,70615,134217728
48,3160667090545.155,71308,134217728
49,3554494915254.2373,71341,134217728
50,4002198473282.443,71364,134217728
51,4060190821913.6636,71480,134217728
52,3216490797546.0117,71623,134217728
53,3625056799459.8247,71656,134217728
54,4060190821913.6636,71679,134217728
55,4107909527744.6206,71795,134217728
56,3189508994558.114,71960,134217728
57,3584875213675.2134,71993,134217728
58,4160886877266.9497,72016,134217728
59,4095875003814.581,72132,134217728
60,3189508994558.114,72231,134217728
61,3679214035087.7197,72264,134217728
62,4410414300736.067,72287,134217728
63,4387347280334.728,72403,134217728
64,3179836717287.782,73096,134217728
65,3581718250473.6743,73129,134217728
66,4112062745098.0396,73152,134217728
67,4060313649564.376,73268,134217728
68,3223907763259.0317,73411,134217728
69,3590917623137.223,73444,134217728
70,4115971909595.5107,73467,134217728
71,4029110470701.2495,73583,134217728
72,3274162125240.8945,73748,134217728
73,3640888888888.889,73781,134217728
74,4173436815920.3984,73804,134217728
75,4124066000921.8003,73920,134217728
76,3279281878374.7466,74019,134217728
77,3659851334769.449,74052,134217728
78,4410414300736.067,74075,134217728
79,4310554260204.9004,74191,134217728
80,3163050644545.519,74884,134217728
81,3581718250473.6743,74917,134217728
82,4021263984180.723,74940,134217728
83,4088015594541.91,75056,134217728
84,3233772509336.224,75199,134217728
85,3609555938037.866,75232,134217728
86,4072016261642.5474,75255,134217728
87,4189983079948.8022,75371,134217728
88,3211488239657.359,75536,134217728
89,3625154710458.081,75569,134217728
90,4165147964250.249,75592,134217728
91,4148540413562.8843,75708,134217728
92,3204128243691.661,75807,134217728
93,3718354609929.0786,75840,134217728
94,4332958677685.951,75863,134217728
95,4310692702980.4727,75979,134217728
96,3144155922038.9805,76672,134217728
97,3557415462906.5176,76705,134217728
98,4032863435593.8823,76728,134217728
99,4052467632850.242,76844,134217728
100,3165437796278.3896,76987,134217728
101,3621926437650.1064,77020,134217728
102,4084035053554.0415,77043,134217728
103,4092003902439.025,77159,134217728
104,3172620919513.0596,77324,134217728
105,3600260944206.0083,77357,134217728
106,4052467632850.242,77380,134217728
107,4132319211822.6606,77496,134217728
108,3177503030303.0303,77595,134217728
109,3708491600353.669,77628,134217728
110,4401014132537.627,77651,134217728
111,4410414300736.067,77767,134217728
112,3139449101796.407,78460,134217728
113,3557509754028.838,78493,134217728
114,3942015037593.9844,78516,134217728
115,3994575238095.238,78632,134217728
116,3204128243691.661,78775,134217728
117,3518619163717.394,78808,134217728
118,4017532567049.808,78831,134217728
119,4115971909595.5107,78947,134217728
120,3238766632079.3413,79112,134217728
121,3600260944206.0083,79145,134217728
122,4048555984555.984,79168,134217728
123,4084035053554.0415,79284,134217728
124,3221431643625.192,79383,134217728
125,3640888888888.889,79416,134217728
126,4206792916470.7725,79439,134217728
127,4378187891440.501,79555,134217728
128,3077258987527.513,80248,134217728
129,3578662258365.5513,80281,134217728
130,4021263984180.723,80304,134217728
131,4124066000921.8003,80420,134217728
132,3175097653292.96,80563,134217728
133,3575611476676.346,80596,134217728
134,4219621730382.294,80619,134217728
135,4056386847195.358,80735,134217728
136,3155984951091.0464,80900,134217728
137,3631333784259.084,80933,134217728
138,4072139805825.242,80956,134217728
139,4052467632850.242,81072,134217728
140,3141800749063.6704,81171,134217728
141,3695320283031.855,81204,134217728
142,4328347512012.6416,81227,134217728
143,4346429015544.042,81343,134217728
144,3153612030075.188,82036,134217728
145,3578757679180.8877,82069,134217728
146,4095999999999.9995,82092,134217728
147,3938313615023.474,82208,134217728
148,3179912054586.808,82351,134217728
149,3584779466360.4067,82384,134217728
150,4112062745098.0396,82407,134217728
151,4080062256809.339,82523,134217728
152,3231359013867.4883,82688,134217728
153,3584779466360.4067,82721,134217728
154,4156763232060.4536,82744,134217728
155,4021263984180.723,82860,134217728
156,3299922012145.6494,82959,134217728
157,3669557305336.8325,82992,134217728
158,4355455867082.0356,83015,134217728
159,4198502502502.502,83131,134217728
160,3175022543940.5767,83824,134217728
161,3489346886780.1895,83857,134217728
162,3998383222116.3013,83880,134217728
163,4104015655577.299,83996,134217728
164,3206654434250.7646,84139,134217728
165,3637731136166.522,84172,134217728
166,4036744804355.018,84195,134217728
167,4181758723828.5146,84311,134217728
168,3204128243691.661,84476,134217728
169,3603353951890.034,84509,134217728
170,4068190106692.5317,84532,134217728
171,4156891972249.7524,84648,134217728
172,3279281878374.7466,84747,134217728
173,3688820338051.395,84780,134217728
174,4346429015544.042,84803,134217728
175,4442971564765.468,84919,134217728
176,3172695915279.879,85612,134217728
177,3578662258365.5513,85645,134217728
178,4044529998493.295,85668,134217728
179,4025243761996.1616,85784,134217728
180,3231281219154.0073,85927,134217728
181,3575706734867.86,85960,134217728
182,4092003902439.025,85983,134217728
183,4036866217516.8433,86099,134217728
184,3201758778625.954,86264,134217728
185,3600164373273.2495,86297,134217728
186,4025123046933.573,86320,134217728
187,4132191989162.895,86436,134217728
188,3226387692307.6924,86535,134217728
189,3659851334769.449,86568,134217728
