idx,FLOPS,Correlation,Num_of_Operations
0,3125340039585.516,14211833,134217728
1,4002198473282.443,14211866,134217728
2,4189983079948.8022,14211889,134217728
3,4017412314047.1133,14212005,134217728
4,3093144542772.8613,14212434,134217728
5,3971761252330.3643,14212467,134217728
6,4160886877266.9497,14212490,134217728
7,4181758723828.5146,14212606,134217728
8,3097641948810.2656,14213091,134217728
9,4013688038277.512,14213124,134217728
10,4189983079948.8022,14213147,134217728
11,4262368700181.015,14213263,134217728
12,3061535766423.3574,14213595,134217728
13,4079938231449.6763,14213628,134217728
14,4306128781802.432,14213651,134217728
15,4215248516064.194,14213767,134217728
16,3057003257032.2285,14214901,134217728
17,4206924774322.969,14214934,134217728
18,4275403051635.715,14214957,134217728
19,4194172932095.872,14215073,134217728
20,3063772096420.745,14215502,134217728
21,4249548125633.232,14215535,134217728
22,4206924774322.969,14215558,134217728
23,4355314534185.677,14215674,134217728
24,3111429352991.6313,14216159,134217728
25,4266840284842.32,14216192,134217728
26,4253723195892.625,14216215,134217728
27,4405781512605.042,14216331,134217728
28,3153612030075.188,14216663,134217728
29,4271049419252.188,14216696,134217728
30,4279765568699.9775,14216719,134217728
31,4359841741107.6826,14216835,134217728
32,3063772096420.745,14217969,134217728
33,4206792916470.7725,14218002,134217728
34,4355455867082.0356,14218025,134217728
35,4132191989162.895,14218141,134217728
36,3086245441375.9805,14218570,134217728
37,4271185336048.8794,14218603,134217728
38,4328347512012.6416,14218626,134217728
39,4206924774322.969,14218742,134217728
40,3125340039585.516,14219227,134217728
41,4084035053554.0415,14219260,134217728
42,4328347512012.6416,14219283,134217728
43,4284273748723.1865,14219399,134217728
44,3077188435701.676,14219731,134217728
45,4116098135426.8896,14219764,134217728
46,4346288267866.9736,14219787,134217728
47,4293044012282.4976,14219903,134217728
48,3118369182872.1455,14221037,134217728
49,4271185336048.8794,14221070,134217728
50,4387203870166.3784,14221093,134217728
51,4148668644906.0337,14221209,134217728
52,3163125188536.953,14221638,134217728
53,4275403051635.715,14221671,134217728
54,4396545073375.2627,14221694,134217728
55,4206792916470.7725,14221810,134217728
56,3125340039585.516,14222295,134217728
57,4211148594377.51,14222328,134217728
58,4405636894797.309,14222351,134217728
59,4249548125633.232,14222467,134217728
60,3090793966609.096,14222799,134217728
61,4140477788746.299,14222832,134217728
62,4405781512605.042,14222855,134217728
63,4249548125633.232,14222971,134217728
64,3111429352991.6313,14224105,134217728
65,4128124996155.3843,14224138,134217728
66,4401158447009.444,14224161,134217728
67,4190113886113.8867,14224277,134217728
68,3170297808012.094,14224706,134217728
69,4152647752235.389,14224739,134217728
70,4364520291363.1636,14224762,134217728
71,4297305029936.2856,14224878,134217728
72,3199240292708.507,14225363,134217728
73,4040755298651.252,14225396,134217728
74,4396401061285.9907,14225419,134217728
75,4310692702980.4727,14225535,134217728
76,3125340039585.516,14225867,134217728
77,3975643601895.7354,14225900,134217728
78,4314988844237.2607,14225923,134217728
79,4266704644435.2607,14226039,134217728
80,3116124814264.4873,14227173,134217728
81,4194172932095.872,14227206,134217728
82,4328487100103.199,14227229,134217728
83,4258041559595.191,14227345,134217728
84,3179836717287.782,14227774,134217728
85,4140477788746.299,14227807,134217728
86,4346288267866.9736,14227830,134217728
87,4359841741107.6826,14227946,134217728
88,3177427807106.8394,14228431,134217728
89,4206792916470.7725,14228464,134217728
90,4315127572016.461,14228487,134217728
91,4279765568699.9775,14228603,134217728
92,3182249282784.456,14228935,134217728
93,4202709418837.6753,14228968,134217728
