idx,FLOPS,Correlation,Num_of_Operations
0,6132023391812.865,6950271,268435456
1,8232196270853.779,6950304,268435456
2,8701593439009.367,6950327,268435456
3,8388345864191.744,6950443,268435456
4,6074162333401.218,6950713,268435456
5,7891446848541.862,6950746,268435456
6,8568273995339.781,6950769,268435456
7,8692576535733.947,6950885,268435456
8,6136509144111.192,6951593,268435456
9,8388345864191.744,6951626,268435456
10,8559804081632.653,6951649,268435456
11,8498827164793.414,6951765,268435456
12,6250825633383.011,6952035,268435456
13,8305295504470.778,6952068,268435456
14,8586088024564.995,6952091,268435456
15,8692576535733.947,6952207,268435456
16,6140860979571.295,6952915,268435456
17,8630255144032.922,6952948,268435456
18,8665637602091.875,6952971,268435456
19,8559531137399.955,6953087,268435456
20,6083109499637.418,6953357,268435456
21,8288882383819.671,6953390,268435456
22,8638865124062.691,6953413,268435456
23,8656974200206.398,6953529,268435456
24,6082971651295.067,6954237,268435456
25,8112528514007.676,6954270,268435456
26,8692576535733.947,6954293,268435456
27,8240029959787.581,6954409,268435456
28,6264830470500.373,6954679,268435456
29,8464524201431.59,6954712,268435456
30,8665637602091.875,6954735,268435456
31,8499096251266.464,6954851,268435456
32,6260009234859.262,6955559,268435456
33,7981311687925.549,6955592,268435456
34,8719966735966.735,6955615,268435456
35,8490225385077.648,6955731,268435456
36,6288164538874.184,6956001,268435456
37,8112773694390.716,6956034,268435456
38,8629977688474.521,6956057,268435456
39,8464791120080.728,6956173,268435456
40,6105107143669.403,6956881,268435456
41,8379966159897.6045,6956914,268435456
42,8525008130081.301,6956937,268435456
43,8405418837675.351,6957053,268435456
44,6213639869447.466,6957323,268435456
45,8397005005005.004,6957356,268435456
46,8550806103271.43,6957379,268435456
47,8665637602091.875,6957495,268435456
48,6109692643845.594,6958203,268435456
49,8481908998988.878,6958236,268435456
50,8638865124062.691,6958259,268435456
51,8256249992310.769,6958375,268435456
52,6131743250034.264,6958645,268435456
53,8363517447657.029,6958678,268435456
54,8379966159897.6045,6958701,268435456
55,8551078491335.372,6958817,268435456
56,6118605397520.058,6959525,268435456
57,8456258064516.129,6959558,268435456
58,8363517447657.029,6959581,268435456
59,8577308793456.033,6959697,268435456
60,6241523809523.809,6959967,268435456
61,8215819055489.241,6960000,268435456
62,8648049484536.082,6960023,268435456
