idx,FLOPS,Correlation,Num_of_Operations
0,2528212176009.644,73884,134217728
1,3017417054472.696,73917,134217728
2,3927250936329.588,73940,134217728
3,4346288267866.9736,74058,134217728
4,3024011535688.536,74267,134217728
5,3738134744464.559,74300,134217728
6,4076097181729.835,74323,134217728
7,4215380904522.6133,74439,134217728
8,3030566473988.44,74704,134217728
9,3734806132954.8936,74737,134217728
10,4148540413562.8843,74760,134217728
11,4211148594377.51,74876,134217728
12,3266512399912.3853,75009,134217728
13,4185801590519.258,75042,134217728
14,4410269378635.034,75065,134217728
15,4405636894797.309,75181,134217728
16,2937187675070.0283,76076,134217728
17,3724855771098.7153,76109,134217728
18,4052467632850.242,76132,134217728
19,4095875003814.581,76248,134217728
20,2985269750889.6797,76457,134217728
21,3883502444952.4033,76490,134217728
22,4107909527744.6206,76513,134217728
23,4181628438794.903,76629,134217728
24,3004448503570.389,76894,134217728
25,3837423604757.5483,76927,134217728
26,4092003902439.025,76950,134217728
27,4132319211822.6606,77066,134217728
28,3194443259710.5864,77199,134217728
29,4350796719504.6836,77232,134217728
30,4332818801045.9375,77255,134217728
31,4391941361256.5444,77371,134217728
32,2914671936415.5576,78264,134217728
33,3809432293588.3975,78297,134217728
34,3901678139534.8843,78320,134217728
35,4056264257003.838,78436,134217728
36,3013149425287.3564,78645,134217728
37,3934503796206.725,78678,134217728
38,3986980988593.156,78701,134217728
39,4148540413562.8843,78817,134217728
40,2959988708539.1675,79082,134217728
41,3883614814814.8145,79115,134217728
42,3971878787878.7876,79138,134217728
43,4223738175409.887,79254,134217728
44,3221354326173.047,79387,134217728
45,4364520291363.1636,79420,134217728
46,4228129032258.0645,79443,134217728
47,4466628773004.094,79559,134217728
48,2912711111111.1113,80452,134217728
49,3768467205750.2246,80485,134217728
50,4025123046933.573,80508,134217728
51,4056264257003.838,80624,134217728
52,2974683687943.2627,80833,134217728
53,3785366161829.822,80866,134217728
54,4076097181729.835,80889,134217728
55,4165147964250.249,81005,134217728
56,2962079096045.198,81270,134217728
57,3869172590734.815,81303,134217728
58,4104015655577.299,81326,134217728
59,4115971909595.5107,81442,134217728
60,3194367232310.7314,81575,134217728
61,4232395560040.364,81608,134217728
62,4341929606625.2593,81631,134217728
63,4245112692538.824,81747,134217728
64,3024011535688.536,82640,134217728
65,3751508734661.9336,82673,134217728
66,3998264112723.048,82696,134217728
67,4032984615384.615,82812,134217728
68,3050333583327.6514,83021,134217728
69,3862158379373.8486,83054,134217728
70,4128251968503.9365,83077,134217728
71,4013688038277.512,83193,134217728
72,3010918814635.35,83458,134217728
73,3809432293588.3975,83491,134217728
74,4185932135728.5425,83514,134217728
75,4132319211822.6606,83630,134217728
76,3258977466977.4673,83763,134217728
77,4319432562031.3457,83796,134217728
78,4452552016985.139,83819,134217728
79,4405781512605.042,83935,134217728
80,2953670209722.497,84828,134217728
81,3795642883402.619,84861,134217728
82,4088015594541.91,84884,134217728
83,4032984615384.615,85000,134217728
84,3023943404303.256,85209,134217728
85,3876436229205.176,85242,134217728
86,4044651880424.301,85265,134217728
87,4169158761221.3843,85381,134217728
88,3004448503570.389,85646,134217728
89,3869172590734.815,85679,134217728
90,4072016261642.5474,85702,134217728
91,4052345279429.9683,85818,134217728
92,3243776204171.3994,85951,134217728
93,4359983367983.3677,85984,134217728
94,4391941361256.5444,86007,134217728
95,4405636894797.309,86123,134217728
96,2955751679182.541,87016,134217728
97,3764978765182.754,87049,134217728
98,4009731066829.983,87072,134217728
99,4136394477317.5547,87188,134217728
100,3041485825647.5337,87397,134217728
101,3869284132841.328,87430,134217728
