idx,pinned time (s),bytes transferred (B)
0,2448.894,50356224
1,3199.037,50356224
2,2574.909,50356224
3,3007.499,50356224
4,1821.574,50356224
5,2561.51,50356224
6,2002.992,50356224
7,2633.881,50356224
8,1574.868,50356224
9,2296.417,50356224
10,1961.618,50356224
11,2374.26,50356224
12,1461.785,50356224
13,2187.248,50356224
14,2033.872,50356224
15,2359.14,50356224
16,1424.834,50356224
17,2321.521,50356224
18,2017.92,50356224
19,2245.796,50356224
20,1316.437,50356224
21,2312.455,50356224
22,1974.935,50356224
23,2308.735,50356224
24,1473.09,50356224
25,2465.627,50356224
26,2017.143,50356224
27,2344.672,50356224
28,1430.651,50356224
29,2345.119,50356224
30,2068.3,50356224
31,2235.953,50356224
32,1439.085,50356224
33,2351.861,50356224
34,1958.246,50356224
35,2137.794,50356224
36,1382.07,50356224
37,2226.059,50356224
38,1951.08,50356224
39,2221.964,50356224
40,1411.613,50356224
41,2353.428,50356224
42,2029.228,50356224
43,2258.507,50356224
44,1454.516,50356224
45,2502.644,50356224
46,2103.524,50356224
47,2255.929,50356224
48,1350.734,50356224
49,2337.167,50356224
50,2022.207,50356224
51,2248.817,50356224
52,1367.2,50356224
53,2335.509,50356224
54,2038.391,50356224
55,2235.199,50356224
56,1428.158,50356224
57,2308.087,50356224
58,2038.609,50356224
59,2122.28,50356224
60,1294.657,50356224
61,2328.74,50356224
62,2051.682,50356224
63,2219.652,50356224
64,1405.033,50356224
65,2230.725,50356224
66,1708.089,50356224
67,2217.228,50356224
68,1400.368,50356224
69,2297.553,50356224
70,2025.415,50356224
71,1722.71,50356224
72,1383.586,50356224
73,2267.161,50356224
74,1952.44,50356224
75,1678.782,50356224
76,1399.418,50356224
77,2317.523,50356224
78,1628.771,50356224
79,2248.766,50356224
80,1401.237,50356224
81,2205.954,50356224
82,1534.353,50356224
83,1965.946,50356224
84,1337.171,50356224
85,2178.827,50356224
86,1431.429,50356224
87,1862.904,50356224
88,1608.765,50356224
89,2126.946,50356224
90,1430.179,50356224
91,1708.405,50356224
92,1362.521,50356224
93,2158.726,50356224
94,1632.651,50356224
95,1502.653,50356224
96,1352.331,50356224
97,2216.317,50356224
98,1426.585,50356224
99,1744.443,50356224
100,1358.495,50356224
101,2216.907,50356224
102,1388.902,50356224
103,1805.646,50356224
104,1354.719,50356224
105,2084.824,50356224
106,1361.259,50356224
107,1772.943,50356224
108,1349.854,50356224
109,2081.249,50356224
110,1358.924,50356224
111,1792.151,50356224
112,1357.16,50356224
113,2107.882,50356224
114,1352.77,50356224
115,1806.851,50356224
116,1355.868,50356224
117,2073.257,50356224
118,1340.196,50356224
119,1814.783,50356224
120,1381.942,50356224
121,2106.945,50356224
122,1294.697,50356224
123,1851.418,50356224
124,1380.139,50356224
125,2086.261,50356224
126,1319.731,50356224
127,1791.931,50356224
128,1337.573,50380800
129,1936.539,50380800
130,1650.027,50380800
131,1833.406,50380800
132,1300.535,50380800
133,1864.059,50380800
134,1633.265,50380800
135,1817.205,50380800
136,1308.91,50380800
137,1905.488,50380800
138,1656.461,50380800
139,1797.383,50380800
140,1342.736,50380800
141,1865.043,50380800
142,1642.437,50380800
143,1760.105,50380800
144,1314.204,50380800
145,1848.529,50380800
146,1638.464,50380800
147,1759.876,50380800
148,1374.377,50380800
149,1841.849,50380800
150,1685.102,50380800
151,1732.846,50380800
152,1374.625,50380800
153,1924.138,50380800
154,1951.665,50380800
155,1758.392,50380800
156,1357.115,50380800
157,1855.804,50380800
158,1668.679,50380800
159,1732.814,50380800
160,1373.394,50380800
161,1851.908,50380800
162,1679.161,50380800
163,1747.797,50380800
164,1353.357,50380800
165,1939.25,50380800
166,1681.149,50380800
167,1791.138,50380800
168,1410.374,50380800
169,1854.553,50380800
170,1643.362,50380800
171,1764.887,50380800
172,1358.122,50380800
173,1868.056,50380800
174,1638.92,50380800
175,1781.317,50380800
176,1377.13,50380800
177,1850.614,50380800
178,1614.859,50380800
179,1758.863,50380800
180,1323.049,50380800
181,1843.917,50380800
182,1620.512,50380800
183,1760.382,50380800
184,1372.272,50380800
185,2255.456,50380800
186,1610.964,50380800
187,1776.124,50380800
188,1338.812,50380800
189,1924.681,50380800
190,1638.493,50380800
191,1766.978,50380800
192,1342.963,50380800
193,1854.897,50380800
194,1396.766,50380800
195,1731.82,50380800
196,1335.506,50380800
197,1887.195,50380800
198,1663.278,50380800
199,1435.217,50380800
200,1423.766,50380800
201,1900.754,50380800
202,1685.1,50380800
203,1454.543,50380800
204,1353.746,50380800
205,1972.396,50380800
206,1444.829,50380800
207,1740.302,50380800
208,1339.508,50380800
209,1958.258,50380800
210,1633.138,50380800
211,1645.925,50380800
212,1353.463,50380800
213,1817.031,50380800
214,1357.51,50380800
215,1497.132,50380800
216,1361.202,50380800
217,1825.294,50380800
218,1319.217,50380800
219,1441.837,50380800
220,1368.137,50380800
221,1915.325,50380800
222,1436.773,50380800
223,1298.745,50380800
224,1356.57,50380800
225,1914.677,50380800
226,1338.37,50380800
227,1479.06,50380800
228,1351.164,50380800
229,1966.315,50380800
230,1353.69,50380800
231,1461.935,50380800
232,1350.504,50380800
233,2222.204,50380800
234,1325.065,50380800
235,1501.557,50380800
236,1346.323,50380800
237,1822.469,50380800
238,1299.368,50380800
239,1478.74,50380800
240,1390.087,50380800
241,1821.051,50380800
242,1289.598,50380800
243,1496.084,50380800
244,1377.965,50380800
245,1790.921,50380800
246,1255.842,50380800
247,1529.485,50380800
248,1343.713,50380800
249,1899.22,50380800
250,1275.501,50380800
251,1510.66,50380800
252,1333.817,50380800
253,1796.043,50380800
254,1279.05,50380800
255,1501.569,50380800
256,1372.569,50405376
257,1849.608,50405376
258,1664.95,50405376
259,2020.054,50405376
260,1345.782,50405376
261,1919.297,50405376
262,1677.943,50405376
263,1811.229,50405376
264,1346.756,50405376
265,1891.736,50405376
266,1655.191,50405376
267,1724.919,50405376
268,1358.403,50405376
269,1829.766,50405376
270,1606.173,50405376
271,1784.759,50405376
272,1347.89,50405376
273,1860.321,50405376
274,1637.53,50405376
275,1720.591,50405376
276,1367.685,50405376
277,1929.744,50405376
278,1651.061,50405376
279,1752.418,50405376
280,1373.551,50405376
281,1920.511,50405376
282,1667.078,50405376
283,1758.739,50405376
284,1323.37,50405376
285,1823.562,50405376
286,1727.832,50405376
287,1754.955,50405376
288,1368.014,50405376
289,1806.862,50405376
290,1646.346,50405376
291,1726.92,50405376
292,1368.358,50405376
293,1835.403,50405376
294,1671.936,50405376
295,1707.351,50405376
296,1392.497,50405376
297,1957.763,50405376
298,1674.834,50405376
299,1732.842,50405376
300,1375.314,50405376
301,1907.558,50405376
302,1664.162,50405376
303,1697.731,50405376
304,1357.07,50405376
305,1814.371,50405376
306,1635.737,50405376
307,1714.439,50405376
308,1331.004,50405376
309,1872.406,50405376
310,1663.285,50405376
311,1743.738,50405376
312,1357.747,50405376
313,1821.878,50405376
314,1628.142,50405376
315,1681.36,50405376
316,1321.694,50405376
317,1822.612,50405376
318,1622.206,50405376
319,1724.701,50405376
320,1356.417,50405376
321,1780.877,50405376
322,1412.941,50405376
323,3042.648,50405376
324,1332.856,50405376
325,1878.644,50405376
326,1632.144,50405376
327,1463.899,50405376
328,1339.367,50405376
329,1865.581,50405376
330,1651.683,50405376
331,1461.569,50405376
332,1360.327,50405376
333,1788.917,50405376
334,1450.159,50405376
335,1680.762,50405376
336,1351.94,50405376
337,1863.374,50405376
338,1472.881,50405376
339,1630.975,50405376
340,1352.567,50405376
341,1766.697,50405376
342,1362.809,50405376
343,1515.548,50405376
344,1375.023,50405376
345,1969.462,50405376
346,1439.851,50405376
347,1431.639,50405376
348,1372.103,50405376
349,1938.499,50405376
350,1504.837,50405376
351,1358.272,50405376
352,1358.105,50405376
353,1953.833,50405376
354,1418.026,50405376
355,1454.2,50405376
356,1342.604,50405376
357,1822.726,50405376
358,1343.33,50405376
359,1447.431,50405376
360,1373.011,50405376
361,1893.536,50405376
362,1362.114,50405376
363,1474.298,50405376
364,1346.576,50405376
365,1796.56,50405376
366,1353.196,50405376
367,1481.307,50405376
368,1374.573,50405376
369,1917.32,50405376
370,1358.955,50405376
371,1498.869,50405376
372,1356.614,50405376
373,1920.673,50405376
374,1368.729,50405376
375,1495.166,50405376
376,1488.416,50405376
377,2024.924,50405376
378,1574.197,50405376
379,1764.655,50405376
380,1914.119,50405376
381,2156.097,50405376
382,1473.44,50405376
383,1599.897,50405376
384,1480.579,50429952
385,2247.063,50429952
386,1856.254,50429952
387,1966.961,50429952
388,1327.944,50429952
389,2131.079,50429952
390,1755.461,50429952
391,1765.145,50429952
392,1466.824,50429952
393,2200.123,50429952
394,1839.711,50429952
395,1750.987,50429952
396,1309.225,50429952
397,1928.763,50429952
398,1720.016,50429952
399,1694.061,50429952
400,1317.335,50429952
401,1932.039,50429952
402,3258.826,50429952
403,1845.961,50429952
404,1335.923,50429952
405,1919.718,50429952
406,1645.146,50429952
407,1703.161,50429952
408,1348.799,50429952
409,1821.933,50429952
410,1616.199,50429952
411,1725.59,50429952
412,1321.217,50429952
413,1851.911,50429952
414,1600.979,50429952
415,1750.702,50429952
416,1350.895,50429952
417,1819.099,50429952
418,1629.829,50429952
419,1715.163,50429952
420,1346.736,50429952
421,1879.987,50429952
422,1628.335,50429952
423,1724.828,50429952
424,1353.111,50429952
425,1813.826,50429952
426,1652.656,50429952
427,1725.453,50429952
428,1550.944,50429952
429,1825.021,50429952
430,1649.966,50429952
431,1705.705,50429952
432,1368.338,50429952
433,1817.352,50429952
434,1606.333,50429952
435,1714.633,50429952
436,1327.399,50429952
437,1841.324,50429952
438,1597.158,50429952
439,1764.985,50429952
440,1332.347,50429952
441,1859.637,50429952
442,1610.97,50429952
443,1739.722,50429952
444,1308.851,50429952
445,1826.857,50429952
446,1626.923,50429952
447,1713.886,50429952
448,1340.943,50429952
449,1903.03,50429952
450,1417.717,50429952
451,1732.063,50429952
452,1329.829,50429952
453,1818.805,50429952
454,1626.212,50429952
455,1462.297,50429952
456,1333.525,50429952
457,1927.693,50429952
458,1640.067,50429952
459,1482.931,50429952
460,1367.288,50429952
461,1765.78,50429952
462,1391.008,50429952
463,1713.778,50429952
464,1410.053,50429952
465,1773.502,50429952
466,1398.086,50429952
467,1605.062,50429952
468,1346.397,50429952
469,1806.678,50429952
470,1307.55,50429952
471,1542.221,50429952
472,1344.326,50429952
473,1764.799,50429952
474,1287.207,50429952
475,1478.998,50429952
476,1351.544,50429952
477,1780.488,50429952
478,1372.771,50429952
479,1341.762,50429952
480,1357.722,50429952
481,1762.206,50429952
482,1266.847,50429952
483,1519.099,50429952
484,1366.075,50429952
485,1779.551,50429952
486,1268.345,50429952
487,1531.265,50429952
488,1347.471,50429952
489,1751.021,50429952
490,1267.492,50429952
491,1511.115,50429952
492,1360.158,50429952
493,1777.949,50429952
494,1225.203,50429952
495,1537.551,50429952
496,1355.838,50429952
497,1861.91,50429952
498,1260.692,50429952
499,1571.139,50429952
500,1381.67,50429952
501,1751.87,50429952
502,1248.332,50429952
503,1534.113,50429952
504,1368.719,50429952
505,1859.564,50429952
506,1228.318,50429952
507,1592.87,50429952
508,1344.169,50429952
509,1781.045,50429952
510,1265.055,50429952
511,1534.335,50429952
512,1354.013,50454528
513,1809.484,50454528
514,1642.428,50454528
515,1740.604,50454528
516,1350.057,50454528
517,1748.697,50454528
518,1602.108,50454528
519,1736.092,50454528
520,1315.259,50454528
521,1909.107,50454528
522,1633.094,50454528
523,1690.12,50454528
524,1320.317,50454528
525,1824.325,50454528
526,1623.689,50454528
527,2731.775,50454528
528,1310.425,50454528
529,1771.721,50454528
530,1614.158,50454528
531,1667.903,50454528
532,1373.762,50454528
533,1856.47,50454528
534,1621.254,50454528
535,1695.328,50454528
536,1374.733,50454528
537,1754.571,50454528
538,1622.592,50454528
539,1690.55,50454528
540,1344.159,50454528
541,1743.156,50454528
542,1606.197,50454528
543,1675.59,50454528
544,1355.281,50454528
545,1779.01,50454528
546,1618.446,50454528
547,1695.734,50454528
548,1360.189,50454528
549,1734.798,50454528
550,1626.209,50454528
551,1690.864,50454528
552,1404.335,50454528
553,1901.994,50454528
554,1627.038,50454528
555,1682.625,50454528
556,1327.407,50454528
557,1762.231,50454528
558,1626.842,50454528
559,1673.623,50454528
560,1336.134,50454528
561,1767.395,50454528
562,1600.22,50454528
563,1675.765,50454528
564,1332.171,50454528
565,1737.632,50454528
566,1566.014,50454528
567,1646.526,50454528
568,1356.127,50454528
569,1788.886,50454528
570,1567.887,50454528
571,1702.436,50454528
572,1331.959,50454528
573,1766.992,50454528
574,1580.417,50454528
575,1790.606,50454528
576,1338.102,50454528
577,1884.585,50454528
578,1425.935,50454528
579,1712.962,50454528
580,1344.646,50454528
581,1724.842,50454528
582,1607.401,50454528
583,1443.597,50454528
584,1344.462,50454528
585,1714.097,50454528
586,1610.252,50454528
587,1468.948,50454528
588,1360.599,50454528
589,1794.694,50454528
