idx,pinned time (s),bytes transferred (B)
0,1127.576,16785408
1,903.845,16785408
2,766.366,16785408
3,625.099,16785408
4,577.802,16785408
5,515.133,16785408
6,571.605,16785408
7,503.861,16785408
8,536.659,16785408
9,520.46,16785408
10,555.955,16785408
11,520.509,16785408
12,563.515,16785408
13,519.22,16785408
14,550.286,16785408
15,469.033,16785408
16,579.703,16785408
17,518.769,16785408
18,501.614,16785408
19,495.402,16785408
20,506.851,16785408
21,501.976,16785408
22,448.277,16785408
23,487.886,16785408
24,536.523,16785408
25,497.021,16785408
26,413.457,16785408
27,428.886,16785408
28,592.586,16785408
29,502.012,16785408
30,420.042,16785408
31,436.133,16785408
32,562.193,16785408
33,458.588,16785408
34,470.905,16785408
35,447.632,16785408
36,519.354,16785408
37,489.572,16785408
38,469.998,16785408
39,437.844,16785408
40,570.928,16785408
41,528.649,16785408
42,515.636,16785408
43,462.532,16785408
44,550.853,16785408
45,485.773,16785408
46,498.34,16785408
47,451.603,16785408
48,516.482,16785408
49,456.536,16785408
50,493.772,16785408
51,433.596,16785408
52,398.58,16785408
53,397.419,16785408
54,513.657,16785408
55,442.212,16785408
56,402.304,16785408
57,454.078,16785408
58,499.542,16785408
59,479.581,16785408
60,534.631,16785408
61,375.009,16785408
62,488.202,16785408
63,471.765,16785408
64,515.884,16785408
65,369.6,16785408
66,472.28,16785408
67,448.624,16785408
68,447.466,16785408
69,438.589,16785408
70,522.384,16785408
71,451.281,16785408
72,547.343,16785408
73,393.051,16785408
74,556.093,16785408
75,484.697,16785408
76,508.215,16785408
77,383.271,16785408
78,510.611,16785408
79,417.247,16785408
80,500.505,16785408
81,388.644,16785408
82,510.443,16785408
83,448.114,16785408
84,525.102,16785408
85,416.454,16785408
86,495.364,16785408
87,446.347,16785408
88,485.164,16785408
89,449.258,16785408
90,501.311,16785408
91,452.417,16785408
92,567.355,16785408
93,425.548,16785408
94,545.23,16785408
95,427.213,16785408
96,507.912,16785408
97,435.2,16785408
98,524.265,16785408
99,437.726,16785408
100,557.057,16785408
101,414.628,16785408
102,520.63,16785408
103,407.223,16785408
104,557.994,16785408
105,447.685,16785408
106,496.938,16785408
107,441.197,16785408
108,472.516,16785408
109,409.54,16785408
110,486.204,16785408
111,430.31,16785408
112,529.613,16785408
113,424.213,16785408
114,549.855,16785408
115,445.761,16785408
116,507.96,16785408
117,495.698,16785408
118,533.097,16785408
119,434.38,16785408
120,507.473,16785408
121,465.289,16785408
122,496.91,16785408
123,437.849,16785408
124,484.037,16785408
125,411.57,16785408
126,529.784,16785408
127,426.048,16785408
128,524.872,16785408
129,433.425,16785408
130,514.219,16785408
131,464.476,16785408
132,541.377,16785408
133,442.937,16785408
134,525.626,16785408
135,459.932,16785408
136,589.403,16785408
137,419.485,16785408
138,526.74,16785408
139,509.519,16785408
140,527.36,16785408
141,414.154,16785408
142,530.369,16785408
143,436.118,16785408
144,533.101,16785408
145,430.348,16785408
146,530.339,16785408
147,452.288,16785408
148,567.791,16785408
149,423.889,16785408
150,524.502,16785408
151,558.658,16785408
152,544.399,16785408
153,427.463,16785408
154,511.619,16785408
155,480.524,16785408
156,470.432,16785408
157,429.623,16785408
158,547.969,16785408
159,466.103,16785408
160,529.012,16785408
161,470.217,16785408
162,541.619,16785408
163,453.634,16785408
164,517.501,16785408
165,431.342,16785408
166,548.118,16785408
167,522.68,16785408
168,532.97,16785408
169,432.437,16785408
170,528.46,16785408
171,465.607,16785408
172,554.441,16785408
173,433.714,16785408
174,501.524,16785408
175,499.793,16785408
176,552.041,16785408
177,437.235,16785408
178,551.173,16785408
179,469.538,16785408
180,569.524,16785408
181,431.014,16785408
182,462.899,16785408
183,449.331,16785408
184,536.522,16785408
185,439.909,16785408
186,611.451,16785408
187,467.272,16785408
188,544.623,16785408
189,436.34,16785408
190,588.77,16785408
191,490.131,16785408
192,525.492,16785408
193,433.553,16785408
194,520.996,16785408
195,458.673,16785408
196,566.783,16785408
197,431.295,16785408
198,551.564,16785408
199,468.549,16785408
200,542.469,16785408
201,448.968,16785408
202,561.72,16785408
203,473.18,16785408
204,519.029,16785408
205,426.214,16785408
206,529.887,16785408
207,442.071,16785408
208,517.307,16785408
209,450.354,16785408
210,479.38,16785408
211,450.011,16785408
212,544.907,16785408
213,572.442,16785408
214,547.946,16785408
215,449.721,16785408
216,550.1,16785408
217,477.874,16785408
218,538.33,16785408
219,474.73,16785408
220,541.022,16785408
221,445.964,16785408
222,564.86,16785408
223,472.833,16785408
224,535.6,16785408
225,476.055,16785408
226,535.995,16785408
227,465.357,16785408
228,599.161,16785408
229,445.063,16785408
230,566.327,16785408
231,461.537,16785408
232,597.555,16785408
233,460.261,16785408
234,520.852,16785408
235,495.935,16785408
236,533.52,16785408
237,479.901,16785408
238,582.103,16785408
239,449.086,16785408
240,596.113,16785408
241,506.13,16785408
242,583.289,16785408
243,474.491,16785408
244,494.122,16785408
245,478.6,16785408
246,527.635,16785408
247,469.863,16785408
248,531.265,16785408
249,492.798,16785408
250,532.819,16785408
251,471.214,16785408
252,468.798,16785408
253,481.449,16785408
254,599.798,16785408
255,461.815,16785408
256,443.199,16793600
257,366.791,16793600
258,378.53,16793600
259,446.013,16793600
260,477.297,16793600
261,430.932,16793600
262,475.233,16793600
263,437.893,16793600
264,532.505,16793600
265,454.355,16793600
266,497.022,16793600
267,424.005,16793600
268,507.918,16793600
269,430.999,16793600
270,453.53,16793600
271,379.456,16793600
272,510.505,16793600
273,493.144,16793600
274,486.355,16793600
275,414.101,16793600
276,494.733,16793600
277,438.937,16793600
278,463.843,16793600
279,415.502,16793600
