idx,pinned time (s),bytes transferred (B)
0,1233.951,16785408
1,969.415,16785408
2,679.021,16785408
3,703.401,16785408
4,496.642,16785408
5,377.975,16785408
6,381.474,16785408
7,391.824,16785408
8,367.675,16785408
9,393.36,16785408
10,485.586,16785408
11,404.951,16785408
12,572.259,16785408
13,513.261,16785408
14,540.245,16785408
15,558.393,16785408
16,563.54,16785408
17,617.334,16785408
18,564.667,16785408
19,646.735,16785408
20,568.287,16785408
21,563.031,16785408
22,537.265,16785408
23,592.243,16785408
24,533.938,16785408
25,541.82,16785408
26,537.206,16785408
27,545.536,16785408
28,605.732,16785408
29,552.486,16785408
30,563.307,16785408
31,557.728,16785408
32,568.982,16785408
33,559.767,16785408
34,547.431,16785408
35,528.246,16785408
36,547.15,16785408
37,537.112,16785408
38,562.689,16785408
39,520.964,16785408
40,534.757,16785408
41,560.145,16785408
42,578.472,16785408
43,554.155,16785408
44,558.676,16785408
45,547.672,16785408
46,556.495,16785408
47,590.624,16785408
48,580.606,16785408
49,625.167,16785408
50,563.471,16785408
51,629.904,16785408
52,539.535,16785408
53,526.526,16785408
54,485.967,16785408
55,582.834,16785408
56,563.423,16785408
57,517.296,16785408
58,572.456,16785408
59,531.975,16785408
60,533.428,16785408
61,556.602,16785408
62,561.398,16785408
63,533.747,16785408
64,584.264,16785408
65,545.832,16785408
66,557.1,16785408
67,580.902,16785408
68,525.455,16785408
69,594.242,16785408
70,578.363,16785408
71,517.465,16785408
72,536.75,16785408
73,587.076,16785408
74,552.955,16785408
75,596.602,16785408
76,564.973,16785408
77,548.005,16785408
78,551.156,16785408
79,565.497,16785408
80,582.725,16785408
81,629.126,16785408
82,570.423,16785408
83,551.122,16785408
84,511.878,16785408
85,527.381,16785408
86,555.574,16785408
87,583.22,16785408
88,549.96,16785408
89,552.124,16785408
90,560.709,16785408
91,545.634,16785408
92,566.148,16785408
93,542.217,16785408
94,604.011,16785408
95,566.612,16785408
96,583.277,16785408
97,580.858,16785408
98,540.301,16785408
99,533.395,16785408
100,542.363,16785408
101,593.835,16785408
102,574.714,16785408
103,559.874,16785408
104,541.791,16785408
105,517.182,16785408
106,543.27,16785408
107,561.381,16785408
108,540.249,16785408
109,532.12,16785408
110,558.922,16785408
111,519.785,16785408
112,552.248,16785408
113,543.607,16785408
114,561.251,16785408
115,635.718,16785408
116,570.518,16785408
117,529.056,16785408
118,540.585,16785408
119,523.526,16785408
120,542.309,16785408
121,593.486,16785408
122,562.595,16785408
123,581.27,16785408
124,555.236,16785408
125,529.019,16785408
126,554.926,16785408
127,595.222,16785408
128,594.337,16785408
129,526.412,16785408
130,602.403,16785408
131,550.166,16785408
132,606.482,16785408
133,522.308,16785408
134,565.375,16785408
135,536.075,16785408
136,554.018,16785408
137,566.354,16785408
138,581.754,16785408
139,493.94,16785408
140,557.146,16785408
141,516.26,16785408
142,544.234,16785408
143,502.355,16785408
144,560.113,16785408
145,507.095,16785408
146,561.879,16785408
147,517.651,16785408
148,545.441,16785408
149,539.402,16785408
150,540.71,16785408
151,502.11,16785408
152,546.263,16785408
153,488.279,16785408
154,565.304,16785408
155,499.426,16785408
156,546.513,16785408
157,496.591,16785408
158,543.736,16785408
159,643.243,16785408
160,587.429,16785408
161,530.784,16785408
162,567.143,16785408
163,536.358,16785408
164,560.598,16785408
165,500.053,16785408
166,531.584,16785408
167,509.725,16785408
168,565.864,16785408
169,527.35,16785408
170,540.409,16785408
171,558.452,16785408
172,540.421,16785408
173,518.704,16785408
174,541.788,16785408
175,516.3,16785408
176,568.35,16785408
177,509.258,16785408
178,554.587,16785408
179,512.804,16785408
180,561.268,16785408
181,526.957,16785408
182,537.357,16785408
183,509.167,16785408
184,531.76,16785408
185,487.622,16785408
186,558.112,16785408
187,488.496,16785408
188,505.114,16785408
189,530.357,16785408
190,484.6,16785408
191,545.795,16785408
192,571.361,16785408
193,517.439,16785408
194,567.799,16785408
195,601.169,16785408
196,596.58,16785408
197,605.91,16785408
198,602.835,16785408
199,551.363,16785408
200,549.528,16785408
201,552.124,16785408
202,511.971,16785408
203,547.707,16785408
204,552.009,16785408
205,552.937,16785408
206,555.144,16785408
207,542.845,16785408
208,560.769,16785408
209,573.348,16785408
210,567.83,16785408
211,668.606,16785408
212,564.498,16785408
213,577.615,16785408
214,522.856,16785408
215,515.83,16785408
216,528.624,16785408
217,576.058,16785408
218,524.68,16785408
219,612.048,16785408
220,558.113,16785408
221,567.208,16785408
222,536.008,16785408
223,601.919,16785408
224,587.285,16785408
225,555.205,16785408
226,562.344,16785408
227,537.241,16785408
228,580.607,16785408
229,572.616,16785408
230,564.242,16785408
231,550.443,16785408
232,529.089,16785408
233,569.793,16785408
234,577.359,16785408
235,537.873,16785408
236,564.311,16785408
237,537.177,16785408
238,566.839,16785408
239,560.616,16785408
240,574.858,16785408
241,564.835,16785408
242,565.62,16785408
243,589.163,16785408
244,526.039,16785408
245,570.502,16785408
246,556.023,16785408
247,570.655,16785408
248,630.766,16785408
249,516.272,16785408
250,540.842,16785408
251,524.758,16785408
252,552.105,16785408
253,548.9,16785408
254,538.32,16785408
255,544.223,16785408
256,556.377,16785408
257,596.839,16785408
258,579.733,16785408
259,517.339,16785408
260,557.494,16785408
261,537.745,16785408
262,569.261,16785408
263,616.998,16785408
264,541.949,16785408
265,531.755,16785408
266,558.3,16785408
267,588.601,16785408
268,548.683,16785408
269,538.132,16785408
270,535.07,16785408
271,569.34,16785408
272,563.83,16785408
273,539.568,16785408
274,541.75,16785408
275,581.751,16785408
276,571.342,16785408
277,573.544,16785408
278,570.933,16785408
279,545.344,16785408
280,527.626,16785408
281,557.158,16785408
282,542.125,16785408
283,537.643,16785408
284,528.717,16785408
285,606.032,16785408
286,547.471,16785408
287,586.582,16785408
288,599.108,16785408
289,590.218,16785408
290,574.61,16785408
291,575.215,16785408
292,609.828,16785408
293,551.167,16785408
294,506.804,16785408
295,504.396,16785408
296,514.386,16785408
297,484.06,16785408
298,549.876,16785408
299,483.572,16785408
300,515.202,16785408
301,484.819,16785408
302,520.809,16785408
303,484.795,16785408
304,513.588,16785408
305,595.38,16785408
306,546.055,16785408
307,501.653,16785408
308,527.899,16785408
309,481.849,16785408
310,538.124,16785408
311,599.012,16785408
312,551.767,16785408
313,565.527,16785408
314,542.24,16785408
315,501.669,16785408
316,526.843,16785408
317,488.372,16785408
318,544.299,16785408
319,493.283,16785408
320,562.732,16785408
321,527.257,16785408
322,557.389,16785408
323,503.483,16785408
324,523.919,16785408
325,527.384,16785408
326,523.763,16785408
327,579.217,16785408
328,521.195,16785408
329,486.646,16785408
330,539.302,16785408
331,501.623,16785408
332,485.744,16785408
333,482.212,16785408
334,511.242,16785408
335,500.176,16785408
336,579.662,16785408
337,521.72,16785408
338,560.745,16785408
339,507.292,16785408
340,535.984,16785408
341,511.738,16785408
342,535.735,16785408
343,481.549,16785408
344,537.055,16785408
345,519.255,16785408
346,505.792,16785408
347,612.855,16785408
348,582.475,16785408
349,502.425,16785408
350,527.62,16785408
351,520.706,16785408
352,550.969,16785408
353,518.803,16785408
354,557.279,16785408
355,496.149,16785408
356,481.746,16785408
357,497.775,16785408
358,510.337,16785408
359,581.072,16785408
360,548.041,16785408
361,538.508,16785408
362,536.853,16785408
363,511.129,16785408
364,531.489,16785408
365,599.345,16785408
366,526.52,16785408
367,509.646,16785408
368,503.822,16785408
369,516.172,16785408
370,528.27,16785408
371,504.58,16785408
372,586.91,16785408
373,504.228,16785408
374,517.128,16785408
375,463.847,16785408
376,506.862,16785408
377,499.9,16785408
378,524.438,16785408
379,501.724,16785408
380,525.314,16785408
381,493.745,16785408
382,544.101,16785408
383,481.323,16785408
384,569.341,16785408
385,511.503,16785408
386,532.708,16785408
387,523.708,16785408
388,557.714,16785408
389,525.975,16785408
390,546.546,16785408
391,487.825,16785408
392,538.617,16785408
393,501.519,16785408
394,542.169,16785408
395,493.425,16785408
396,531.772,16785408
397,500.61,16785408
398,523.245,16785408
399,557.729,16785408
400,538.616,16785408
401,557.745,16785408
402,544.039,16785408
403,493.748,16785408
404,533.968,16785408
405,497.463,16785408
406,507.126,16785408
407,514.944,16785408
408,515.022,16785408
409,482.577,16785408
410,517.745,16785408
411,502.564,16785408
412,552.085,16785408
413,482.429,16785408
414,494.66,16785408
415,493.019,16785408
416,550.184,16785408
417,496.864,16785408
418,545.864,16785408
419,500.905,16785408
420,538.517,16785408
421,487.691,16785408
422,514.306,16785408
423,477.475,16785408
424,534.667,16785408
425,486.515,16785408
426,478.985,16785408
427,509.736,16785408
428,540.902,16785408
429,513.673,16785408
430,550.32,16785408
431,541.752,16785408
432,617.63,16785408
433,535.115,16785408
434,529.922,16785408
435,519.892,16785408
436,519.813,16785408
437,490.262,16785408
438,475.238,16785408
439,499.556,16785408
440,501.056,16785408
441,463.688,16785408
442,502.382,16785408
443,521.244,16785408
444,498.002,16785408
445,526.788,16785408
446,516.632,16785408
447,496.84,16785408
448,554.511,16785408
449,523.136,16785408
450,541.249,16785408
451,506.723,16785408
452,529.409,16785408
453,495.345,16785408
454,567.051,16785408
455,512.793,16785408
456,511.268,16785408
457,502.079,16785408
458,621.552,16785408
459,517.377,16785408
460,474.009,16785408
461,501.213,16785408
