idx,pinned time (s),bytes transferred (B)
0,19240.38,16785408
1,614.988,16785408
2,558.77,16785408
3,16945.451,16785408
4,1249.98,16785408
5,1192.943,16785408
6,594.196,16785408
7,480.341,16785408
8,454.695,16785408
9,439.037,16785408
10,560.471,16785408
11,1442.74,16785408
12,1665.803,16785408
13,929.72,16785408
14,1001.627,16785408
15,934.813,16785408
16,1109.438,16785408
17,1129.387,16785408
18,1119.621,16785408
19,1120.831,16785408
20,1178.357,16785408
21,945.584,16785408
22,1117.96,16785408
23,936.489,16785408
24,1076.432,16785408
25,1007.279,16785408
26,1032.316,16785408
27,1005.34,16785408
28,969.093,16785408
29,850.513,16785408
30,964.733,16785408
31,1016.499,16785408
32,1140.095,16785408
33,1014.208,16785408
34,1141.279,16785408
35,950.245,16785408
36,1554.293,16785408
37,1557.831,16785408
38,1644.442,16785408
39,1569.06,16785408
40,835.738,16785408
41,740.257,16785408
42,945.624,16785408
43,1373.451,16785408
44,1522.718,16785408
45,404.208,16785408
46,508.503,16785408
47,460.573,16785408
48,478.913,16785408
49,400.149,16785408
50,513.04,16785408
51,433.212,16785408
52,537.948,16785408
53,396.841,16785408
54,456.925,16785408
55,442.784,16785408
56,481.072,16785408
57,391.734,16785408
58,478.983,16785408
59,428.076,16785408
60,438.406,16785408
61,369.185,16785408
62,1680.287,16785408
63,1549.775,16785408
64,1072.721,16785408
65,901.395,16785408
66,1325.599,16785408
67,1333.858,16785408
68,1381.08,16785408
69,942.327,16785408
70,952.754,16785408
71,859.142,16785408
72,1165.393,16785408
73,1062.772,16785408
74,1150.042,16785408
75,1081.355,16785408
76,950.772,16785408
77,857.362,16785408
78,1035.871,16785408
79,1167.581,16785408
80,1245.426,16785408
81,562.379,16785408
82,470.692,16785408
83,370.585,16785408
84,444.189,16785408
85,374.767,16785408
86,451.262,16785408
87,378.212,16785408
88,425.91,16785408
89,373.596,16785408
90,486.87,16785408
91,372.401,16785408
92,492.288,16785408
93,363.346,16785408
94,436.356,16785408
95,386.713,16785408
96,440.303,16785408
97,364.351,16785408
98,504.364,16785408
99,377.175,16785408
100,491.503,16785408
101,363.134,16785408
102,424.912,16785408
103,379.269,16785408
104,421.701,16785408
105,363.19,16785408
106,440.641,16785408
107,378.523,16785408
108,448.564,16785408
109,384.557,16785408
110,432.602,16785408
111,402.144,16785408
112,399.093,16785408
113,359.712,16785408
114,412.26,16785408
115,380.829,16785408
116,443.591,16785408
117,366.39,16785408
118,467.404,16785408
119,400.635,16785408
120,517.633,16785408
121,381.464,16785408
122,431.525,16785408
123,409.5,16785408
124,460.113,16785408
125,381.938,16785408
126,477.264,16785408
127,448.721,16785408
128,526.588,16793600
129,442.62,16793600
130,488.725,16793600
131,448.671,16793600
132,525.911,16793600
133,430.958,16793600
134,407.044,16793600
135,408.134,16793600
136,472.672,16793600
137,383.609,16793600
138,516.568,16793600
139,434.787,16793600
140,520.902,16793600
141,450.328,16793600
142,412.515,16793600
143,433.408,16793600
144,507.541,16793600
145,421.907,16793600
146,550.054,16793600
147,441.509,16793600
148,517.454,16793600
149,451.595,16793600
150,416.897,16793600
151,426.303,16793600
152,496.262,16793600
153,426.9,16793600
154,510.335,16793600
155,439.612,16793600
156,532.929,16793600
157,452.484,16793600
158,487.985,16793600
159,444.82,16793600
160,499.846,16793600
161,438.775,16793600
162,506.471,16793600
163,424.172,16793600
164,570.682,16793600
165,456.267,16793600
166,476.417,16793600
167,465.473,16793600
168,503.147,16793600
169,421.655,16793600
170,527.131,16793600
171,428.187,16793600
172,497.913,16793600
173,1056.242,16793600
174,537.113,16793600
175,425.377,16793600
176,428.844,16793600
177,401.952,16793600
178,499.419,16793600
179,404.66,16793600
180,419.989,16793600
181,374.157,16793600
182,469.813,16793600
183,417.137,16793600
184,398.977,16793600
185,402.438,16793600
186,400.503,16793600
187,407.794,16793600
188,459.687,16793600
189,348.085,16793600
190,497.092,16793600
191,432.078,16793600
192,533.009,16793600
193,411.732,16793600
194,405.757,16793600
195,395.565,16793600
196,467.288,16793600
197,364.805,16793600
198,492.053,16793600
199,382.318,16793600
200,555.736,16793600
201,388.819,16793600
202,443.124,16793600
203,383.921,16793600
204,477.336,16793600
205,388.574,16793600
206,448.387,16793600
207,350.366,16793600
208,557.403,16793600
209,658.441,16793600
210,1716.968,16793600
211,1552.498,16793600
212,554.291,16793600
213,354.159,16793600
214,409.536,16793600
215,404.848,16793600
216,451.833,16793600
217,344.915,16793600
218,367.077,16793600
219,403.997,16793600
220,440.757,16793600
221,350.464,16793600
