idx,pinned time (s),bytes transferred (B)
0,882.226,16785408
1,881.328,16785408
2,645.62,16785408
3,753.85,16785408
4,517.473,16785408
5,489.847,16785408
6,475.77,16785408
7,475.057,16785408
8,496.013,16785408
9,485.446,16785408
10,481.112,16785408
11,477.023,16785408
12,532.709,16785408
13,470.098,16785408
14,535.539,16785408
15,520.633,16785408
16,524.566,16785408
17,467.388,16785408
18,522.451,16785408
19,469.549,16785408
20,467.066,16785408
21,508.444,16785408
22,458.174,16785408
23,557.011,16785408
24,534.978,16785408
25,515.29,16785408
26,522.355,16785408
27,473.498,16785408
28,567.249,16785408
29,459.237,16785408
30,439.643,16785408
31,425.727,16785408
32,387.876,16785408
33,446.733,16785408
34,495.238,16785408
35,438.447,16785408
36,430.731,16785408
37,467.21,16785408
38,451.673,16785408
39,514.486,16785408
40,511.73,16785408
41,482.089,16785408
42,459.693,16785408
43,522.38,16785408
44,535.553,16785408
45,457.332,16785408
46,547.927,16785408
47,481.272,16785408
48,520.144,16785408
49,507.247,16785408
50,505.943,16785408
51,469.829,16785408
52,443.52,16785408
53,497.127,16785408
54,524.268,16785408
55,479.742,16785408
56,508.335,16785408
57,433.551,16785408
58,516.005,16785408
59,464.03,16785408
60,520.268,16785408
61,436.155,16785408
62,471.949,16785408
63,497.516,16785408
64,455.179,16793600
65,433.461,16793600
66,598.395,16793600
67,499.895,16793600
68,517.911,16793600
69,526.8,16793600
70,499.748,16793600
71,462.805,16793600
72,456.986,16793600
73,450.004,16793600
74,458.587,16793600
75,430.718,16793600
76,442.971,16793600
77,457.466,16793600
78,429.059,16793600
79,445.061,16793600
80,476.413,16793600
81,437.812,16793600
82,504.25,16793600
83,435.505,16793600
84,482.883,16793600
85,434.509,16793600
86,526.137,16793600
87,469.573,16793600
88,462.774,16793600
89,530.716,16793600
90,491.72,16793600
91,456.786,16793600
92,410.737,16793600
93,400.932,16793600
94,441.549,16793600
95,441.638,16793600
96,468.74,16793600
97,424.26,16793600
98,514.433,16793600
99,421.834,16793600
100,510.904,16793600
101,419.549,16793600
102,448.621,16793600
103,412.625,16793600
104,442.752,16793600
105,406.689,16793600
106,425.66,16793600
107,379.429,16793600
108,392.468,16793600
109,391.053,16793600
110,427.18,16793600
111,413.763,16793600
112,526.163,16793600
113,444.275,16793600
114,430.393,16793600
115,452.922,16793600
116,510.888,16793600
117,413.191,16793600
118,448.689,16793600
119,429.09,16793600
120,414.398,16793600
121,376.679,16793600
122,383.38,16793600
123,403.486,16793600
124,403.001,16793600
125,415.336,16793600
126,459.933,16793600
127,498.233,16793600
128,487.492,16801792
129,494.388,16801792
130,458.305,16801792
131,433.245,16801792
132,407.556,16801792
133,437.803,16801792
134,413.532,16801792
135,420.005,16801792
136,456.311,16801792
137,488.831,16801792
138,481.004,16801792
139,441.314,16801792
140,536.412,16801792
141,419.317,16801792
142,452.965,16801792
143,480.595,16801792
144,414.078,16801792
145,425.686,16801792
146,429.557,16801792
147,446.485,16801792
148,415.134,16801792
149,455.477,16801792
150,478.072,16801792
151,459.643,16801792
152,524.407,16801792
153,453.688,16801792
154,525.039,16801792
155,435.52,16801792
156,451.215,16801792
