idx,pinned time (s),bytes transferred (B)
0,32808.246,33570816
1,31866.967,33570816
2,1683.85,33570816
3,1784.092,33570816
4,1564.584,33570816
5,1232.965,33570816
6,1109.885,33570816
7,1320.839,33570816
8,1256.555,33570816
9,1118.496,33570816
10,1096.511,33570816
11,1212.74,33570816
12,1108.436,33570816
13,1152.498,33570816
14,1096.253,33570816
15,1149.13,33570816
16,1153.513,33570816
17,1118.892,33570816
18,1129.704,33570816
19,1107.075,33570816
20,1127.618,33570816
21,1130.407,33570816
22,1082.068,33570816
23,1157.155,33570816
24,1006.154,33570816
25,992.764,33570816
26,1067.733,33570816
27,1113.135,33570816
28,886.339,33570816
29,885.96,33570816
30,1055.321,33570816
31,1135.812,33570816
32,927.184,33570816
33,870.753,33570816
34,1018.945,33570816
35,1155.354,33570816
36,903.787,33570816
37,813.326,33570816
38,1044.246,33570816
39,1161.561,33570816
40,876.669,33570816
41,886.703,33570816
42,1012.571,33570816
43,1147.974,33570816
44,826.462,33570816
45,811.106,33570816
46,1069.557,33570816
47,1099.259,33570816
48,855.229,33570816
49,862.464,33570816
50,1104.869,33570816
51,1136.412,33570816
52,760.469,33570816
53,857.734,33570816
54,1086.968,33570816
55,1086.648,33570816
56,767.943,33570816
57,846.723,33570816
58,1097.344,33570816
59,1124.926,33570816
60,816.427,33570816
61,800.585,33570816
62,1087.037,33570816
63,1108.267,33570816
64,864.103,33570816
65,775.595,33570816
66,2354.988,33570816
67,1264.187,33570816
68,783.465,33570816
69,891.504,33570816
70,1076.789,33570816
71,1101.482,33570816
72,869.427,33570816
73,749.559,33570816
74,1041.759,33570816
75,1131.547,33570816
76,862.131,33570816
77,716.962,33570816
78,742.688,33570816
79,1158.182,33570816
80,859.958,33570816
81,729.599,33570816
82,1077.876,33570816
83,786.283,33570816
84,936.948,33570816
85,859.054,33570816
86,1058.48,33570816
87,774.336,33570816
88,867.298,33570816
89,781.136,33570816
90,904.429,33570816
91,804.31,33570816
92,862.259,33570816
93,714.165,33570816
94,735.872,33570816
95,960.675,33570816
96,782.598,33570816
97,1068.749,33570816
98,937.375,33570816
99,748.347,33570816
100,859.9,33570816
101,697.396,33570816
102,691.096,33570816
103,878.235,33570816
104,942.312,33570816
105,763.915,33570816
106,693.692,33570816
107,875.118,33570816
108,843.284,33570816
109,698.129,33570816
110,715.889,33570816
111,864.988,33570816
112,926.911,33570816
113,729.817,33570816
114,865.206,33570816
115,763.708,33570816
116,871.591,33570816
117,705.127,33570816
118,741.591,33570816
119,902.192,33570816
120,950.454,33570816
121,725.773,33570816
122,727.202,33570816
123,903.726,33570816
124,875.593,33570816
125,727.167,33570816
126,862.376,33570816
127,717.867,33570816
128,882.589,33570816
129,762.125,33570816
130,887.903,33570816
131,706.675,33570816
132,1114.22,33570816
133,787.729,33570816
134,902.731,33570816
135,785.709,33570816
136,903.104,33570816
137,734.09,33570816
138,841.825,33570816
