idx,pinned time (s),bytes transferred (B)
0,384.26,3366912
1,264.955,3366912
2,329.573,3366912
3,298.694,3366912
4,321.331,3366912
5,321.827,3366912
6,339.21,3366912
7,299.893,3366912
8,325.204,3366912
9,361.946,3366912
10,327.242,3366912
11,337.119,3366912
12,306.538,3366912
13,202.948,3366912
14,259.606,3366912
15,292.812,3366912
16,394.415,3366912
17,285.058,3366912
18,291.171,3366912
19,258.34,3366912
20,323.382,3366912
21,256.433,3366912
22,333.22,3366912
23,303.968,3366912
24,311.171,3366912
25,286.328,3366912
26,345.448,3366912
27,325.377,3366912
28,317.537,3366912
29,298.002,3366912
30,278.13,3366912
31,199.531,3366912
32,307.136,3366912
33,296.096,3366912
34,304.797,3366912
35,284.846,3366912
36,333.372,3366912
37,290.57,3366912
38,285.763,3366912
39,203.287,3366912
40,306.167,3366912
41,243.399,3366912
42,323.346,3366912
43,140.343,3366912
44,358.526,3366912
45,285.715,3366912
46,384.665,3366912
47,197.823,3366912
48,337.374,3366912
49,204.196,3366912
50,284.612,3366912
51,268.657,3366912
52,334.358,3366912
53,315.719,3366912
54,281.69,3366912
55,304.198,3366912
56,295.134,3366912
57,218.927,3366912
58,267.104,3366912
59,210.028,3366912
60,277.82,3366912
61,317.434,3366912
62,294.466,3366912
63,354.293,3366912
64,293.664,3375104
65,353.018,3375104
66,349.009,3375104
67,264.015,3375104
68,309.059,3375104
69,280.909,3375104
70,316.454,3375104
71,342.586,3375104
72,314.394,3375104
73,302.582,3375104
74,395.765,3375104
75,311.629,3375104
76,308.893,3375104
77,307.018,3375104
78,312.748,3375104
79,267.978,3375104
80,368.255,3375104
81,334.421,3375104
82,317.247,3375104
83,201.438,3375104
84,325.016,3375104
85,222.732,3375104
86,292.792,3375104
87,288.101,3375104
88,301.473,3375104
89,315.532,3375104
90,301.662,3375104
91,313.295,3375104
92,316.807,3375104
93,232.739,3375104
94,340.814,3375104
95,191.68,3375104
96,371.782,3375104
97,186.038,3375104
98,286.534,3375104
99,266.065,3375104
100,308.105,3375104
101,274.056,3375104
102,348.387,3375104
103,199.545,3375104
104,311.841,3375104
105,329.66,3375104
106,340.33,3375104
107,134.681,3375104
108,344.212,3375104
109,287.326,3375104
110,306.689,3375104
111,302.926,3375104
112,300.592,3375104
113,202.893,3375104
114,274.293,3375104
115,268.674,3375104
116,313.425,3375104
117,282.522,3375104
118,307.426,3375104
119,154.329,3375104
120,347.223,3375104
121,267.206,3375104
122,301.623,3375104
123,212.766,3375104
124,291.156,3375104
125,323.019,3375104
126,314.226,3375104
127,351.482,3375104
128,293.298,3383296
129,336.989,3383296
130,373.889,3383296
131,338.601,3383296
132,307.15,3383296
133,320.393,3383296
134,293.539,3383296
135,279.39,3383296
136,327.581,3383296
137,358.624,3383296
138,323.3,3383296
139,302.516,3383296
140,321.286,3383296
141,337.533,3383296
142,263.507,3383296
143,287.2,3383296
144,319.011,3383296
145,199.839,3383296
146,346.883,3383296
147,320.947,3383296
148,331.626,3383296
149,244.237,3383296
150,285.892,3383296
151,292.959,3383296
152,324.593,3383296
153,276.708,3383296
154,288.769,3383296
155,289.653,3383296
156,342.558,3383296
157,193.034,3383296
158,281.712,3383296
159,335.403,3383296
160,323.615,3383296
161,331.84,3383296
162,283.8,3383296
163,372.523,3383296
164,263.03,3383296
165,296.255,3383296
166,319.487,3383296
167,192.962,3383296
168,274.897,3383296
169,318.546,3383296
170,308.401,3383296
171,295.743,3383296
172,318.182,3383296
173,303.006,3383296
174,269.992,3383296
175,286.231,3383296
176,312.433,3383296
177,223.763,3383296
178,285.088,3383296
179,213.297,3383296
180,337.2,3383296
181,185.832,3383296
182,302.432,3383296
183,294.125,3383296
184,271.941,3383296
185,196.527,3383296
186,281.651,3383296
187,283.071,3383296
188,329.796,3383296
189,239.144,3383296
190,330.326,3383296
191,186.459,3383296
192,258.027,3391488
193,210.044,3391488
194,356.847,3391488
195,212.673,3391488
196,333.709,3391488
197,179.619,3391488
198,283.794,3391488
199,203.766,3391488
200,282.616,3391488
201,325.314,3391488
202,286.387,3391488
203,201.876,3391488
204,279.995,3391488
205,201.461,3391488
206,254.045,3391488
207,262.004,3391488
208,275.17,3391488
209,222.466,3391488
210,408.679,3391488
211,216.628,3391488
212,332.033,3391488
213,187.417,3391488
214,253.277,3391488
215,126.168,3391488
216,309.236,3391488
217,356.789,3391488
218,309.346,3391488
219,199.949,3391488
220,374.97,3391488
221,289.208,3391488
222,309.967,3391488
223,226.982,3391488
224,338.378,3391488
225,199.823,3391488
226,260.623,3391488
227,169.745,3391488
228,280.626,3391488
229,224.172,3391488
230,252.808,3391488
231,180.781,3391488
232,4354.893,3391488
233,192.52,3391488
234,249.173,3391488
235,188.828,3391488
236,291.252,3391488
237,302.107,3391488
238,654.069,3391488
239,581.007,3391488
240,649.241,3391488
241,499.557,3391488
242,597.291,3391488
243,512.715,3391488
244,648.28,3391488
245,548.975,3391488
246,603.447,3391488
247,325.846,3391488
248,342.869,3391488
249,231.3,3391488
250,333.232,3391488
251,188.911,3391488
252,277.635,3391488
253,258.553,3391488
254,286.114,3391488
255,279.735,3391488
256,824.431,3399680
257,220.775,3399680
258,317.42,3399680
259,206.805,3399680
260,309.199,3399680
261,877.147,3399680
262,313.225,3399680
263,299.736,3399680
264,342.982,3399680
265,353.195,3399680
266,317.183,3399680
267,178.46,3399680
268,959.891,3399680
269,621.686,3399680
270,680.469,3399680
271,179.991,3399680
272,293.495,3399680
273,174.193,3399680
274,320.587,3399680
275,331.533,3399680
276,302.475,3399680
277,293.943,3399680
278,329.622,3399680
279,308.851,3399680
280,300.45,3399680
281,297.473,3399680
282,318.517,3399680
283,177.092,3399680
284,279.512,3399680
285,180.277,3399680
286,278.83,3399680
287,298.957,3399680
288,302.235,3399680
289,313.562,3399680
290,312.65,3399680
291,285.063,3399680
292,287.983,3399680
293,207.835,3399680
