idx,pinned time (s),bytes transferred (B)
0,2244.444,1687552
1,211.012,1687552
2,234.158,1687552
3,1640.21,1687552
4,243.077,1687552
5,301.496,1687552
6,245.496,1687552
7,260.342,1687552
8,266.791,1687552
9,152.719,1687552
10,249.003,1687552
11,175.549,1687552
12,240.674,1687552
13,300.819,1687552
14,226.741,1687552
15,281.441,1687552
16,246.004,1687552
17,297.312,1687552
18,295.873,1687552
19,158.169,1687552
20,226.723,1687552
21,308.819,1687552
22,255.316,1687552
23,241.311,1687552
24,272.459,1687552
25,108.238,1687552
26,230.892,1687552
27,270.261,1687552
28,282.754,1687552
29,218.877,1687552
30,274.69,1687552
31,194.565,1687552
32,243.457,1687552
33,163.269,1687552
34,254.292,1687552
35,152.74,1687552
36,244.522,1687552
37,188.496,1687552
38,239.603,1687552
39,174.979,1687552
40,235.074,1687552
41,107.227,1687552
42,254.594,1687552
43,163.437,1687552
44,241.826,1687552
45,287.852,1687552
46,260.918,1687552
47,269.645,1687552
48,238.214,1687552
49,282.728,1687552
50,237.66,1687552
51,272.797,1687552
52,327.212,1687552
53,283.677,1687552
54,241.221,1687552
55,232.011,1687552
56,294.544,1687552
57,172.885,1687552
58,230.844,1687552
59,287.46,1687552
60,281.972,1687552
61,264.671,1687552
62,237.344,1687552
63,260.834,1687552
64,252.798,1695744
65,340.545,1695744
66,236.901,1695744
67,256.725,1695744
68,252.566,1695744
69,279.029,1695744
70,295.651,1695744
71,309.19,1695744
72,246.88,1695744
73,243.55,1695744
74,297.646,1695744
75,248.719,1695744
76,247.955,1695744
77,320.902,1695744
78,232.321,1695744
79,266.968,1695744
80,264.336,1695744
81,184.411,1695744
82,259.213,1695744
83,285.89,1695744
84,238.94,1695744
85,273.134,1695744
86,249.565,1695744
87,303.551,1695744
88,253.136,1695744
89,287.369,1695744
90,249.101,1695744
91,266.876,1695744
92,246.862,1695744
93,269.701,1695744
94,225.041,1695744
95,246.179,1695744
96,251.11,1695744
97,248.983,1695744
98,240.447,1695744
99,279.22,1695744
100,261.551,1695744
101,304.968,1695744
102,238.758,1695744
103,314.434,1695744
104,245.12,1695744
105,246.215,1695744
106,286.943,1695744
107,249.157,1695744
108,255.885,1695744
109,110.159,1695744
110,259.441,1695744
111,262.662,1695744
112,247.229,1695744
113,281.538,1695744
114,235.276,1695744
115,291.975,1695744
116,246.3,1695744
117,271.392,1695744
118,261.165,1695744
119,164.218,1695744
120,289.848,1695744
121,285.352,1695744
122,249.143,1695744
123,280.462,1695744
124,247.237,1695744
125,264.364,1695744
126,248.048,1695744
127,265.153,1695744
128,295.977,1703936
129,179.981,1703936
130,277.633,1703936
131,243.234,1703936
132,246.584,1703936
133,272.174,1703936
134,264.042,1703936
135,180.186,1703936
136,239.054,1703936
137,247.18,1703936
138,238.3,1703936
139,103.94,1703936
140,235.324,1703936
141,267.685,1703936
142,236.172,1703936
143,267.829,1703936
144,261.066,1703936
145,111.721,1703936
146,251.901,1703936
147,282.329,1703936
148,247.704,1703936
149,113.699,1703936
150,251.963,1703936
151,117.792,1703936
152,227.942,1703936
153,283.622,1703936
154,248.855,1703936
155,130.197,1703936
156,234.666,1703936
157,285.557,1703936
158,239.886,1703936
159,279.734,1703936
160,267.562,1703936
161,193.91,1703936
162,1126.86,1703936
163,230.272,1703936
164,239.402,1703936
165,239.918,1703936
166,248.529,1703936
167,268.406,1703936
168,244.134,1703936
169,256.76,1703936
170,241.475,1703936
171,265.875,1703936
172,292.4,1703936
173,209.822,1703936
174,248.522,1703936
175,164.539,1703936
176,243.328,1703936
177,278.04,1703936
178,243.637,1703936
179,106.681,1703936
180,230.473,1703936
181,299.24,1703936
182,292.207,1703936
183,283.183,1703936
184,238.639,1703936
185,280.431,1703936
186,262.946,1703936
187,257.416,1703936
188,246.967,1703936
189,275.518,1703936
190,239.812,1703936
191,205.613,1703936
192,264.677,1712128
193,251.301,1712128
194,238.071,1712128
195,282.398,1712128
196,271.995,1712128
197,281.462,1712128
198,264.322,1712128
199,316.411,1712128
