idx,pinned time (s),bytes transferred (B)
0,354.538,3366912
1,281.023,3366912
2,287.2,3366912
3,270.999,3366912
4,302.214,3366912
5,289.938,3366912
6,245.665,3366912
7,243.939,3366912
8,248.075,3366912
9,193.876,3366912
10,242.536,3366912
11,301.813,3366912
12,262.765,3366912
13,251.127,3366912
14,265.032,3366912
15,284.921,3366912
16,246.297,3366912
17,189.746,3366912
18,267.892,3366912
19,178.212,3366912
20,293.644,3366912
21,261.704,3366912
22,319.33,3366912
23,195.799,3366912
24,289.094,3366912
25,180.121,3366912
26,266.467,3366912
27,141.654,3366912
28,279.423,3366912
29,147.308,3366912
30,250.377,3366912
31,137.006,3366912
32,283.507,3366912
33,209.961,3366912
34,313.396,3366912
35,144.976,3366912
36,276.851,3366912
37,148.328,3366912
38,251.99,3366912
39,313.868,3366912
40,257.394,3366912
41,283.179,3366912
42,254.852,3366912
43,240.995,3366912
44,263.169,3366912
45,278.531,3366912
46,294.843,3366912
47,232.194,3366912
48,249.523,3366912
49,293.86,3366912
50,264.332,3366912
51,220.311,3366912
52,285.16,3366912
53,292.175,3366912
54,274.737,3366912
55,301.043,3366912
56,272.415,3366912
57,183.582,3366912
58,265.002,3366912
59,145.57,3366912
60,260.445,3366912
61,311.766,3366912
62,249.014,3366912
63,260.81,3366912
64,294.325,3375104
65,198.758,3375104
66,258.726,3375104
67,229.797,3375104
68,258.043,3375104
69,251.366,3375104
70,251.241,3375104
71,252.184,3375104
72,271.441,3375104
73,167.345,3375104
74,273.118,3375104
75,311.726,3375104
76,251.046,3375104
77,257.662,3375104
78,235.818,3375104
79,255.636,3375104
80,268.274,3375104
81,258.063,3375104
82,281.448,3375104
83,275.78,3375104
84,251.408,3375104
85,264.462,3375104
86,249.779,3375104
87,123.964,3375104
88,256.775,3375104
89,221.211,3375104
90,256.545,3375104
91,253.298,3375104
92,250.84,3375104
93,271.487,3375104
94,257.644,3375104
95,265.943,3375104
96,273.691,3375104
97,247.784,3375104
98,247.611,3375104
99,286.91,3375104
100,260.107,3375104
101,287.537,3375104
102,255.748,3375104
103,242.5,3375104
104,306.722,3375104
105,255.386,3375104
106,246.552,3375104
107,282.557,3375104
108,253.008,3375104
109,292.08,3375104
110,242.96,3375104
111,255.401,3375104
112,270.594,3375104
113,314.36,3375104
114,279.077,3375104
115,321.986,3375104
116,245.915,3375104
117,265.146,3375104
118,243.488,3375104
119,125.146,3375104
120,243.795,3375104
121,285.441,3375104
122,243.995,3375104
123,302.87,3375104
124,273.828,3375104
125,301.222,3375104
126,259.776,3375104
127,166.368,3375104
128,253.66,3383296
129,288.196,3383296
130,292.689,3383296
131,176.64,3383296
132,241.491,3383296
133,187.012,3383296
134,249.722,3383296
135,291.059,3383296
136,270.318,3383296
137,328.081,3383296
138,293.526,3383296
139,126.223,3383296
140,257.629,3383296
141,265.871,3383296
142,272.476,3383296
143,348.068,3383296
144,294.789,3383296
145,193.207,3383296
146,239.634,3383296
147,305.195,3383296
148,243.041,3383296
149,294.602,3383296
150,249.064,3383296
151,171.745,3383296
152,260.735,3383296
153,299.609,3383296
154,282.675,3383296
155,294.16,3383296
156,275.601,3383296
157,192.016,3383296
158,263.237,3383296
159,293.98,3383296
160,304.711,3383296
161,173.676,3383296
162,264.682,3383296
163,166.263,3383296
164,243.731,3383296
165,284.051,3383296
166,254.422,3383296
167,293.989,3383296
168,266.908,3383296
169,165.937,3383296
170,242.078,3383296
171,316.695,3383296
172,244.482,3383296
173,305.424,3383296
174,246.173,3383296
175,312.51,3383296
176,307.551,3383296
177,279.389,3383296
178,258.008,3383296
179,168.709,3383296
180,262.244,3383296
181,153.272,3383296
182,261.745,3383296
183,348.95,3383296
184,271.969,3383296
185,288.39,3383296
186,295.157,3383296
187,302.496,3383296
188,266.209,3383296
189,284.854,3383296
190,263.648,3383296
191,258.515,3383296
192,253.814,3391488
193,125.779,3391488
194,251.474,3391488
195,238.589,3391488
196,258.889,3391488
197,273.942,3391488
198,263.832,3391488
199,324.108,3391488
200,285.998,3391488
201,307.941,3391488
202,242.92,3391488
203,165.172,3391488
204,237.418,3391488
205,279.343,3391488
206,250.845,3391488
207,252.166,3391488
208,278.728,3391488
209,314.605,3391488
210,265.063,3391488
211,312.027,3391488
212,287.251,3391488
213,261.222,3391488
214,236.91,3391488
215,176.074,3391488
216,237.629,3391488
217,318.844,3391488
218,299.541,3391488
219,247.154,3391488
220,292.967,3391488
221,298.41,3391488
222,267.488,3391488
223,157.1,3391488
224,286.85,3391488
225,121.884,3391488
226,245.774,3391488
227,319.328,3391488
228,251.629,3391488
229,316.757,3391488
230,256.58,3391488
231,171.135,3391488
232,262.368,3391488
233,185.838,3391488
234,257.753,3391488
235,173.768,3391488
236,259.807,3391488
237,173.932,3391488
238,263.0,3391488
239,158.227,3391488
240,262.032,3391488
241,120.46,3391488
242,292.624,3391488
243,172.158,3391488
244,243.426,3391488
245,2282.638,3391488
246,292.203,3391488
247,288.585,3391488
248,290.919,3391488
249,228.994,3391488
250,242.988,3391488
251,319.816,3391488
252,245.036,3391488
253,298.28,3391488
254,261.165,3391488
255,165.924,3391488
256,245.566,3399680
257,281.906,3399680
258,254.731,3399680
259,340.32,3399680
260,301.154,3399680
