idx,pinned time (s),bytes transferred (B)
0,1599.4,33570816
1,1730.826,33570816
2,1269.114,33570816
3,1505.293,33570816
4,1226.456,33570816
5,1198.18,33570816
6,739.198,33570816
7,946.514,33570816
8,1058.805,33570816
9,955.933,33570816
10,752.048,33570816
11,1095.556,33570816
12,1077.196,33570816
13,1113.011,33570816
14,944.676,33570816
15,1026.764,33570816
16,1064.911,33570816
17,1078.889,33570816
18,1043.738,33570816
19,1080.56,33570816
20,1030.191,33570816
21,995.503,33570816
22,967.782,33570816
23,954.585,33570816
24,921.056,33570816
25,1052.418,33570816
26,902.815,33570816
27,929.374,33570816
28,1058.855,33570816
29,1141.941,33570816
30,871.931,33570816
31,873.67,33570816
32,1055.011,33570816
33,1062.008,33570816
34,830.516,33570816
35,849.562,33570816
36,1071.561,33570816
37,1089.952,33570816
38,841.515,33570816
39,838.118,33570816
40,1036.756,33570816
41,1060.861,33570816
42,829.747,33570816
43,797.561,33570816
44,1000.31,33570816
45,1077.812,33570816
46,795.202,33570816
47,821.35,33570816
48,1041.197,33570816
49,1059.353,33570816
50,794.858,33570816
51,813.007,33570816
52,1044.826,33570816
53,1164.471,33570816
54,804.291,33570816
55,777.082,33570816
56,1023.612,33570816
57,1066.725,33570816
58,823.698,33570816
59,796.727,33570816
60,1018.763,33570816
61,1066.507,33570816
62,812.735,33570816
63,793.804,33570816
64,771.578,33587200
65,848.916,33587200
66,754.447,33587200
67,885.691,33587200
68,808.784,33587200
69,920.17,33587200
70,731.297,33587200
71,772.388,33587200
72,894.341,33587200
73,815.174,33587200
74,738.004,33587200
75,913.116,33587200
76,943.617,33587200
77,1056.648,33587200
78,842.526,33587200
79,923.123,33587200
80,931.385,33587200
81,963.504,33587200
82,837.136,33587200
83,983.06,33587200
84,891.17,33587200
85,924.469,33587200
86,870.82,33587200
87,849.793,33587200
88,845.25,33587200
89,997.95,33587200
90,801.613,33587200
91,841.692,33587200
92,927.276,33587200
93,922.475,33587200
94,782.091,33587200
95,779.299,33587200
96,890.198,33587200
97,928.347,33587200
98,756.11,33587200
99,737.439,33587200
100,912.398,33587200
101,914.974,33587200
102,785.225,33587200
103,737.91,33587200
104,860.391,33587200
105,913.562,33587200
106,762.594,33587200
107,726.47,33587200
108,891.933,33587200
109,933.158,33587200
110,743.742,33587200
111,703.885,33587200
112,913.75,33587200
113,914.366,33587200
114,753.147,33587200
115,735.925,33587200
116,882.604,33587200
117,889.469,33587200
118,752.434,33587200
119,733.719,33587200
120,900.776,33587200
121,902.824,33587200
122,762.153,33587200
123,726.503,33587200
124,893.791,33587200
125,909.847,33587200
126,743.669,33587200
127,706.059,33587200
128,787.044,33603584
129,842.324,33603584
130,798.587,33603584
131,897.881,33603584
132,831.974,33603584
133,886.428,33603584
134,729.789,33603584
135,791.255,33603584
136,908.471,33603584
137,896.466,33603584
138,766.803,33603584
139,936.814,33603584
140,949.906,33603584
141,908.28,33603584
142,806.315,33603584
143,926.645,33603584
144,901.985,33603584
145,972.769,33603584
146,985.522,33603584
147,937.532,33603584
148,902.61,33603584
149,901.809,33603584
150,878.811,33603584
151,850.817,33603584
152,788.842,33603584
153,956.46,33603584
154,802.881,33603584
155,841.187,33603584
156,882.114,33603584
157,982.079,33603584
158,744.314,33603584
159,784.448,33603584
160,879.232,33603584
161,907.342,33603584
162,840.389,33603584
163,753.792,33603584
164,885.522,33603584
165,906.387,33603584
166,837.03,33603584
167,734.467,33603584
168,919.294,33603584
169,918.069,33603584
170,770.298,33603584
171,696.881,33603584
172,1009.74,33603584
173,912.92,33603584
174,968.626,33603584
175,1034.657,33603584
176,1003.135,33603584
177,1047.564,33603584
178,729.139,33603584
179,787.31,33603584
180,1047.604,33603584
181,900.006,33603584
182,702.443,33603584
183,766.707,33603584
184,953.726,33603584
185,910.324,33603584
186,703.703,33603584
187,736.748,33603584
188,952.653,33603584
189,1029.229,33603584
190,850.41,33603584
191,776.285,33603584
192,748.287,33619968
193,880.843,33619968
194,756.042,33619968
195,893.046,33619968
196,803.17,33619968
197,892.524,33619968
198,712.581,33619968
199,722.36,33619968
200,856.168,33619968
201,816.937,33619968
202,844.572,33619968
203,902.428,33619968
204,996.453,33619968
205,910.753,33619968
206,820.924,33619968
207,872.067,33619968
208,973.11,33619968
209,899.966,33619968
210,959.444,33619968
211,1233.553,33619968
212,925.495,33619968
213,898.711,33619968
214,931.581,33619968
215,824.461,33619968
216,821.544,33619968
217,862.436,33619968
218,790.893,33619968
219,756.846,33619968
220,960.006,33619968
221,878.327,33619968
222,873.678,33619968
223,755.124,33619968
224,870.26,33619968
225,896.121,33619968
226,763.599,33619968
227,702.258,33619968
228,951.159,33619968
229,904.706,33619968
230,864.17,33619968
231,737.188,33619968
232,890.046,33619968
233,1016.609,33619968
234,770.611,33619968
235,714.734,33619968
236,935.742,33619968
237,886.069,33619968
238,761.372,33619968
239,698.664,33619968
240,946.644,33619968
241,889.504,33619968
242,719.275,33619968
243,714.031,33619968
244,956.721,33619968
245,913.382,33619968
246,754.546,33619968
247,754.43,33619968
248,969.164,33619968
249,882.996,33619968
250,709.51,33619968
251,699.878,33619968
252,955.121,33619968
253,871.681,33619968
254,833.75,33619968
255,699.509,33619968
256,763.264,33636352
257,827.421,33636352
258,741.561,33636352
259,855.613,33636352
260,939.923,33636352
261,847.717,33636352
262,697.922,33636352
263,758.146,33636352
264,921.387,33636352
265,810.146,33636352
266,724.64,33636352
267,865.468,33636352
268,960.35,33636352
269,924.696,33636352
270,868.568,33636352
271,883.496,33636352
272,846.53,33636352
273,1040.453,33636352
274,909.138,33636352
275,911.755,33636352
276,843.812,33636352
277,870.274,33636352
278,992.281,33636352
279,809.305,33636352
280,802.54,33636352
281,1008.629,33636352
282,818.853,33636352
283,780.2,33636352
284,957.753,33636352
285,970.763,33636352
286,846.638,33636352
287,1011.718,33636352
288,943.742,33636352
289,935.966,33636352
290,830.369,33636352
291,869.467,33636352
292,956.938,33636352
293,928.263,33636352
294,830.506,33636352
295,805.245,33636352
296,923.359,33636352
297,1025.953,33636352
298,732.479,33636352
299,724.785,33636352
300,924.575,33636352
301,903.586,33636352
302,716.523,33636352
303,702.048,33636352
304,929.869,33636352
305,873.241,33636352
306,699.516,33636352
307,717.71,33636352
308,913.901,33636352
309,852.608,33636352
310,851.816,33636352
311,710.172,33636352
312,906.328,33636352
313,882.906,33636352
314,694.896,33636352
315,714.195,33636352
316,960.464,33636352
317,860.113,33636352
318,867.69,33636352
319,743.086,33636352
320,750.113,33652736
321,866.853,33652736
322,865.11,33652736
323,882.955,33652736
324,944.807,33652736
325,883.187,33652736
326,736.541,33652736
327,730.702,33652736
328,963.468,33652736
329,817.058,33652736
330,737.183,33652736
331,847.194,33652736
332,952.777,33652736
333,914.68,33652736
334,890.932,33652736
335,909.85,33652736
336,938.749,33652736
337,934.133,33652736
338,978.963,33652736
339,905.932,33652736
340,967.499,33652736
341,860.12,33652736
342,814.068,33652736
343,785.909,33652736
344,815.766,33652736
345,867.692,33652736
346,886.16,33652736
347,773.54,33652736
348,943.003,33652736
349,904.12,33652736
350,872.37,33652736
351,771.335,33652736
352,946.43,33652736
353,945.097,33652736
354,803.038,33652736
355,737.132,33652736
356,951.879,33652736
357,919.245,33652736
358,763.234,33652736
359,736.21,33652736
360,994.784,33652736
361,913.989,33652736
362,870.257,33652736
363,702.787,33652736
364,923.543,33652736
365,895.165,33652736
366,818.622,33652736
367,719.434,33652736
368,916.798,33652736
369,889.405,33652736
370,715.456,33652736
371,690.461,33652736
372,950.595,33652736
373,1209.16,33652736
374,698.346,33652736
375,743.404,33652736
376,968.029,33652736
377,1175.784,33652736
378,710.095,33652736
379,736.62,33652736
380,968.925,33652736
381,871.774,33652736
382,873.703,33652736
383,700.852,33652736
384,870.095,33669120
385,863.361,33669120
386,885.209,33669120
387,933.478,33669120
388,948.293,33669120
389,1024.7,33669120
390,732.754,33669120
391,764.709,33669120
392,870.678,33669120
393,818.907,33669120
394,749.346,33669120
395,862.283,33669120
396,1120.671,33669120
397,1029.239,33669120
398,1057.358,33669120
399,1017.704,33669120
400,1022.575,33669120
401,1021.357,33669120
402,1022.755,33669120
403,934.628,33669120
404,958.298,33669120
405,1003.865,33669120
406,978.091,33669120
407,896.684,33669120
408,936.955,33669120
409,960.563,33669120
410,912.96,33669120
411,899.265,33669120
412,996.708,33669120
413,987.639,33669120
414,889.339,33669120
415,795.933,33669120
416,968.885,33669120
417,936.728,33669120
418,876.862,33669120
419,798.829,33669120
420,973.236,33669120
421,965.087,33669120
422,896.382,33669120
423,825.158,33669120
424,955.558,33669120
425,981.647,33669120
426,780.537,33669120
427,743.832,33669120
428,971.523,33669120
429,946.36,33669120
430,822.352,33669120
431,768.471,33669120
432,980.653,33669120
433,946.305,33669120
434,740.306,33669120
435,788.087,33669120
436,911.255,33669120
437,954.464,33669120
438,827.053,33669120
439,837.698,33669120
440,914.705,33669120
441,1012.926,33669120
442,755.65,33669120
443,799.442,33669120
444,934.074,33669120
445,1060.42,33669120
446,752.129,33669120
447,780.033,33669120
448,792.473,33685504
449,866.55,33685504
450,772.63,33685504
451,994.358,33685504
452,865.607,33685504
453,965.279,33685504
454,752.583,33685504
455,935.587,33685504
456,896.924,33685504
457,905.023,33685504
458,762.786,33685504
459,1086.243,33685504
460,905.562,33685504
461,961.375,33685504
462,811.953,33685504
463,916.849,33685504
464,867.757,33685504
465,1062.119,33685504
466,951.656,33685504
467,972.998,33685504
468,889.319,33685504
469,830.38,33685504
470,776.657,33685504
471,814.326,33685504
472,853.355,33685504
473,945.42,33685504
474,869.784,33685504
475,775.946,33685504
476,944.3,33685504
477,908.562,33685504
478,810.963,33685504
479,765.996,33685504
480,874.826,33685504
481,975.434,33685504
482,789.392,33685504
483,774.977,33685504
484,870.898,33685504
485,915.258,33685504
486,765.621,33685504
