idx,pinned time (s),bytes transferred (B)
0,1047.792,16785408
1,767.075,16785408
2,747.053,16785408
3,735.644,16785408
4,495.687,16785408
5,503.558,16785408
6,577.638,16785408
7,540.393,16785408
8,541.163,16785408
9,509.73,16785408
10,542.986,16785408
11,516.454,16785408
12,531.301,16785408
13,503.841,16785408
14,550.736,16785408
15,525.141,16785408
16,559.021,16785408
17,530.924,16785408
18,551.255,16785408
19,507.316,16785408
20,577.861,16785408
21,498.299,16785408
22,570.59,16785408
23,513.186,16785408
24,558.669,16785408
25,513.497,16785408
26,555.744,16785408
27,517.989,16785408
28,524.74,16785408
29,502.873,16785408
30,533.63,16785408
31,511.61,16785408
32,564.756,16785408
33,499.243,16785408
34,565.587,16785408
35,522.352,16785408
36,582.423,16785408
37,494.829,16785408
38,536.129,16785408
39,535.034,16785408
40,587.972,16785408
41,496.14,16785408
42,544.038,16785408
43,492.444,16785408
44,527.075,16785408
45,502.634,16785408
46,534.193,16785408
47,519.225,16785408
48,558.411,16785408
49,477.454,16785408
50,560.982,16785408
51,524.0,16785408
52,556.571,16785408
53,470.679,16785408
54,530.05,16785408
55,544.781,16785408
56,524.22,16785408
57,885.339,16785408
58,524.681,16785408
59,490.858,16785408
60,519.158,16785408
61,457.374,16785408
62,543.345,16785408
63,517.402,16785408
64,485.259,16785408
65,417.027,16785408
66,564.687,16785408
67,492.446,16785408
68,512.951,16785408
69,414.692,16785408
70,521.627,16785408
71,488.497,16785408
72,409.399,16785408
73,389.848,16785408
74,515.416,16785408
75,498.438,16785408
76,553.527,16785408
77,350.789,16785408
78,528.293,16785408
79,511.189,16785408
80,432.568,16785408
81,429.003,16785408
82,532.267,16785408
83,500.618,16785408
84,451.508,16785408
85,443.861,16785408
86,521.648,16785408
87,495.218,16785408
88,515.573,16785408
89,375.315,16785408
90,532.955,16785408
91,430.85,16785408
92,547.348,16785408
93,367.195,16785408
94,525.787,16785408
95,485.808,16785408
96,504.762,16785408
97,328.723,16785408
98,533.713,16785408
99,437.162,16785408
100,530.783,16785408
101,473.073,16785408
102,488.107,16785408
103,415.904,16785408
104,417.329,16785408
105,416.775,16785408
106,504.859,16785408
