idx,pinned time (s),bytes transferred (B)
0,8814.247,90636288
1,4146.339,90636288
2,7460.382,90636288
3,3612.686,90636288
4,4235.547,90636288
5,3725.531,90636288
6,3141.739,90636288
7,3444.161,90636288
8,3979.557,90636288
9,4278.278,90636288
10,3992.152,90636288
11,4270.248,90636288
12,4034.981,90636288
13,4251.342,90636288
14,11789.667,90636288
15,7159.133,90636288
16,11287.775,90636288
17,7181.576,90636288
18,11111.718,90636288
19,7340.48,90636288
20,11894.256,90636288
21,7172.271,90636288
22,3352.695,90636288
23,3547.559,90636288
24,4130.649,90636288
25,3821.099,90636288
26,3480.676,90636288
27,3538.509,90636288
28,3995.524,90636288
29,3472.859,90636288
30,3378.025,90636288
31,3486.173,90636288
32,4035.648,90636288
33,3553.505,90636288
34,5021.533,90636288
35,3623.145,90636288
36,4034.573,90636288
37,2998.503,90636288
38,3062.637,90636288
39,3482.768,90636288
40,2878.026,90636288
41,4408.358,90636288
42,3219.5,90636288
43,3568.05,90636288
44,3940.055,90636288
45,2941.191,90636288
46,3115.46,90636288
47,3545.868,90636288
48,3844.715,90636288
49,2874.669,90636288
50,3201.75,90636288
51,3515.19,90636288
52,3915.476,90636288
53,2899.144,90636288
54,3126.602,90636288
55,3468.018,90636288
56,3948.378,90636288
57,2936.856,90636288
58,3187.367,90636288
59,3566.611,90636288
60,3873.109,90636288
61,2982.008,90636288
62,3188.764,90636288
63,3520.416,90636288
64,3929.395,90636288
65,2994.522,90636288
66,3328.253,90636288
67,3445.277,90636288
68,3857.121,90636288
69,3020.504,90636288
70,3293.741,90636288
71,3376.733,90636288
72,3870.282,90636288
73,2957.413,90636288
74,3334.693,90636288
75,3460.467,90636288
76,3864.55,90636288
77,2997.62,90636288
78,3179.161,90636288
79,3580.377,90636288
80,3882.869,90636288
81,2911.13,90636288
82,3190.982,90636288
83,3571.854,90636288
84,3856.587,90636288
85,2935.178,90636288
86,5171.86,90636288
87,3667.808,90636288
88,3983.865,90636288
89,2935.659,90636288
90,3319.973,90636288
91,3354.662,90636288
92,3830.849,90636288
93,2905.904,90636288
94,3312.944,90636288
95,3417.919,90636288
96,3893.486,90636288
97,2953.88,90636288
98,3181.349,90636288
99,3516.224,90636288
100,3808.576,90636288
101,2907.352,90636288
102,3281.4,90636288
103,3516.704,90636288
104,3894.818,90636288
105,4865.277,90636288
106,3296.635,90636288
107,3476.18,90636288
108,3978.622,90636288
109,2986.267,90636288
110,3166.787,90636288
111,3582.057,90636288
112,3943.009,90636288
113,2960.921,90636288
114,3215.656,90636288
115,3552.785,90636288
116,5822.753,90636288
117,3091.182,90636288
118,3334.188,90636288
119,3591.174,90636288
120,3859.458,90636288
121,2939.744,90636288
122,3259.358,90636288
123,3550.334,90636288
124,3880.319,90636288
125,2953.906,90636288
126,3157.173,90636288
127,3579.141,90636288
128,3877.778,90636288
129,2932.338,90636288
130,9916.785,90636288
131,10450.389,90636288
132,12928.43,90636288
133,8368.352,90636288
134,12306.995,90636288
135,9052.665,90636288
136,10283.097,90636288
137,7695.091,90636288
138,11864.754,90636288
139,10196.615,90636288
140,12192.571,90636288
141,7864.133,90636288
142,12905.547,90636288
143,8767.027,90636288
144,11836.728,90636288
145,7900.566,90636288
146,13574.828,90636288
147,8469.946,90636288
148,11734.648,90636288
149,7759.996,90636288
150,13415.419,90636288
151,8681.83,90636288
152,12928.064,90636288
153,8859.092,90636288
154,10826.563,90636288
155,8707.838,90636288
156,12548.519,90636288
157,9006.117,90636288
158,14479.785,90636288
159,8921.089,90636288
160,12824.67,90636288
161,8239.423,90636288
162,14719.487,90636288
163,8876.847,90636288
164,10919.299,90636288
165,7848.998,90636288
166,14464.512,90636288
167,8830.114,90636288
168,9538.419,90636288
169,8169.013,90636288
170,15854.878,90636288
171,8487.048,90636288
172,12047.741,90636288
173,7582.122,90636288
174,12176.327,90636288
175,9200.653,90636288
176,12130.955,90636288
177,8109.968,90636288
178,12631.866,90636288
