idx,pinned time (s),bytes transferred (B)
0,108351.334,167854080
1,137336.038,167854080
2,6883.66,167854080
3,7731.501,167854080
4,6355.919,167854080
5,7060.167,167854080
6,6399.303,167854080
7,7340.789,167854080
8,6159.669,167854080
9,7083.775,167854080
10,6364.275,167854080
11,7357.7,167854080
12,6168.574,167854080
13,7068.423,167854080
14,6301.717,167854080
15,7360.705,167854080
16,6197.216,167854080
17,7062.764,167854080
18,6378.118,167854080
19,7339.432,167854080
20,6188.84,167854080
21,7159.934,167854080
22,6293.179,167854080
23,7405.767,167854080
24,6092.508,167854080
25,7006.188,167854080
26,6200.435,167854080
27,7241.347,167854080
28,6122.285,167854080
29,6948.574,167854080
30,6192.756,167854080
31,7243.643,167854080
32,6055.982,167854080
33,6980.881,167854080
34,6241.251,167854080
35,7270.228,167854080
36,6106.566,167854080
37,7011.613,167854080
38,6344.874,167854080
39,7101.8,167854080
40,6072.364,167854080
41,6941.88,167854080
42,6358.976,167854080
43,7094.101,167854080
44,6117.454,167854080
45,7012.434,167854080
46,6303.662,167854080
47,7079.17,167854080
48,6145.733,167854080
49,6956.176,167854080
50,6328.468,167854080
51,7135.193,167854080
52,6168.318,167854080
53,6996.573,167854080
54,6322.247,167854080
55,7245.948,167854080
56,6121.151,167854080
57,6993.78,167854080
58,6358.302,167854080
59,7143.233,167854080
60,6081.451,167854080
61,6953.8,167854080
62,6383.819,167854080
63,7118.994,167854080
64,6052.366,167936000
65,7317.689,167936000
66,6350.563,167936000
67,7314.19,167936000
68,6084.377,167936000
69,6951.714,167936000
70,6290.102,167936000
71,7259.702,167936000
72,6113.206,167936000
73,7068.212,167936000
74,6275.601,167936000
75,7264.347,167936000
76,6065.057,167936000
77,6968.658,167936000
78,6267.722,167936000
79,7239.441,167936000
80,6103.651,167936000
81,6991.135,167936000
82,6223.636,167936000
83,7259.51,167936000
84,6029.355,167936000
85,6992.73,167936000
86,6227.241,167936000
87,7241.486,167936000
88,6098.301,167936000
89,6953.959,167936000
90,6143.539,167936000
91,7212.136,167936000
92,6048.705,167936000
93,6955.648,167936000
94,6133.515,167936000
95,7152.812,167936000
96,6033.163,167936000
97,6982.654,167936000
98,6227.668,167936000
99,7259.762,167936000
100,6043.367,167936000
101,6971.056,167936000
102,6300.936,167936000
103,7096.605,167936000
104,6066.444,167936000
105,6930.133,167936000
106,6269.302,167936000
107,7087.882,167936000
108,6054.811,167936000
109,6939.352,167936000
110,6237.216,167936000
111,7114.134,167936000
112,6088.748,167936000
113,6976.41,167936000
114,6206.774,167936000
115,7162.324,167936000
116,6059.686,167936000
117,6970.963,167936000
118,6274.456,167936000
119,7129.402,167936000
120,6135.654,167936000
121,6957.344,167936000
122,6261.549,167936000
123,7187.701,167936000
124,6066.666,167936000
125,6966.253,167936000
126,6211.352,167936000
127,7178.8,167936000
128,5900.67,168017920
129,7092.689,168017920
130,6244.187,168017920
131,7102.825,168017920
132,5972.529,168017920
133,6789.263,168017920
134,6173.047,168017920
135,7087.266,168017920
136,5985.326,168017920
137,6879.264,168017920
138,6181.527,168017920
139,7035.757,168017920
140,5998.023,168017920
141,6790.918,168017920
142,6134.833,168017920
143,7031.927,168017920
144,5969.577,168017920
145,6819.769,168017920
146,6152.844,168017920
147,7083.794,168017920
148,5977.87,168017920
149,6802.338,168017920
150,6113.086,168017920
151,7048.918,168017920
152,5984.38,168017920
153,6796.794,168017920
154,6062.662,168017920
155,7038.703,168017920
156,5965.091,168017920
157,6793.659,168017920
158,6053.485,168017920
159,7043.757,168017920
160,5939.622,168017920
161,6817.61,168017920
162,6141.687,168017920
163,7055.588,168017920
164,6002.912,168017920
165,6790.484,168017920
166,6204.563,168017920
167,6935.046,168017920
168,5981.419,168017920
169,6775.826,168017920
170,6210.662,168017920
171,6926.271,168017920
172,6015.988,168017920
173,6788.993,168017920
174,6173.58,168017920
175,6941.569,168017920
176,5991.176,168017920
177,8034.673,168017920
178,6179.169,168017920
179,6937.026,168017920
180,6050.305,168017920
181,6820.341,168017920
182,6235.539,168017920
183,6982.786,168017920
184,6046.085,168017920
185,6856.099,168017920
186,6184.326,168017920
187,7000.039,168017920
188,6002.836,168017920
189,6803.741,168017920
190,6205.581,168017920
191,6978.46,168017920
192,5958.66,168099840
193,7165.212,168099840
194,6274.892,168099840
195,7214.956,168099840
196,6042.771,168099840
197,6888.918,168099840
198,6249.415,168099840
199,7137.621,168099840
200,6056.234,168099840
201,6970.496,168099840
202,6278.153,168099840
203,7158.668,168099840
204,6058.326,168099840
205,6911.049,168099840
206,6222.957,168099840
207,7193.215,168099840
208,6029.417,168099840
209,6907.989,168099840
210,6254.299,168099840
211,7094.74,168099840
212,6006.194,168099840
213,6924.701,168099840
214,6195.54,168099840
215,7110.686,168099840
216,6107.702,168099840
217,6894.272,168099840
218,6149.508,168099840
219,7169.817,168099840
220,6012.132,168099840
221,6969.606,168099840
222,6182.613,168099840
223,7138.316,168099840
224,5992.571,168099840
225,6906.708,168099840
226,6191.811,168099840
227,7120.255,168099840
228,6043.335,168099840
229,6929.871,168099840
230,6334.987,168099840
231,7038.353,168099840
232,6071.35,168099840
233,6914.059,168099840
234,6296.363,168099840
235,7040.604,168099840
236,6099.754,168099840
237,6888.781,168099840
238,6257.62,168099840
239,7030.388,168099840
240,6047.681,168099840
241,6917.817,168099840
242,6306.968,168099840
243,7006.122,168099840
244,6140.154,168099840
245,6924.64,168099840
246,6256.322,168099840
247,7094.304,168099840
248,6086.586,168099840
249,6935.855,168099840
250,6235.324,168099840
251,7086.197,168099840
252,6064.177,168099840
253,6946.522,168099840
