idx,pinned time (s),bytes transferred (B)
0,1102.701,13451264
1,730.664,13451264
2,464.603,13451264
3,759.356,13451264
4,616.845,13451264
5,454.388,13451264
6,527.971,13451264
7,433.487,13451264
8,513.21,13451264
9,442.828,13451264
10,486.9,13451264
11,424.928,13451264
12,515.532,13451264
13,467.028,13451264
14,523.911,13451264
15,467.888,13451264
16,503.035,13451264
17,354.394,13451264
18,503.289,13451264
19,418.431,13451264
20,501.262,13451264
21,376.496,13451264
22,463.583,13451264
23,387.342,13451264
24,480.561,13451264
25,363.783,13451264
26,415.613,13451264
27,360.223,13451264
28,462.477,13451264
29,398.439,13451264
30,417.276,13451264
31,368.832,13451264
32,507.82,13451264
33,354.264,13451264
34,457.137,13451264
35,356.159,13451264
36,464.497,13451264
37,348.424,13451264
38,416.639,13451264
39,356.453,13451264
40,472.216,13451264
41,392.302,13451264
42,440.019,13451264
43,386.262,13451264
44,517.4,13451264
45,366.974,13451264
46,449.636,13451264
47,386.212,13451264
48,456.958,13451264
49,377.108,13451264
50,454.093,13451264
51,385.147,13451264
52,494.75,13451264
53,387.458,13451264
54,449.552,13451264
55,387.167,13451264
56,421.393,13451264
57,384.896,13451264
58,455.519,13451264
59,377.106,13451264
60,457.515,13451264
61,344.902,13451264
62,452.387,13451264
63,379.846,13451264
64,471.962,13467648
65,365.524,13467648
66,473.748,13467648
67,354.69,13467648
68,466.427,13467648
69,360.469,13467648
70,454.181,13467648
71,350.668,13467648
72,468.771,13467648
73,390.891,13467648
74,428.786,13467648
75,371.917,13467648
76,408.379,13467648
77,395.748,13467648
78,439.051,13467648
79,347.991,13467648
80,479.425,13467648
81,306.26,13467648
82,432.478,13467648
83,339.461,13467648
84,1037.901,13467648
85,326.646,13467648
86,380.68,13467648
87,352.06,13467648
88,434.638,13467648
89,299.556,13467648
90,393.307,13467648
91,316.93,13467648
92,436.515,13467648
93,342.2,13467648
94,366.913,13467648
95,307.579,13467648
96,453.203,13467648
97,313.486,13467648
98,445.617,13467648
99,298.95,13467648
100,459.051,13467648
101,322.898,13467648
102,378.413,13467648
103,315.013,13467648
104,403.08,13467648
105,298.776,13467648
106,445.585,13467648
107,314.907,13467648
108,380.025,13467648
109,324.132,13467648
110,461.071,13467648
111,326.775,13467648
112,401.267,13467648
113,307.484,13467648
114,412.219,13467648
115,344.896,13467648
116,396.942,13467648
117,292.961,13467648
118,395.434,13467648
119,332.779,13467648
120,366.752,13467648
121,314.553,13467648
122,382.388,13467648
123,353.529,13467648
124,393.902,13467648
125,308.812,13467648
126,421.2,13467648
127,326.728,13467648
128,465.348,13484032
129,398.991,13484032
130,422.804,13484032
131,355.517,13484032
132,457.445,13484032
133,366.026,13484032
134,452.695,13484032
135,334.472,13484032
136,411.952,13484032
137,336.268,13484032
138,451.089,13484032
139,333.145,13484032
140,379.79,13484032
141,339.815,13484032
142,1011.449,13484032
143,347.832,13484032
144,424.923,13484032
145,317.28,13484032
146,435.312,13484032
147,310.992,13484032
148,407.522,13484032
149,309.537,13484032
150,396.455,13484032
151,310.603,13484032
152,414.776,13484032
153,312.458,13484032
154,371.687,13484032
155,291.362,13484032
156,379.192,13484032
157,330.25,13484032
158,353.978,13484032
159,288.024,13484032
160,436.404,13484032
161,311.249,13484032
162,389.224,13484032
163,279.646,13484032
164,400.147,13484032
165,275.271,13484032
166,375.886,13484032
167,294.794,13484032
168,430.37,13484032
169,283.246,13484032
170,377.527,13484032
171,293.624,13484032
172,383.22,13484032
173,293.931,13484032
174,384.167,13484032
175,332.936,13484032
176,363.212,13484032
177,288.031,13484032
178,383.502,13484032
179,334.383,13484032
180,367.435,13484032
181,293.059,13484032
182,418.407,13484032
183,332.577,13484032
184,387.688,13484032
185,304.073,13484032
186,445.838,13484032
187,321.623,13484032
188,375.893,13484032
189,280.222,13484032
190,423.407,13484032
191,318.991,13484032
192,431.544,13500416
193,350.775,13500416
194,424.917,13500416
195,334.271,13500416
196,424.189,13500416
197,337.462,13500416
198,432.789,13500416
199,324.115,13500416
200,411.733,13500416
201,332.522,13500416
202,404.827,13500416
203,329.486,13500416
204,378.193,13500416
205,342.684,13500416
206,441.872,13500416
207,330.124,13500416
208,425.456,13500416
209,298.985,13500416
210,418.819,13500416
211,312.086,13500416
212,413.682,13500416
213,292.01,13500416
214,3068.197,13500416
215,300.514,13500416
216,442.555,13500416
217,333.592,13500416
218,366.738,13500416
219,271.437,13500416
220,382.632,13500416
221,321.77,13500416
222,396.247,13500416
223,283.904,13500416
224,371.536,13500416
225,276.874,13500416
226,420.257,13500416
227,283.911,13500416
228,363.002,13500416
229,289.37,13500416
230,357.319,13500416
231,315.398,13500416
232,435.928,13500416
233,293.804,13500416
234,381.356,13500416
235,303.35,13500416
236,410.38,13500416
237,365.497,13500416
238,444.08,13500416
239,335.418,13500416
240,378.972,13500416
241,335.693,13500416
242,407.349,13500416
