idx,pinned time (s),bytes transferred (B)
0,2041.303,32768
1,54.695,32768
2,53.056,32768
3,31.104,32768
4,56.259,32768
5,50.54,32768
6,35.241,32768
7,28.416,32768
8,32.872,32768
9,22.676,32768
10,32.366,32768
11,22.197,32768
12,31.556,32768
13,23.06,32768
14,31.478,32768
15,23.076,32768
16,31.795,32768
17,22.862,32768
18,30.729,32768
19,24.501,32768
20,31.424,32768
21,24.751,32768
22,30.677,32768
23,23.948,32768
24,33.459,32768
25,23.274,32768
26,33.342,32768
27,22.538,32768
28,41.94,32768
29,24.529,32768
30,39.338,32768
31,23.414,32768
32,41.822,32768
33,24.48,32768
34,37.528,32768
35,24.356,32768
36,31.692,32768
37,29.227,32768
38,31.068,32768
39,24.546,32768
40,33.414,32768
41,23.137,32768
42,30.731,32768
43,23.894,32768
44,30.909,32768
45,23.653,32768
46,31.342,32768
47,27.427,32768
48,32.079,32768
49,23.38,32768
50,30.946,32768
51,23.571,32768
52,31.432,32768
53,23.242,32768
54,30.281,32768
55,22.621,32768
56,31.637,32768
57,22.715,32768
58,31.145,32768
59,23.001,32768
60,32.583,32768
61,23.274,32768
62,30.619,32768
63,25.532,32768
64,31.256,32768
65,21.958,32768
66,44.257,32768
67,22.405,32768
68,32.109,32768
69,22.52,32768
70,32.971,32768
71,24.158,32768
72,30.744,32768
73,23.187,32768
74,32.693,32768
75,23.663,32768
76,32.228,32768
77,25.589,32768
78,30.756,32768
79,23.499,32768
80,30.424,32768
81,22.885,32768
82,33.022,32768
83,21.91,32768
84,31.579,32768
85,22.2,32768
86,31.013,32768
87,28.308,32768
88,31.253,32768
89,22.408,32768
90,29.808,32768
91,23.701,32768
92,32.098,32768
93,24.304,32768
94,30.101,32768
95,22.795,32768
96,30.471,32768
97,25.758,32768
98,30.171,32768
99,22.622,32768
100,33.55,32768
101,21.708,32768
102,31.337,32768
103,24.116,32768
104,33.034,32768
105,22.445,32768
106,31.112,32768
107,34.627,32768
108,32.105,32768
109,22.562,32768
110,30.908,32768
111,23.003,32768
112,32.288,32768
113,22.491,32768
114,31.157,32768
115,23.356,32768
116,30.506,32768
117,22.639,32768
118,29.76,32768
119,22.838,32768
120,30.9,32768
121,22.245,32768
122,30.238,32768
123,24.029,32768
124,31.647,32768
125,22.259,32768
126,29.902,32768
127,23.266,32768
128,31.729,32768
129,23.832,32768
130,30.726,32768
131,22.17,32768
132,31.705,32768
133,23.083,32768
134,31.202,32768
135,22.949,32768
136,28.972,32768
137,21.976,32768
138,29.193,32768
139,24.311,32768
140,30.077,32768
141,21.825,32768
142,30.219,32768
143,23.01,32768
144,30.016,32768
145,21.429,32768
146,47.027,32768
147,23.187,32768
148,33.131,32768
149,22.658,32768
150,35.84,32768
151,22.167,32768
152,30.523,32768
153,22.756,32768
154,31.737,32768
155,22.338,32768
156,31.571,32768
157,23.789,32768
158,32.019,32768
159,26.628,32768
160,30.909,32768
161,25.335,32768
162,30.839,32768
163,23.211,32768
164,31.773,32768
165,22.046,32768
166,30.674,32768
167,21.847,32768
168,34.475,32768
169,22.444,32768
170,29.872,32768
171,21.687,32768
172,33.442,32768
173,21.849,32768
174,29.922,32768
175,21.533,32768
176,31.599,32768
177,23.095,32768
178,31.03,32768
179,34.398,32768
180,30.983,32768
181,23.921,32768
182,30.465,32768
183,24.859,32768
184,31.751,32768
185,22.114,32768
186,29.79,32768
187,22.535,32768
188,94.12,32768
189,21.979,32768
190,32.106,32768
191,22.761,32768
192,30.924,32768
193,22.022,32768
194,29.782,32768
195,23.136,32768
196,30.697,32768
197,22.422,32768
198,30.13,32768
199,22.571,32768
200,30.504,32768
201,21.866,32768
202,28.99,32768
203,22.885,32768
204,29.137,32768
205,22.534,32768
206,30.599,32768
207,22.432,32768
208,90.315,32768
209,23.378,32768
210,30.228,32768
211,21.529,32768
212,31.486,32768
213,22.276,32768
214,30.605,32768
215,21.075,32768
216,31.124,32768
217,22.25,32768
218,30.376,32768
219,22.017,32768
220,31.454,32768
221,22.392,32768
222,30.504,32768
223,23.293,32768
224,30.644,32768
225,22.459,32768
226,29.092,32768
227,23.094,32768
228,30.563,32768
229,23.406,32768
230,30.185,32768
231,21.89,32768
232,31.53,32768
233,26.851,32768
234,30.857,32768
235,23.791,32768
236,32.642,32768
237,23.647,32768
238,32.586,32768
239,22.428,32768
240,30.41,32768
241,23.261,32768
242,29.493,32768
243,22.524,32768
244,30.409,32768
245,23.841,32768
246,29.833,32768
247,23.476,32768
248,31.675,32768
249,22.278,32768
250,29.354,32768
251,22.62,32768
252,30.088,32768
253,22.985,32768
254,30.298,32768
255,21.697,32768
256,76.553,65536
257,53.597,65536
258,43.523,65536
259,39.311,65536
260,66.198,65536
261,33.591,65536
262,37.836,65536
263,34.771,65536
264,37.25,65536
265,28.226,65536
266,35.954,65536
267,27.006,65536
268,35.842,65536
269,29.879,65536
270,41.418,65536
271,33.909,65536
272,35.301,65536
273,26.785,65536
274,35.466,65536
275,26.672,65536
276,35.257,65536
277,26.144,65536
278,35.115,65536
279,40.452,65536
280,49.163,65536
281,31.397,65536
282,46.367,65536
283,33.805,65536
284,35.25,65536
285,27.177,65536
286,34.993,65536
287,27.803,65536
288,33.338,65536
289,27.791,65536
290,34.832,65536
291,26.937,65536
292,34.71,65536
293,28.23,65536
294,34.907,65536
295,26.963,65536
296,35.82,65536
297,27.852,65536
298,34.213,65536
299,25.855,65536
300,35.581,65536
301,26.107,65536
302,34.567,65536
303,26.599,65536
304,34.643,65536
305,27.494,65536
306,33.373,65536
307,27.37,65536
308,34.039,65536
309,47.474,65536
310,34.769,65536
311,27.716,65536
312,35.027,65536
313,26.625,65536
314,33.796,65536
315,25.823,65536
316,36.964,65536
317,26.973,65536
318,32.828,65536
319,27.395,65536
320,34.915,65536
321,27.44,65536
322,36.127,65536
323,27.115,65536
324,34.335,65536
325,26.901,65536
326,34.413,65536
327,26.575,65536
328,34.869,65536
329,27.227,65536
330,34.155,65536
331,26.484,65536
332,36.633,65536
333,27.126,65536
334,34.708,65536
335,27.395,65536
336,35.376,65536
337,45.697,65536
338,34.942,65536
339,28.227,65536
340,34.671,65536
341,26.685,65536
342,34.068,65536
343,26.344,65536
344,36.354,65536
345,27.036,65536
346,33.45,65536
347,26.535,65536
348,35.787,65536
349,27.26,65536
350,34.434,65536
351,27.188,65536
352,33.641,65536
353,27.215,65536
354,34.988,65536
355,28.194,65536
356,35.415,65536
357,26.947,65536
358,35.36,65536
359,28.123,65536
360,36.485,65536
361,27.869,65536
362,35.531,65536
363,26.157,65536
364,34.386,65536
365,26.816,65536
366,34.164,65536
367,27.6,65536
368,34.389,65536
369,27.338,65536
370,35.027,65536
371,26.13,65536
372,34.026,65536
373,27.363,65536
374,33.919,65536
375,26.692,65536
376,35.788,65536
377,28.518,65536
378,33.734,65536
379,26.397,65536
380,35.286,65536
381,26.712,65536
382,34.957,65536
383,27.927,65536
384,34.68,65536
385,27.503,65536
386,33.16,65536
387,25.811,65536
388,35.006,65536
389,26.237,65536
390,34.336,65536
391,27.031,65536
392,34.679,65536
393,26.79,65536
394,34.16,65536
395,25.697,65536
396,35.778,65536
397,27.064,65536
398,34.652,65536
399,26.954,65536
400,36.342,65536
401,26.874,65536
402,34.162,65536
403,26.656,65536
404,91.406,65536
405,27.435,65536
406,34.018,65536
407,26.722,65536
408,36.31,65536
409,26.645,65536
410,33.979,65536
411,27.275,65536
412,35.065,65536
413,27.936,65536
414,33.731,65536
415,26.659,65536
416,35.253,65536
417,26.994,65536
418,35.542,65536
419,26.515,65536
420,38.739,65536
421,27.666,65536
422,35.046,65536
423,27.501,65536
424,92.509,65536
425,27.926,65536
426,35.806,65536
427,25.555,65536
428,36.299,65536
429,27.55,65536
430,35.428,65536
431,26.326,65536
432,35.007,65536
433,25.84,65536
434,34.389,65536
435,29.7,65536
436,36.096,65536
437,26.8,65536
438,36.235,65536
439,28.91,65536
440,36.963,65536
441,26.156,65536
442,37.971,65536
443,26.146,65536
444,36.446,65536
445,26.251,65536
446,34.637,65536
447,26.632,65536
448,36.597,65536
449,27.843,65536
450,34.837,65536
451,28.952,65536
452,34.813,65536
453,26.511,65536
454,35.15,65536
455,26.147,65536
456,34.196,65536
