idx,pinned time (s),bytes transferred (B)
0,7925.33,13467648
1,7874.052,13467648
2,592.71,13467648
3,557.483,13467648
4,469.25,13467648
5,430.331,13467648
6,487.491,13467648
7,395.253,13467648
8,478.431,13467648
9,399.041,13467648
10,478.314,13467648
11,437.839,13467648
12,474.776,13467648
13,405.93,13467648
14,463.696,13467648
15,451.678,13467648
16,431.393,13467648
17,444.186,13467648
18,470.073,13467648
19,386.711,13467648
20,505.076,13467648
21,396.559,13467648
22,491.697,13467648
23,397.954,13467648
24,521.539,13467648
25,396.779,13467648
26,479.718,13467648
27,2163.74,13467648
28,2093.331,13467648
29,2048.263,13467648
30,1857.221,13467648
31,1671.013,13467648
32,3473.959,13467648
33,414.631,13467648
34,461.349,13467648
35,436.052,13467648
36,485.194,13467648
37,446.937,13467648
38,465.05,13467648
39,421.143,13467648
40,487.834,13467648
41,399.625,13467648
42,489.708,13467648
43,400.027,13467648
44,467.769,13467648
45,475.915,13467648
46,514.244,13467648
47,415.415,13467648
48,433.464,13467648
49,392.611,13467648
50,488.347,13467648
51,473.498,13467648
52,548.788,13467648
53,413.987,13467648
54,511.991,13467648
55,406.234,13467648
56,495.264,13467648
57,425.867,13467648
58,472.834,13467648
59,415.774,13467648
60,480.813,13467648
61,421.754,13467648
62,486.319,13467648
63,428.737,13467648
64,428.074,13500416
65,371.634,13500416
66,457.56,13500416
67,343.406,13500416
68,446.109,13500416
69,347.528,13500416
70,488.779,13500416
71,358.973,13500416
72,422.525,13500416
73,445.189,13500416
74,480.88,13500416
75,457.341,13500416
76,430.891,13500416
77,366.478,13500416
78,3149.566,13500416
79,439.803,13500416
80,445.607,13500416
81,511.532,13500416
82,468.541,13500416
83,482.984,13500416
84,472.849,13500416
85,2308.28,13500416
86,2786.328,13500416
87,2203.706,13500416
88,2143.877,13500416
89,1696.582,13500416
90,1890.877,13500416
91,320.867,13500416
92,398.14,13500416
93,315.464,13500416
94,405.131,13500416
95,324.454,13500416
96,423.18,13500416
97,349.984,13500416
98,408.446,13500416
99,347.209,13500416
100,434.194,13500416
101,348.089,13500416
102,440.015,13500416
103,411.808,13500416
104,447.998,13500416
105,386.501,13500416
106,439.266,13500416
107,353.094,13500416
108,3140.54,13500416
109,401.252,13500416
110,432.649,13500416
111,438.443,13500416
112,456.932,13500416
113,382.591,13500416
114,439.821,13500416
115,403.22,13500416
116,491.66,13500416
117,358.305,13500416
118,489.788,13500416
119,398.329,13500416
120,450.141,13500416
121,366.326,13500416
122,464.484,13500416
123,418.512,13500416
124,475.194,13500416
125,454.178,13500416
126,467.4,13500416
127,426.442,13500416
128,439.462,13533184
129,391.382,13533184
130,431.945,13533184
131,419.451,13533184
132,444.656,13533184
133,443.219,13533184
134,452.988,13533184
135,356.445,13533184
136,440.889,13533184
137,357.131,13533184
138,447.318,13533184
139,442.006,13533184
140,440.443,13533184
141,359.629,13533184
142,452.525,13533184
143,370.053,13533184
144,458.399,13533184
145,2254.944,13533184
146,2140.851,13533184
147,1975.173,13533184
148,2006.047,13533184
149,303.186,13533184
150,403.422,13533184
151,292.665,13533184
152,425.201,13533184
153,352.224,13533184
154,388.89,13533184
155,375.788,13533184
156,376.218,13533184
157,396.269,13533184
158,374.775,13533184
159,396.76,13533184
160,672.327,13533184
161,338.741,13533184
162,422.911,13533184
163,359.823,13533184
164,443.713,13533184
165,366.772,13533184
166,433.011,13533184
167,360.71,13533184
168,432.362,13533184
169,406.395,13533184
170,441.223,13533184
171,381.56,13533184
172,428.437,13533184
173,477.787,13533184
174,461.601,13533184
175,449.105,13533184
176,423.804,13533184
177,362.449,13533184
178,522.989,13533184
179,413.87,13533184
180,439.081,13533184
181,458.486,13533184
182,446.824,13533184
183,376.352,13533184
184,429.936,13533184
185,365.218,13533184
186,447.695,13533184
187,437.929,13533184
188,442.916,13533184
189,462.416,13533184
190,452.37,13533184
191,421.525,13533184
192,450.253,13565952
193,1013.869,13565952
194,497.89,13565952
195,532.777,13565952
196,462.479,13565952
197,499.814,13565952
198,449.04,13565952
199,438.945,13565952
200,442.366,13565952
201,472.096,13565952
202,443.08,13565952
203,472.265,13565952
204,452.434,13565952
205,474.105,13565952
206,441.1,13565952
207,466.932,13565952
208,427.875,13565952
209,351.191,13565952
210,410.893,13565952
211,374.57,13565952
212,402.033,13565952
213,303.715,13565952
214,390.035,13565952
215,348.625,13565952
216,409.884,13565952
217,372.352,13565952
218,383.31,13565952
219,382.756,13565952
220,428.142,13565952
221,381.0,13565952
222,420.216,13565952
223,369.941,13565952
224,414.655,13565952
225,3802.841,13565952
226,445.236,13565952
227,478.634,13565952
228,450.656,13565952
229,377.598,13565952
230,484.41,13565952
231,358.346,13565952
232,471.156,13565952
233,4503.535,13565952
234,440.716,13565952
235,364.941,13565952
236,456.325,13565952
237,356.239,13565952
238,463.164,13565952
239,355.943,13565952
240,452.493,13565952
241,371.162,13565952
242,464.84,13565952
243,356.861,13565952
244,455.287,13565952
245,466.73,13565952
246,459.563,13565952
247,454.312,13565952
248,444.674,13565952
249,4094.091,13565952
250,448.712,13565952
251,443.778,13565952
252,458.186,13565952
253,468.595,13565952
254,442.577,13565952
255,450.638,13565952
256,462.823,13598720
257,354.512,13598720
258,2833.257,13598720
259,426.976,13598720
