idx,pinned time (s),bytes transferred (B)
0,1032.791,16785408
1,1048.838,16785408
2,953.411,16785408
3,818.847,16785408
4,500.333,16785408
5,562.151,16785408
6,364.6,16785408
7,575.674,16785408
8,417.89,16785408
9,542.755,16785408
10,406.318,16785408
11,387.563,16785408
12,573.624,16785408
13,363.425,16785408
14,474.565,16785408
15,543.011,16785408
16,422.722,16785408
17,421.419,16785408
18,370.497,16785408
19,526.981,16785408
20,563.214,16785408
21,346.781,16785408
22,603.894,16785408
23,528.65,16785408
24,360.016,16785408
25,324.183,16785408
26,424.738,16785408
27,393.017,16785408
28,448.126,16785408
29,553.243,16785408
30,372.2,16785408
31,408.239,16785408
32,411.711,16785408
33,340.117,16785408
34,596.031,16785408
35,547.211,16785408
36,577.352,16785408
37,377.926,16785408
38,408.424,16785408
39,365.533,16785408
40,571.031,16785408
41,566.372,16785408
42,385.06,16785408
43,543.146,16785408
44,511.772,16785408
45,535.733,16785408
46,588.051,16785408
47,394.942,16785408
48,577.762,16785408
49,354.769,16785408
50,352.993,16785408
51,523.815,16785408
52,471.267,16785408
53,531.452,16785408
54,477.198,16785408
55,353.26,16785408
56,443.472,16785408
57,515.444,16785408
58,554.804,16785408
59,535.504,16785408
60,429.926,16785408
61,405.736,16785408
62,377.403,16785408
63,485.4,16785408
64,575.533,16785408
65,481.428,16785408
66,490.956,16785408
67,370.706,16785408
68,542.522,16785408
69,532.0,16785408
70,419.47,16785408
71,562.607,16785408
72,571.013,16785408
73,383.196,16785408
74,404.333,16785408
75,386.059,16785408
76,469.048,16785408
77,372.727,16785408
78,494.43,16785408
79,362.437,16785408
80,421.912,16785408
81,341.481,16785408
82,570.024,16785408
83,471.14,16785408
84,581.127,16785408
85,403.299,16785408
86,579.125,16785408
87,2838.697,16785408
88,1815.63,16785408
89,387.681,16785408
90,556.232,16785408
91,342.089,16785408
92,420.218,16785408
93,372.352,16785408
94,387.734,16785408
95,655.109,16785408
96,598.646,16785408
97,449.364,16785408
98,502.859,16785408
99,418.771,16785408
100,403.126,16785408
101,334.998,16785408
102,417.259,16785408
103,376.62,16785408
104,423.618,16785408
105,331.341,16785408
106,383.241,16785408
107,417.59,16785408
108,485.418,16785408
109,582.073,16785408
110,557.687,16785408
111,431.432,16785408
112,463.389,16785408
113,404.917,16785408
114,357.463,16785408
115,302.237,16785408
116,407.025,16785408
117,387.722,16785408
118,455.682,16785408
119,375.494,16785408
120,536.799,16785408
121,437.374,16785408
122,444.601,16785408
123,422.666,16785408
124,494.916,16785408
125,410.629,16785408
126,567.404,16785408
127,540.038,16785408
128,422.665,16785408
129,356.951,16785408
130,560.852,16785408
131,434.148,16785408
132,410.269,16785408
133,537.589,16785408
134,523.029,16785408
135,542.383,16785408
136,409.81,16785408
137,571.074,16785408
138,553.171,16785408
139,354.602,16785408
140,475.84,16785408
141,486.58,16785408
142,561.654,16785408
143,407.999,16785408
144,404.17,16785408
145,346.575,16785408
146,417.581,16785408
147,331.292,16785408
148,375.336,16785408
149,384.475,16785408
150,2294.822,16785408
151,602.035,16785408
152,2108.259,16785408
153,401.667,16785408
154,470.279,16785408
155,365.487,16785408
156,469.406,16785408
157,544.067,16785408
158,484.703,16785408
159,596.965,16785408
160,624.894,16785408
161,330.896,16785408
162,573.724,16785408
163,396.636,16785408
164,508.339,16785408
165,550.764,16785408
166,566.314,16785408
167,318.164,16785408
168,451.072,16785408
169,544.519,16785408
170,545.007,16785408
171,446.604,16785408
172,465.734,16785408
173,467.353,16785408
174,451.642,16785408
175,516.578,16785408
176,554.822,16785408
177,529.969,16785408
178,482.996,16785408
179,442.387,16785408
180,540.917,16785408
181,541.788,16785408
182,569.716,16785408
183,514.151,16785408
184,479.271,16785408
185,512.754,16785408
186,553.477,16785408
187,515.13,16785408
188,491.207,16785408
189,544.267,16785408
190,381.434,16785408
191,463.141,16785408
192,430.016,16785408
193,559.816,16785408
194,542.672,16785408
195,538.571,16785408
196,494.612,16785408
197,463.409,16785408
198,559.808,16785408
199,455.324,16785408
200,557.601,16785408
201,450.595,16785408
202,519.604,16785408
203,446.155,16785408
204,450.341,16785408
205,503.67,16785408
206,473.659,16785408
207,429.164,16785408
208,527.454,16785408
209,551.495,16785408
210,488.917,16785408
211,535.371,16785408
212,496.469,16785408
213,451.689,16785408
214,493.23,16785408
215,433.799,16785408
216,398.93,16785408
217,582.394,16785408
218,2076.624,16785408
219,1759.904,16785408
220,1974.601,16785408
221,1664.572,16785408
222,1391.454,16785408
223,1259.396,16785408
224,2144.493,16785408
225,2190.624,16785408
226,2722.035,16785408
227,631.123,16785408
228,1355.87,16785408
229,353.988,16785408
230,393.569,16785408
231,1406.273,16785408
232,1791.2,16785408
233,1676.743,16785408
234,518.324,16785408
235,1423.971,16785408
236,1669.586,16785408
237,1270.879,16785408
238,1474.468,16785408
239,1464.938,16785408
240,1613.565,16785408
241,1459.311,16785408
242,1478.057,16785408
243,410.517,16785408
244,1391.204,16785408
245,1676.57,16785408
246,2295.42,16785408
247,1819.44,16785408
248,406.182,16785408
249,369.158,16785408
250,555.999,16785408
251,1810.927,16785408
252,2008.026,16785408
253,450.076,16785408
254,1499.001,16785408
255,551.765,16785408
256,2565.85,16785408
257,2104.044,16785408
258,2262.465,16785408
259,1369.612,16785408
260,1386.087,16785408
261,1504.384,16785408
262,360.599,16785408
263,340.826,16785408
264,1306.079,16785408
265,509.433,16785408
266,1290.724,16785408
267,1383.014,16785408
268,2004.943,16785408
269,1370.277,16785408
270,1334.131,16785408
271,438.17,16785408
272,2108.781,16785408
273,1289.49,16785408
274,404.654,16785408
275,1272.707,16785408
276,1961.298,16785408
277,1209.005,16785408
278,1217.132,16785408
279,1144.303,16785408
280,1402.676,16785408
281,1590.788,16785408
282,1102.017,16785408
283,1534.643,16785408
284,1316.1,16785408
285,377.817,16785408
286,1221.26,16785408
287,1245.796,16785408
288,649.404,16785408
289,2268.317,16785408
290,1880.371,16785408
291,2171.204,16785408
292,618.023,16785408
293,1160.992,16785408
294,1182.648,16785408
295,1540.269,16785408
296,471.457,16785408
297,357.541,16785408
298,430.941,16785408
299,318.19,16785408
300,399.015,16785408
301,330.563,16785408
302,395.215,16785408
303,390.821,16785408
304,380.673,16785408
305,528.757,16785408
306,408.352,16785408
307,396.89,16785408
308,381.032,16785408
309,303.724,16785408
310,447.216,16785408
311,366.352,16785408
312,498.876,16785408
313,412.591,16785408
314,487.085,16785408
315,326.705,16785408
316,374.14,16785408
317,299.119,16785408
318,404.943,16785408
319,321.944,16785408
320,400.285,16785408
321,556.015,16785408
322,388.769,16785408
323,405.381,16785408
324,391.175,16785408
325,434.841,16785408
326,475.479,16785408
327,445.509,16785408
328,372.361,16785408
329,362.689,16785408
330,477.799,16785408
331,341.598,16785408
332,423.416,16785408
333,412.951,16785408
334,447.107,16785408
335,384.738,16785408
336,458.232,16785408
337,532.732,16785408
338,451.544,16785408
339,347.612,16785408
340,471.522,16785408
341,457.922,16785408
342,375.177,16785408
343,386.783,16785408
344,391.177,16785408
345,295.485,16785408
346,373.374,16785408
347,425.598,16785408
348,447.737,16785408
349,406.693,16785408
350,509.28,16785408
351,392.791,16785408
352,405.907,16785408
353,388.777,16785408
354,529.779,16785408
355,313.469,16785408
356,429.362,16785408
357,404.403,16785408
358,489.49,16785408
359,365.205,16785408
360,418.076,16785408
361,287.466,16785408
362,488.934,16785408
363,424.404,16785408
364,484.585,16785408
365,528.064,16785408
366,489.757,16785408
367,358.607,16785408
368,544.06,16785408
369,359.8,16785408
370,397.225,16785408
371,310.735,16785408
372,492.472,16785408
373,497.144,16785408
374,417.419,16785408
375,509.193,16785408
376,398.564,16785408
377,315.552,16785408
378,435.46,16785408
379,333.947,16785408
380,414.436,16785408
381,365.569,16785408
382,363.683,16785408
383,407.577,16785408
384,435.042,16785408
385,335.335,16785408
386,408.031,16785408
387,312.981,16785408
388,553.818,16785408
389,316.197,16785408
390,418.27,16785408
391,394.996,16785408
392,382.833,16785408
393,308.758,16785408
394,442.592,16785408
395,314.955,16785408
396,412.941,16785408
397,524.028,16785408
398,448.784,16785408
399,418.842,16785408
400,412.985,16785408
401,492.833,16785408
402,390.325,16785408
403,320.795,16785408
404,519.645,16785408
405,500.134,16785408
406,428.723,16785408
407,570.27,16785408
408,421.532,16785408
409,334.014,16785408
410,461.092,16785408
411,313.966,16785408
412,463.45,16785408
413,396.875,16785408
414,383.845,16785408
415,318.045,16785408
416,426.845,16785408
417,389.444,16785408
418,432.321,16785408
419,350.186,16785408
420,432.334,16785408
