idx,pinned time (s),bytes transferred (B)
0,16863.128,30228480
1,16681.37,30228480
2,1195.362,30228480
3,1425.092,30228480
4,1137.374,30228480
5,967.127,30228480
6,895.285,30228480
7,1054.805,30228480
8,1006.099,30228480
9,916.35,30228480
10,889.882,30228480
11,983.517,30228480
12,976.824,30228480
13,913.902,30228480
14,926.332,30228480
15,980.158,30228480
16,969.554,30228480
17,915.336,30228480
18,941.111,30228480
19,1003.364,30228480
20,926.023,30228480
21,955.459,30228480
22,915.371,30228480
23,997.781,30228480
24,934.911,30228480
25,955.193,30228480
26,923.146,30228480
27,963.587,30228480
28,973.893,30228480
29,940.099,30228480
30,866.138,30228480
31,922.427,30228480
32,948.493,30228480
33,921.525,30228480
34,716.39,30228480
35,945.6,30228480
36,1047.17,30228480
37,910.153,30228480
38,907.224,30228480
39,720.761,30228480
40,944.73,30228480
41,898.281,30228480
42,916.473,30228480
43,690.281,30228480
44,918.016,30228480
45,877.352,30228480
46,923.085,30228480
47,709.99,30228480
48,824.573,30228480
49,848.881,30228480
50,944.304,30228480
51,676.094,30228480
52,743.003,30228480
53,898.443,30228480
54,869.351,30228480
55,738.019,30228480
56,735.759,30228480
57,711.077,30228480
58,901.37,30228480
59,724.11,30228480
60,739.63,30228480
61,743.976,30228480
62,872.007,30228480
63,703.914,30228480
64,890.854,30244864
65,775.706,30244864
66,886.628,30244864
67,817.513,30244864
68,817.867,30244864
69,777.833,30244864
70,791.338,30244864
71,786.755,30244864
72,868.593,30244864
73,773.232,30244864
74,840.438,30244864
75,783.322,30244864
76,865.33,30244864
77,822.011,30244864
78,861.57,30244864
79,769.173,30244864
80,804.058,30244864
81,754.616,30244864
82,885.438,30244864
83,800.471,30244864
84,776.155,30244864
85,792.412,30244864
86,750.594,30244864
87,780.738,30244864
88,908.032,30244864
89,2691.289,30244864
90,761.407,30244864
91,827.796,30244864
92,867.068,30244864
93,754.228,30244864
94,731.294,30244864
95,731.433,30244864
96,809.558,30244864
97,754.194,30244864
98,689.972,30244864
99,755.796,30244864
100,888.955,30244864
101,765.82,30244864
102,762.504,30244864
103,576.802,30244864
104,806.821,30244864
105,722.181,30244864
106,842.589,30244864
107,602.041,30244864
108,823.407,30244864
109,762.823,30244864
110,850.478,30244864
111,579.198,30244864
112,714.646,30244864
113,691.199,30244864
114,761.3,30244864
115,569.772,30244864
116,647.672,30244864
117,710.518,30244864
118,830.558,30244864
119,739.891,30244864
120,652.809,30244864
121,767.848,30244864
122,865.046,30244864
123,612.939,30244864
124,640.104,30244864
125,625.788,30244864
126,825.042,30244864
127,664.052,30244864
128,884.079,30261248
129,1297.941,30261248
130,846.69,30261248
131,836.569,30261248
132,871.567,30261248
133,777.426,30261248
134,874.315,30261248
135,812.821,30261248
136,861.04,30261248
137,788.402,30261248
138,837.387,30261248
139,801.519,30261248
140,794.06,30261248
141,787.757,30261248
142,793.6,30261248
143,771.835,30261248
144,878.983,30261248
145,786.202,30261248
146,876.014,30261248
147,808.08,30261248
148,799.823,30261248
149,771.059,30261248
150,865.747,30261248
151,811.824,30261248
152,859.156,30261248
153,780.491,30261248
154,875.801,30261248
155,792.182,30261248
156,861.361,30261248
157,774.437,30261248
158,740.295,30261248
159,728.727,30261248
160,855.64,30261248
161,881.789,30261248
162,599.669,30261248
163,756.344,30261248
164,820.619,30261248
165,799.922,30261248
166,745.664,30261248
167,590.83,30261248
168,883.913,30261248
169,853.705,30261248
170,776.629,30261248
171,613.257,30261248
172,767.991,30261248
173,702.378,30261248
174,780.942,30261248
175,575.219,30261248
176,822.161,30261248
177,732.723,30261248
178,860.182,30261248
179,585.771,30261248
180,691.652,30261248
181,704.323,30261248
182,748.075,30261248
183,601.024,30261248
184,627.3,30261248
185,619.305,30261248
186,1500.081,30261248
187,636.959,30261248
188,638.246,30261248
189,672.702,30261248
190,747.358,30261248
191,523.427,30261248
192,835.499,30277632
193,835.076,30277632
194,765.27,30277632
195,829.194,30277632
196,830.984,30277632
197,838.839,30277632
198,727.11,30277632
199,810.664,30277632
200,811.69,30277632
201,772.538,30277632
202,763.176,30277632
203,781.547,30277632
204,834.927,30277632
205,767.659,30277632
206,893.838,30277632
207,793.39,30277632
208,827.85,30277632
209,820.782,30277632
210,861.352,30277632
211,851.192,30277632
212,799.091,30277632
213,846.418,30277632
214,843.399,30277632
215,855.3,30277632
216,896.18,30277632
217,829.841,30277632
218,888.996,30277632
219,902.809,30277632
220,874.038,30277632
221,880.585,30277632
222,800.163,30277632
223,844.78,30277632
224,836.012,30277632
225,822.0,30277632
226,690.467,30277632
227,766.983,30277632
228,775.416,30277632
229,765.35,30277632
230,806.639,30277632
231,584.458,30277632
232,774.826,30277632
233,750.322,30277632
234,720.849,30277632
235,613.172,30277632
236,775.424,30277632
237,755.762,30277632
238,796.769,30277632
239,597.653,30277632
240,763.085,30277632
241,745.666,30277632
242,795.683,30277632
243,611.861,30277632
244,729.149,30277632
245,778.657,30277632
246,807.646,30277632
247,754.73,30277632
