idx,pinned time (s),bytes transferred (B)
0,2259.536,33570816
1,2296.174,33570816
2,1540.904,33570816
3,1989.148,33570816
4,1534.956,33570816
5,1318.782,33570816
6,1246.514,33570816
7,1483.109,33570816
8,1259.24,33570816
9,1198.829,33570816
10,1085.343,33570816
11,1359.357,33570816
12,1204.422,33570816
13,1128.771,33570816
14,1192.079,33570816
15,1235.28,33570816
16,1106.317,33570816
17,1150.275,33570816
18,1194.51,33570816
19,1177.345,33570816
20,1189.302,33570816
21,1135.803,33570816
22,1170.42,33570816
23,1196.836,33570816
24,1207.571,33570816
25,1459.677,33570816
26,1217.386,33570816
27,1529.744,33570816
28,1108.861,33570816
29,1367.539,33570816
30,1214.321,33570816
31,1216.117,33570816
32,1128.772,33570816
33,1159.19,33570816
34,1222.534,33570816
35,1174.279,33570816
36,1215.187,33570816
37,1104.86,33570816
38,1144.463,33570816
39,1169.543,33570816
40,1188.175,33570816
41,1183.81,33570816
42,1210.368,33570816
43,1356.625,33570816
44,1227.479,33570816
45,1109.857,33570816
46,1178.659,33570816
47,1298.786,33570816
48,1225.843,33570816
49,1167.576,33570816
50,1281.055,33570816
51,1189.501,33570816
52,1201.11,33570816
53,1164.872,33570816
54,1248.379,33570816
55,1151.353,33570816
56,1061.589,33570816
57,1145.215,33570816
58,1257.312,33570816
59,1342.258,33570816
60,1050.459,33570816
61,1305.277,33570816
62,1191.692,33570816
63,1179.517,33570816
64,1174.191,33570816
65,1190.974,33570816
66,1316.551,33570816
67,1512.103,33570816
68,1161.67,33570816
69,1373.203,33570816
70,1310.11,33570816
71,1440.038,33570816
72,1199.108,33570816
73,1416.82,33570816
74,1303.028,33570816
75,1199.26,33570816
76,1155.894,33570816
77,1341.088,33570816
78,4802.885,33570816
79,1470.429,33570816
80,1162.649,33570816
81,1468.825,33570816
82,1331.35,33570816
83,1434.013,33570816
84,1096.97,33570816
85,1135.058,33570816
86,1219.732,33570816
87,1190.647,33570816
88,1117.582,33570816
89,1166.608,33570816
90,1203.698,33570816
91,1211.037,33570816
92,973.746,33570816
93,960.935,33570816
94,1253.227,33570816
95,1356.485,33570816
96,974.72,33570816
97,1206.843,33570816
98,1107.999,33570816
99,1191.576,33570816
100,765.82,33570816
101,939.421,33570816
102,1137.154,33570816
103,1134.509,33570816
104,743.783,33570816
105,926.163,33570816
106,1072.663,33570816
107,1148.74,33570816
108,942.321,33570816
109,769.829,33570816
110,1102.411,33570816
111,1136.219,33570816
112,990.878,33570816
113,721.752,33570816
114,1128.547,33570816
115,1115.124,33570816
116,721.383,33570816
117,961.893,33570816
118,1108.153,33570816
119,1144.143,33570816
120,756.006,33570816
121,967.933,33570816
122,1121.0,33570816
123,1140.902,33570816
124,903.384,33570816
125,719.684,33570816
126,1102.394,33570816
127,1108.868,33570816
128,687.366,33570816
129,939.73,33570816
130,1060.279,33570816
131,1134.54,33570816
132,919.09,33570816
133,669.01,33570816
134,1058.671,33570816
135,1156.153,33570816
136,5210.005,33570816
137,881.264,33570816
138,1126.344,33570816
139,960.439,33570816
140,999.322,33570816
141,720.262,33570816
142,855.362,33570816
143,1121.559,33570816
144,755.947,33570816
145,968.167,33570816
146,822.109,33570816
147,1189.656,33570816
148,695.239,33570816
149,964.397,33570816
150,1113.848,33570816
151,813.511,33570816
152,1040.151,33570816
153,750.406,33570816
154,1150.408,33570816
155,868.133,33570816
156,706.612,33570816
157,966.558,33570816
158,1134.223,33570816
159,805.85,33570816
160,783.512,33570816
161,967.599,33570816
162,1100.259,33570816
163,812.604,33570816
164,933.053,33570816
165,697.189,33570816
166,981.184,33570816
167,839.871,33570816
168,715.57,33570816
169,984.366,33570816
170,775.473,33570816
171,934.689,33570816
172,977.824,33570816
173,681.162,33570816
174,762.028,33570816
