idx,pinned time (s),bytes transferred (B)
0,1029.892,13467648
1,698.248,13467648
2,606.724,13467648
3,600.895,13467648
4,457.892,13467648
5,351.746,13467648
6,425.876,13467648
7,440.294,13467648
8,492.287,13467648
9,430.721,13467648
10,501.88,13467648
11,429.376,13467648
12,514.528,13467648
13,375.736,13467648
14,483.033,13467648
15,417.306,13467648
16,460.512,13467648
17,418.344,13467648
18,493.042,13467648
19,421.806,13467648
20,2271.312,13467648
21,2274.306,13467648
22,2261.862,13467648
23,1578.308,13467648
24,1769.305,13467648
25,441.065,13467648
26,463.746,13467648
27,425.656,13467648
28,426.76,13467648
29,477.035,13467648
30,491.23,13467648
31,451.463,13467648
32,473.468,13467648
33,426.666,13467648
34,495.361,13467648
35,417.637,13467648
36,452.251,13467648
37,415.974,13467648
38,497.124,13467648
39,438.181,13467648
40,448.157,13467648
41,422.522,13467648
42,473.749,13467648
43,433.93,13467648
44,513.516,13467648
45,371.03,13467648
46,564.415,13467648
47,423.402,13467648
48,515.964,13467648
49,370.32,13467648
50,519.27,13467648
51,425.37,13467648
52,469.417,13467648
53,438.724,13467648
54,492.896,13467648
55,367.105,13467648
56,529.903,13467648
57,367.564,13467648
58,479.808,13467648
59,438.323,13467648
60,504.659,13467648
61,355.703,13467648
62,492.038,13467648
63,399.309,13467648
64,462.823,13467648
65,410.577,13467648
66,505.111,13467648
67,407.307,13467648
68,490.767,13467648
69,373.179,13467648
70,525.419,13467648
71,430.74,13467648
72,536.39,13467648
73,419.244,13467648
74,479.959,13467648
75,408.763,13467648
76,473.372,13467648
77,483.433,13467648
78,482.364,13467648
79,420.021,13467648
80,517.232,13467648
81,420.998,13467648
82,481.957,13467648
83,403.78,13467648
84,460.201,13467648
85,430.531,13467648
86,472.933,13467648
87,427.142,13467648
88,512.874,13467648
89,375.938,13467648
90,468.647,13467648
91,419.581,13467648
92,446.646,13467648
93,419.551,13467648
94,502.901,13467648
95,424.904,13467648
96,460.259,13467648
97,434.193,13467648
98,481.908,13467648
99,426.025,13467648
100,506.74,13467648
101,364.433,13467648
102,501.036,13467648
103,458.596,13467648
104,464.019,13467648
105,426.216,13467648
106,484.008,13467648
107,425.151,13467648
108,462.967,13467648
109,406.445,13467648
110,511.492,13467648
111,434.024,13467648
112,482.124,13467648
113,428.123,13467648
114,478.769,13467648
115,440.823,13467648
116,447.938,13467648
117,422.435,13467648
118,484.738,13467648
119,467.4,13467648
120,438.339,13467648
121,422.721,13467648
122,486.6,13467648
123,406.3,13467648
124,518.265,13467648
125,369.692,13467648
126,485.33,13467648
127,422.406,13467648
128,429.241,13467648
129,430.091,13467648
130,504.144,13467648
131,461.895,13467648
132,447.741,13467648
133,425.651,13467648
134,524.571,13467648
135,447.261,13467648
136,445.702,13467648
137,423.012,13467648
138,513.736,13467648
139,496.03,13467648
140,455.332,13467648
141,463.704,13467648
142,513.017,13467648
143,478.011,13467648
144,491.559,13467648
145,379.714,13467648
146,464.331,13467648
147,490.5,13467648
148,456.003,13467648
149,445.887,13467648
150,504.292,13467648
151,434.609,13467648
152,477.104,13467648
153,455.237,13467648
154,508.501,13467648
155,462.921,13467648
156,535.097,13467648
157,384.968,13467648
158,505.477,13467648
159,454.468,13467648
160,516.257,13467648
161,530.386,13467648
162,498.059,13467648
163,474.756,13467648
164,482.628,13467648
165,449.552,13467648
166,493.087,13467648
167,433.983,13467648
168,489.509,13467648
169,467.249,13467648
170,507.596,13467648
171,447.36,13467648
172,468.495,13467648
173,443.07,13467648
174,498.814,13467648
175,460.425,13467648
176,470.521,13467648
177,445.318,13467648
178,499.646,13467648
179,456.137,13467648
180,472.32,13467648
181,464.705,13467648
182,498.612,13467648
183,492.377,13467648
184,553.297,13467648
185,410.811,13467648
186,542.902,13467648
187,454.569,13467648
188,471.226,13467648
189,449.149,13467648
190,529.596,13467648
191,449.1,13467648
192,469.189,13467648
193,436.572,13467648
194,508.061,13467648
195,439.387,13467648
196,538.204,13467648
197,356.299,13467648
198,566.221,13467648
199,418.532,13467648
200,492.154,13467648
201,448.414,13467648
202,496.853,13467648
203,451.139,13467648
204,434.722,13467648
205,443.223,13467648
206,512.609,13467648
207,489.459,13467648
208,506.844,13467648
209,495.115,13467648
210,589.065,13467648
211,481.273,13467648
212,544.696,13467648
213,477.506,13467648
214,538.177,13467648
215,492.768,13467648
216,484.099,13467648
217,484.976,13467648
218,519.635,13467648
219,470.107,13467648
220,480.151,13467648
221,608.699,13467648
222,533.41,13467648
223,532.406,13467648
224,452.066,13467648
225,405.893,13467648
226,539.621,13467648
227,471.328,13467648
228,463.518,13467648
229,396.95,13467648
230,543.082,13467648
231,612.313,13467648
232,483.287,13467648
233,376.532,13467648
234,538.669,13467648
235,425.403,13467648
236,474.332,13467648
237,390.015,13467648
238,551.032,13467648
239,467.008,13467648
240,490.279,13467648
241,335.364,13467648
242,529.198,13467648
243,470.644,13467648
244,476.476,13467648
245,342.631,13467648
246,528.635,13467648
247,473.123,13467648
248,482.619,13467648
249,391.619,13467648
250,540.359,13467648
251,472.981,13467648
252,477.382,13467648
253,383.203,13467648
254,546.718,13467648
255,417.55,13467648
256,590.468,13500416
257,390.175,13500416
258,563.834,13500416
259,419.384,13500416
260,444.215,13500416
261,330.189,13500416
262,454.19,13500416
263,379.583,13500416
264,523.599,13500416
265,452.806,13500416
266,537.541,13500416
267,485.137,13500416
268,540.0,13500416
269,369.898,13500416
270,509.66,13500416
271,2484.214,13500416
272,2512.521,13500416
273,2597.204,13500416
274,2114.023,13500416
275,1472.354,13500416
276,381.875,13500416
277,303.747,13500416
278,370.999,13500416
279,322.621,13500416
280,380.947,13500416
281,321.095,13500416
282,487.291,13500416
283,398.835,13500416
284,414.581,13500416
285,400.119,13500416
286,465.731,13500416
287,394.366,13500416
288,425.403,13500416
289,367.948,13500416
290,490.845,13500416
291,371.508,13500416
292,446.192,13500416
293,390.124,13500416
294,476.884,13500416
295,394.673,13500416
296,433.731,13500416
297,377.844,13500416
298,464.403,13500416
299,388.64,13500416
300,517.797,13500416
301,328.086,13500416
302,477.116,13500416
303,390.306,13500416
304,516.981,13500416
305,334.754,13500416
306,466.543,13500416
307,389.781,13500416
308,427.492,13500416
309,372.655,13500416
310,483.8,13500416
311,366.307,13500416
312,499.723,13500416
313,552.075,13500416
314,462.73,13500416
315,414.792,13500416
316,475.993,13500416
317,325.971,13500416
318,483.623,13500416
319,378.336,13500416
320,424.714,13500416
321,390.377,13500416
322,407.812,13500416
323,369.796,13500416
324,469.901,13500416
325,340.115,13500416
326,479.739,13500416
327,382.647,13500416
328,531.969,13500416
329,336.693,13500416
330,484.835,13500416
331,394.887,13500416
332,3505.874,13500416
333,422.788,13500416
334,503.421,13500416
335,408.706,13500416
336,503.388,13500416
337,345.19,13500416
338,467.677,13500416
339,418.981,13500416
340,427.08,13500416
341,413.871,13500416
342,478.006,13500416
343,386.713,13500416
344,525.01,13500416
