idx,pinned time (s),bytes transferred (B)
0,4622.696,94044160
1,7063.76,94044160
2,3777.355,94044160
3,4203.383,94044160
4,4081.689,94044160
5,3259.797,94044160
6,3675.89,94044160
7,3908.958,94044160
8,3868.991,94044160
9,3174.228,94044160
10,3633.272,94044160
11,3795.041,94044160
12,3795.422,94044160
13,3127.464,94044160
14,3676.38,94044160
15,6083.143,94044160
16,3742.891,94044160
17,3070.315,94044160
18,3592.235,94044160
19,3731.8,94044160
20,3768.604,94044160
21,3140.401,94044160
22,3641.924,94044160
23,3726.046,94044160
24,3741.088,94044160
25,5432.481,94044160
26,3864.215,94044160
27,3851.138,94044160
28,3942.276,94044160
29,3362.434,94044160
30,3878.899,94044160
31,3832.622,94044160
32,3929.361,94044160
33,3365.774,94044160
34,3856.489,94044160
35,7031.899,94044160
36,3955.784,94044160
37,3403.64,94044160
38,3872.947,94044160
39,3818.31,94044160
40,3933.985,94044160
41,3412.265,94044160
42,3902.702,94044160
43,3808.247,94044160
44,3910.446,94044160
45,3411.149,94044160
46,3876.909,94044160
47,3820.774,94044160
48,3881.525,94044160
49,3410.189,94044160
50,6741.268,94044160
51,3871.336,94044160
52,3954.813,94044160
53,3482.189,94044160
54,3878.866,94044160
55,3775.236,94044160
56,3915.521,94044160
57,3464.736,94044160
58,3890.414,94044160
59,3802.647,94044160
60,3919.765,94044160
61,6453.036,94044160
62,9734.563,94044160
63,6003.304,94044160
64,7890.455,94101504
65,3835.128,94101504
66,6125.144,94101504
67,3833.405,94101504
68,3812.115,94101504
69,3409.62,94101504
70,3833.885,94101504
71,3731.256,94101504
72,3804.104,94101504
73,3416.817,94101504
74,3878.228,94101504
75,5976.058,94101504
76,3818.34,94101504
77,3396.349,94101504
78,3803.117,94101504
79,3679.366,94101504
80,3766.357,94101504
81,3402.172,94101504
82,3777.343,94101504
83,3734.03,94101504
84,3778.4,94101504
85,3412.877,94101504
86,3831.16,94101504
87,3762.257,94101504
88,3768.366,94101504
89,3390.84,94101504
90,3766.769,94101504
91,3785.301,94101504
92,3798.698,94101504
93,3354.016,94101504
94,3791.656,94101504
95,3717.76,94101504
96,3818.269,94101504
97,3416.642,94101504
98,3789.313,94101504
99,3736.827,94101504
100,3797.678,94101504
101,3381.96,94101504
102,3785.794,94101504
103,3789.661,94101504
104,3788.786,94101504
105,3371.327,94101504
106,3789.14,94101504
107,3781.369,94101504
108,3794.423,94101504
109,3369.554,94101504
110,3766.795,94101504
111,3749.063,94101504
112,3775.058,94101504
113,3420.879,94101504
114,3773.817,94101504
115,3753.135,94101504
116,3842.767,94101504
117,3486.533,94101504
118,3788.656,94101504
119,3745.653,94101504
120,3790.43,94101504
121,3447.321,94101504
122,3787.27,94101504
123,8034.261,94101504
124,10006.659,94101504
125,5776.768,94101504
126,3706.675,94101504
127,3748.793,94101504
128,3684.505,94158848
129,3612.089,94158848
130,3622.231,94158848
131,3723.295,94158848
132,6557.769,94158848
133,3404.786,94158848
134,3784.91,94158848
135,3707.753,94158848
136,3726.413,94158848
137,3403.479,94158848
138,3782.921,94158848
139,3679.608,94158848
140,3754.037,94158848
141,3352.712,94158848
142,3771.87,94158848
143,3679.473,94158848
144,3722.739,94158848
145,3387.748,94158848
146,3775.876,94158848
147,3634.914,94158848
148,3733.366,94158848
149,3380.095,94158848
150,3804.386,94158848
151,3699.774,94158848
152,3759.888,94158848
153,3348.038,94158848
154,3743.231,94158848
155,3671.736,94158848
156,3736.159,94158848
157,3369.267,94158848
158,3791.88,94158848
159,3700.527,94158848
160,3781.282,94158848
161,3365.653,94158848
162,3776.486,94158848
163,3685.905,94158848
164,3732.904,94158848
165,3374.089,94158848
166,3751.851,94158848
167,3711.424,94158848
168,3743.309,94158848
169,3382.247,94158848
170,3781.949,94158848
171,3683.025,94158848
172,3742.753,94158848
173,3373.378,94158848
174,3769.351,94158848
175,3720.782,94158848
176,3738.23,94158848
177,3377.891,94158848
178,3740.155,94158848
179,3699.873,94158848
180,3749.557,94158848
181,3423.533,94158848
182,3775.161,94158848
183,3708.147,94158848
184,3957.538,94158848
185,8383.687,94158848
186,9802.039,94158848
187,3809.414,94158848
188,3655.734,94158848
189,3589.449,94158848
190,6030.007,94158848
191,3698.149,94158848
192,3610.198,94216192
193,3592.742,94216192
194,3581.096,94216192
195,3695.068,94216192
196,3735.521,94216192
197,3269.785,94216192
198,3704.977,94216192
199,3624.704,94216192
200,3715.179,94216192
201,3351.408,94216192
202,3699.465,94216192
203,3620.881,94216192
204,3729.603,94216192
205,3321.435,94216192
206,3716.1,94216192
207,3671.279,94216192
208,3709.722,94216192
209,3302.855,94216192
210,3701.828,94216192
211,3652.769,94216192
212,3725.322,94216192
213,3306.957,94216192
214,3709.265,94216192
215,3671.597,94216192
216,3683.962,94216192
217,3317.559,94216192
218,3710.5,94216192
219,3654.753,94216192
220,3723.352,94216192
221,3299.863,94216192
222,3683.335,94216192
223,3714.656,94216192
224,3712.6,94216192
225,3318.516,94216192
226,3703.175,94216192
227,3664.718,94216192
228,3716.957,94216192
229,3350.876,94216192
230,3696.15,94216192
231,3678.009,94216192
232,3705.919,94216192
233,3329.322,94216192
234,3682.512,94216192
235,3671.84,94216192
236,3706.724,94216192
237,3336.294,94216192
238,3703.74,94216192
239,3689.698,94216192
240,3736.214,94216192
241,3335.784,94216192
242,3694.497,94216192
243,3641.627,94216192
244,6921.626,94216192
245,8254.626,94216192
246,6604.95,94216192
247,6516.833,94216192
248,10406.065,94216192
249,3884.539,94216192
250,3811.761,94216192
251,3625.694,94216192
252,3648.449,94216192
253,3619.045,94216192
254,3684.025,94216192
255,3580.145,94216192
256,3710.944,94273536
257,3858.068,94273536
258,3817.199,94273536
259,3704.73,94273536
260,3713.895,94273536
261,3337.514,94273536
262,3874.33,94273536
263,3626.18,94273536
264,3780.119,94273536
265,3471.774,94273536
266,3841.331,94273536
267,3670.11,94273536
268,3771.8,94273536
269,3317.586,94273536
270,3811.52,94273536
271,3688.249,94273536
272,3780.902,94273536
273,3320.061,94273536
