idx,pinned time (s),bytes transferred (B)
0,9084.452,201523200
1,10432.215,201523200
2,9842.82,201523200
3,10453.705,201523200
4,9713.084,201523200
5,9217.211,201523200
6,9704.431,201523200
7,9999.299,201523200
8,9561.981,201523200
9,9087.318,201523200
10,9617.3,201523200
11,9955.277,201523200
12,9517.202,201523200
13,9059.914,201523200
14,9562.75,201523200
15,10024.247,201523200
16,9504.747,201523200
17,9232.374,201523200
18,9614.839,201523200
19,9965.404,201523200
20,9461.524,201523200
21,9292.33,201523200
22,9502.783,201523200
23,9956.091,201523200
24,8715.694,201523200
25,10049.895,201523200
26,9533.938,201523200
27,10017.433,201523200
28,8762.847,201523200
29,9984.544,201523200
30,9512.174,201523200
31,9931.956,201523200
32,9467.705,201523200
33,9183.585,201523200
34,9468.846,201523200
35,10008.725,201523200
36,9482.371,201523200
37,9218.064,201523200
38,9550.541,201523200
39,9989.733,201523200
40,8741.299,201523200
41,9995.161,201523200
42,9457.878,201523200
43,10052.553,201523200
44,8735.827,201523200
45,9959.613,201523200
46,9428.807,201523200
47,10389.085,201523200
48,8743.464,201523200
49,9986.608,201523200
50,9484.538,201523200
51,10045.91,201523200
52,8944.53,201523200
53,10049.362,201523200
54,9615.899,201523200
55,9967.077,201523200
56,8811.326,201523200
57,10610.766,201523200
58,9373.565,201523200
59,9796.249,201523200
60,8821.235,201523200
61,9888.998,201523200
62,9410.07,201523200
63,11736.11,201523200
64,8143.716,201646080
65,9491.968,201646080
66,8904.02,201646080
67,9377.285,201646080
68,8900.148,201646080
69,8589.504,201646080
70,8921.869,201646080
71,9897.348,201646080
72,8901.445,201646080
73,8603.872,201646080
74,8955.052,201646080
75,9348.004,201646080
76,9327.407,201646080
77,8654.645,201646080
78,8998.933,201646080
79,9576.482,201646080
80,9185.894,201646080
81,8725.994,201646080
82,9011.751,201646080
83,9499.551,201646080
84,9025.214,201646080
85,8700.411,201646080
86,9048.083,201646080
87,9607.136,201646080
88,8434.02,201646080
89,9465.268,201646080
90,9547.026,201646080
91,9603.367,201646080
92,8358.263,201646080
93,9539.632,201646080
94,8950.857,201646080
95,9568.326,201646080
96,9961.76,201646080
97,8764.662,201646080
98,8972.075,201646080
99,9520.281,201646080
100,9021.967,201646080
101,8716.877,201646080
102,8941.338,201646080
103,9498.416,201646080
104,8471.055,201646080
105,9385.836,201646080
106,8982.584,201646080
107,9554.543,201646080
108,8357.892,201646080
109,9426.732,201646080
110,8907.231,201646080
111,9577.673,201646080
112,8375.904,201646080
113,9311.312,201646080
114,9383.882,201646080
115,9464.155,201646080
116,8445.98,201646080
117,9397.546,201646080
118,9113.06,201646080
119,9655.674,201646080
120,17623.49,201646080
121,15890.191,201646080
122,13809.222,201646080
123,14305.158,201646080
124,16339.215,201646080
125,14843.762,201646080
126,13211.636,201646080
127,10568.937,201646080
128,9393.399,201768960
129,9494.769,201768960
130,9050.805,201768960
131,9578.796,201768960
132,8969.2,201768960
133,9020.178,201768960
134,11075.581,201768960
135,9596.878,201768960
136,9289.552,201768960
137,8877.327,201768960
138,10437.307,201768960
139,9695.518,201768960
140,9184.747,201768960
141,8846.451,201768960
142,9089.928,201768960
143,10327.793,201768960
144,9138.602,201768960
145,8792.981,201768960
146,9070.215,201768960
147,9743.648,201768960
148,9191.579,201768960
149,8888.251,201768960
150,9078.206,201768960
151,9741.834,201768960
152,9620.254,201768960
153,9566.608,201768960
154,9137.669,201768960
155,9601.488,201768960
156,8543.71,201768960
157,9640.737,201768960
158,9215.753,201768960
159,9699.337,201768960
160,9220.878,201768960
161,9102.922,201768960
162,9196.718,201768960
163,9727.515,201768960
164,9158.453,201768960
165,9105.057,201768960
166,9274.943,201768960
167,9724.846,201768960
168,8542.746,201768960
169,9622.954,201768960
170,9154.147,201768960
171,9645.874,201768960
172,8585.366,201768960
173,9605.683,201768960
174,9177.436,201768960
175,9537.981,201768960
176,8614.206,201768960
177,9660.976,201768960
178,9665.241,201768960
179,14331.314,201768960
180,16302.929,201768960
181,14115.294,201768960
182,14525.747,201768960
183,13834.247,201768960
184,8751.867,201768960
185,9198.09,201768960
186,8877.994,201768960
187,9064.558,201768960
188,8690.464,201768960
189,9088.167,201768960
190,8786.809,201768960
191,9188.785,201768960
192,8514.407,201891840
193,9545.492,201891840
194,9174.33,201891840
195,9540.48,201891840
196,9170.243,201891840
197,8819.014,201891840
198,9288.126,201891840
199,9432.136,201891840
200,9235.604,201891840
201,9791.672,201891840
202,9180.418,201891840
203,9605.78,201891840
204,9130.004,201891840
205,9724.709,201891840
206,9208.623,201891840
207,9661.426,201891840
208,9149.69,201891840
209,8778.919,201891840
210,9986.343,201891840
211,9621.697,201891840
212,9154.261,201891840
213,8771.503,201891840
214,9115.181,201891840
215,9508.394,201891840
216,8506.744,201891840
217,9351.866,201891840
218,9567.88,201891840
219,9419.255,201891840
220,8455.294,201891840
221,9369.704,201891840
222,10080.116,201891840
223,9515.468,201891840
224,9108.216,201891840
225,8745.23,201891840
226,9031.253,201891840
227,9490.603,201891840
228,9129.042,201891840
229,8652.915,201891840
230,8931.523,201891840
231,9403.623,201891840
232,8449.118,201891840
233,9286.987,201891840
234,8890.275,201891840
235,9387.917,201891840
236,16307.761,201891840
237,13983.872,201891840
238,12792.396,201891840
239,13288.127,201891840
240,17299.69,201891840
241,13953.417,201891840
242,12941.66,201891840
243,9457.241,201891840
244,8811.514,201891840
245,9772.196,201891840
246,8815.67,201891840
247,9198.46,201891840
248,8673.186,201891840
249,9287.034,201891840
250,8737.671,201891840
251,9180.318,201891840
252,8700.703,201891840
253,9211.036,201891840
254,10342.054,201891840
255,9350.469,201891840
256,8154.855,202014720
257,9645.582,202014720
258,9261.749,202014720
259,9487.376,202014720
