idx,pinned time (s),bytes transferred (B)
0,927.201,10092544
1,701.54,10092544
2,577.629,10092544
3,951.088,10092544
4,449.033,10092544
5,381.709,10092544
6,431.174,10092544
7,410.986,10092544
8,419.813,10092544
9,463.119,10092544
10,459.258,10092544
11,399.143,10092544
12,453.049,10092544
13,275.973,10092544
14,442.288,10092544
15,357.251,10092544
16,465.658,10092544
17,266.373,10092544
18,483.659,10092544
19,400.595,10092544
20,433.458,10092544
21,371.447,10092544
22,425.156,10092544
23,343.457,10092544
24,404.629,10092544
25,380.183,10092544
26,428.073,10092544
27,346.683,10092544
28,408.68,10092544
29,365.618,10092544
30,417.855,10092544
31,270.082,10092544
32,449.591,10092544
33,301.78,10092544
34,396.415,10092544
35,308.494,10092544
36,399.765,10092544
37,409.657,10092544
38,377.358,10092544
39,470.182,10092544
40,438.311,10092544
41,390.977,10092544
42,432.166,10092544
43,345.959,10092544
44,355.815,10092544
45,390.479,10092544
46,435.584,10092544
47,299.783,10092544
48,418.252,10092544
49,398.548,10092544
50,377.878,10092544
51,325.986,10092544
52,490.689,10092544
53,354.037,10092544
54,438.135,10092544
55,293.571,10092544
56,466.903,10092544
57,375.672,10092544
58,373.572,10092544
59,302.505,10092544
60,472.632,10092544
61,353.508,10092544
62,368.339,10092544
63,303.586,10092544
64,419.782,10108928
65,360.656,10108928
66,471.179,10108928
67,373.961,10108928
68,428.38,10108928
69,363.389,10108928
70,482.1,10108928
71,334.687,10108928
72,334.146,10108928
73,364.808,10108928
74,424.936,10108928
75,346.145,10108928
76,508.509,10108928
77,311.066,10108928
78,386.734,10108928
79,350.086,10108928
80,470.756,10108928
81,300.552,10108928
82,408.686,10108928
83,327.131,10108928
84,395.509,10108928
85,353.638,10108928
86,422.812,10108928
87,329.296,10108928
88,378.361,10108928
89,341.698,10108928
90,401.718,10108928
91,305.719,10108928
92,441.586,10108928
93,327.893,10108928
94,411.22,10108928
95,285.094,10108928
96,469.167,10108928
97,321.703,10108928
98,421.379,10108928
99,296.884,10108928
100,400.722,10108928
101,335.581,10108928
102,364.674,10108928
103,319.241,10108928
104,388.385,10108928
105,344.973,10108928
106,455.169,10108928
107,438.143,10108928
108,498.503,10108928
109,499.469,10108928
110,402.779,10108928
111,279.664,10108928
112,374.698,10108928
113,332.211,10108928
114,384.344,10108928
115,297.592,10108928
116,423.799,10108928
117,495.573,10108928
118,350.883,10108928
119,291.935,10108928
120,424.023,10108928
121,312.413,10108928
122,424.632,10108928
123,291.015,10108928
124,410.326,10108928
125,330.368,10108928
126,363.176,10108928
127,282.472,10108928
128,480.161,10125312
129,329.135,10125312
130,451.673,10125312
131,353.486,10125312
132,431.039,10125312
