idx,og Index,data (B),bandwidth (GB/s)
0,0,8192,1.3689839572192513
1,1,8192,1.3061224489795917
2,2,8192,1.28
3,3,8192,1.3128205128205128
4,4,8192,1.3837837837837839
5,5,8192,1.3061224489795917
6,6,8192,1.3061224489795917
7,7,8192,1.3195876288659794
8,8,8192,1.3333333333333333
9,9,8192,1.3195876288659794
10,10,8192,1.3063307287513952
11,11,8192,1.3264248704663213
12,12,8192,1.3264248704663213
13,13,8192,1.3195876288659794
14,14,8192,1.3264248704663213
15,15,8192,1.3195876288659794
16,16,8192,1.3331163547599674
17,17,8192,1.3128205128205128
18,18,8192,1.3195876288659794
19,19,8192,1.3128205128205128
20,20,8192,1.3331163547599674
21,21,8192,1.3266396761133603
22,22,8192,1.3061224489795917
23,23,8192,1.3128205128205128
24,24,8192,1.3403141361256545
25,25,8192,1.3471468508469002
26,26,8192,1.3264248704663213
27,27,8192,1.3128205128205128
28,28,8192,1.3333333333333333
29,29,8192,1.3128205128205128
30,30,8192,1.3128205128205128
31,31,8192,1.3128205128205128
32,32,8192,1.3331163547599674
33,33,8192,1.3128205128205128
34,34,8192,1.299492385786802
35,35,8192,1.3195876288659794
36,36,8192,1.3403141361256545
37,37,8192,1.3195876288659794
38,38,8192,1.3061224489795917
39,39,8192,1.3061224489795917
40,40,8192,1.3333333333333333
41,41,8192,1.3128205128205128
42,42,8192,1.3128205128205128
43,43,8192,1.3061224489795917
44,44,8192,1.3264248704663213
45,45,8192,1.326210134369435
46,46,8192,1.299492385786802
47,47,8192,1.3128205128205128
48,48,8192,1.3264248704663213
49,49,8192,1.3128205128205128
50,50,8192,1.3128205128205128
51,51,8192,1.2864321608040201
52,52,8192,1.3403141361256545
53,53,8192,1.292929292929293
54,54,8192,1.2992862807295797
55,55,8192,1.3195876288659794
56,56,8192,1.3264248704663213
57,57,8192,1.3128205128205128
58,58,8192,1.3128205128205128
59,59,8192,1.3061224489795917
60,60,8192,1.3333333333333333
61,61,8192,1.3763440860215055
62,64,8192,1.376112884260037
63,65,8192,1.3333333333333333
64,66,8192,1.3400948797644365
65,67,8192,1.3264248704663213
66,68,8192,1.3333333333333333
67,69,8192,1.3264248704663213
68,70,8192,1.2864321608040201
69,71,8192,1.3617021276595744
70,72,8192,1.3195876288659794
71,73,8192,1.3264248704663213
72,74,8192,1.3617021276595744
73,75,8192,1.376112884260037
74,76,8192,1.3264248704663213
75,77,8192,1.3264248704663213
76,78,8192,1.3128205128205128
77,79,8192,1.3264248704663213
78,80,8192,1.3128205128205128
79,81,8192,1.299492385786802
80,82,8192,1.3333333333333333
81,83,8192,1.299492385786802
82,84,8192,1.3264248704663213
83,85,8192,1.3195876288659794
84,86,8192,1.3264248704663213
85,87,8192,1.3473684210526315
86,88,8192,1.3264248704663213
87,89,8192,1.3128205128205128
88,90,8192,1.3193751006603318
89,91,8192,1.3544973544973544
90,92,8192,1.292929292929293
91,93,8192,1.3264248704663213
92,94,8192,1.3264248704663213
93,95,8192,1.3333333333333333
94,96,8192,1.3195876288659794
95,97,8192,1.3333333333333333
96,98,8192,1.3264248704663213
97,99,8192,1.3264248704663213
98,100,8192,1.292929292929293
99,101,8192,1.3061224489795917
100,102,8192,1.299492385786802
101,103,8192,1.3333333333333333
102,104,8192,1.292929292929293
103,105,8192,1.326210134369435
104,106,8192,1.3333333333333333
105,107,8192,1.3195876288659794
106,108,8192,1.3195876288659794
107,109,8192,1.3193751006603318
108,110,8192,1.3266396761133603
109,111,8192,1.3403141361256545
110,112,8192,1.3264248704663213
111,113,8192,1.3264248704663213
112,114,8192,1.2864321608040201
113,115,8192,1.3333333333333333
114,116,8192,1.3333333333333333
115,117,8192,1.326210134369435
116,118,8192,1.3403141361256545
117,119,8192,1.3264248704663213
118,120,8192,1.3617021276595744
119,121,8192,1.3195876288659794
120,122,8192,1.3264248704663213
121,123,8192,1.3333333333333333
122,124,8192,1.3195876288659794
123,125,8192,1.299492385786802
124,128,8192,1.3128205128205128
125,129,8192,1.3264248704663213
126,130,8192,1.3264248704663213
127,131,8192,1.3264248704663213
128,132,8192,1.3264248704663213
129,133,8192,1.3128205128205128
130,134,8192,1.3333333333333333
131,135,8192,1.3333333333333333
132,136,8192,1.3195876288659794
133,137,8192,1.3264248704663213
134,138,8192,1.3266396761133603
135,139,8192,1.3128205128205128
136,140,8192,1.3128205128205128
137,141,8192,1.299492385786802
138,142,8192,0.9046935394809498
139,143,8192,1.3195876288659794
140,144,8192,1.3061224489795917
141,145,8192,1.3061224489795917
142,146,8192,1.326210134369435
143,147,8192,1.292929292929293
144,148,8192,1.3061224489795917
145,149,8192,1.326210134369435
146,150,8192,1.326210134369435
147,151,8192,1.3403141361256545
148,152,8192,1.3264248704663213
149,153,8192,1.3061224489795917
150,154,8192,1.3264248704663213
151,155,8192,1.3264248704663213
152,156,8192,1.299492385786802
153,157,8192,1.3264248704663213
154,158,8192,1.3333333333333333
155,159,8192,1.299492385786802
156,160,8192,1.3063307287513952
157,161,8192,1.3333333333333333
158,162,8192,1.3264248704663213
159,163,8192,1.3763440860215055
160,164,8192,1.3061224489795917
161,165,8192,1.3264248704663213
162,166,8192,1.3264248704663213
163,167,8192,1.3264248704663213
164,168,8192,1.3128205128205128
165,169,8192,1.3264248704663213
166,170,8192,1.3400948797644365
167,171,8192,1.3195876288659794
168,172,8192,1.3264248704663213
169,173,8192,1.3195876288659794
170,174,8192,1.3333333333333333
171,175,8192,1.3400948797644365
172,176,8192,1.3195876288659794
173,177,8192,1.292929292929293
174,178,8192,1.3266396761133603
175,179,8192,1.3403141361256545
176,180,8192,1.312610158628425
177,181,8192,1.3264248704663213
178,182,8192,1.2864321608040201
179,183,8192,1.3333333333333333
180,184,8192,1.3195876288659794
181,185,8192,1.3195876288659794
182,186,8192,1.3193751006603318
183,187,8192,1.3193751006603318
184,188,8192,1.3195876288659794
185,189,8192,1.3333333333333333
186,192,8192,1.3264248704663213
187,193,8192,1.3266396761133603
188,194,8192,1.3128205128205128
189,195,8192,1.3195876288659794
190,196,8192,1.3264248704663213
191,197,8192,1.2734338566765118
192,198,8192,1.3128205128205128
193,199,8192,1.3128205128205128
194,200,8192,1.3195876288659794
195,201,8192,1.3128205128205128
196,202,8192,1.28
197,203,8192,1.2864321608040201
198,204,8192,1.3264248704663213
199,205,8192,1.299492385786802
200,206,8192,1.3195876288659794
201,207,8192,1.3061224489795917
202,208,8192,1.3264248704663213
203,209,8192,1.3264248704663213
204,210,8192,1.292929292929293
205,211,8192,1.312610158628425
206,212,8192,1.3264248704663213
207,213,8192,1.3195876288659794
208,214,8192,1.2864321608040201
209,215,8192,1.3128205128205128
210,216,8192,1.3333333333333333
211,217,8192,1.3061224489795917
212,218,8192,1.3128205128205128
213,219,8192,1.3128205128205128
214,220,8192,1.3264248704663213
215,221,8192,1.3059142356129443
216,222,8192,1.299492385786802
217,223,8192,1.3128205128205128
218,224,8192,1.3195876288659794
219,225,8192,1.3195876288659794
220,226,8192,1.3059142356129443
221,227,8192,1.3128205128205128
222,228,8192,1.3193751006603318
223,229,8192,1.3193751006603318
224,230,8192,1.3128205128205128
225,231,8192,1.3061224489795917
226,232,8192,1.3264248704663213
227,233,8192,1.3195876288659794
228,234,8192,1.3264248704663213
229,235,8192,1.2927252643206564
230,236,8192,1.3264248704663213
231,237,8192,1.3128205128205128
232,238,8192,1.28
233,239,8192,1.3473684210526315
234,240,8192,1.3264248704663213
235,241,8192,1.3059142356129443
236,242,8192,1.3059142356129443
237,243,8192,1.3195876288659794
238,244,8192,1.3264248704663213
239,245,8192,1.3763440860215055
240,246,8192,1.3061224489795917
241,247,8192,1.3128205128205128
242,248,8192,1.3128205128205128
243,249,8192,1.3193751006603318
244,250,8192,1.299492385786802
245,251,8192,1.3333333333333333
246,252,8192,1.3264248704663213
247,253,8192,1.3059142356129443
248,256,8192,1.3195876288659794
249,257,8192,1.3195876288659794
250,258,8192,1.3264248704663213
251,259,8192,1.3195876288659794
252,260,8192,1.3195876288659794
253,261,8192,1.3403141361256545
254,262,8192,1.2673267326732673
255,263,8192,1.3544973544973544
256,264,8192,1.3264248704663213
257,265,8192,1.3193751006603318
258,266,8192,1.3195876288659794
259,267,8192,1.3333333333333333
260,268,8192,1.3264248704663213
261,269,8192,1.3195876288659794
262,270,8192,1.3195876288659794
263,271,8192,1.3471468508469002
264,272,8192,1.3195876288659794
265,273,8192,1.3195876288659794
266,274,8192,1.3333333333333333
267,275,8192,1.292929292929293
268,276,8192,1.3195876288659794
269,277,8192,1.3264248704663213
270,278,8192,1.2673267326732673
271,279,8192,1.3264248704663213
272,280,8192,1.299492385786802
273,281,8192,1.2864321608040201
274,282,8192,1.3333333333333333
275,283,8192,1.3195876288659794
276,284,8192,1.3195876288659794
277,285,8192,1.3264248704663213
278,286,8192,1.3333333333333333
279,287,8192,1.3333333333333333
280,288,8192,1.3264248704663213
281,289,8192,1.2862301774218872
282,290,8192,1.3333333333333333
283,291,8192,1.3264248704663213
284,292,8192,1.3128205128205128
285,293,8192,1.3059142356129443
286,294,8192,1.3195876288659794
287,295,8192,1.2862301774218872
288,296,8192,1.3333333333333333
289,297,8192,1.326210134369435
290,298,8192,1.28
291,299,8192,1.3403141361256545
292,300,8192,1.3061224489795917
293,301,8192,1.3333333333333333
294,302,8192,1.3333333333333333
295,303,8192,1.292929292929293
296,304,8192,1.2864321608040201
297,305,8192,1.3333333333333333
298,306,8192,1.3405334642448044
299,307,8192,1.3333333333333333
300,308,8192,1.3128205128205128
301,309,8192,1.3264248704663213
302,310,8192,1.3333333333333333
303,311,8192,1.3128205128205128
304,312,8192,1.312610158628425
305,313,8192,1.3264248704663213
306,314,8192,1.3264248704663213
307,315,8192,1.3264248704663213
308,316,8192,1.3195876288659794
309,317,8192,1.3195876288659794
310,320,8192,1.3333333333333333
311,321,8192,1.3128205128205128
312,322,8192,1.3128205128205128
313,323,8192,1.326210134369435
314,324,8192,1.3266396761133603
315,325,8192,1.292929292929293
316,326,8192,1.2734338566765118
317,327,8192,1.3061224489795917
318,328,8192,1.3403141361256545
319,329,8192,1.3195876288659794
320,330,8192,1.312610158628425
321,331,8192,1.3195876288659794
322,332,8192,1.3403141361256545
323,333,8192,1.3264248704663213
324,334,8192,1.3473684210526315
325,335,8192,1.3061224489795917
326,336,8192,1.3333333333333333
327,337,8192,1.3195876288659794
328,338,8192,1.2736318407960199
329,339,8192,1.3195876288659794
330,340,8192,1.3264248704663213
331,341,8192,1.3061224489795917
332,342,8192,1.3061224489795917
333,343,8192,1.326210134369435
334,344,8192,1.3544973544973544
335,345,8192,1.3128205128205128
336,346,8192,1.28
337,347,8192,1.3195876288659794
338,348,8192,1.292929292929293
339,349,8192,1.3128205128205128
340,350,8192,1.3128205128205128
341,351,8192,1.3264248704663213
342,352,8192,1.3264248704663213
343,353,8192,1.3063307287513952
344,354,8192,1.3193751006603318
345,355,8192,1.3763440860215055
346,356,8192,1.3264248704663213
347,357,8192,1.3264248704663213
348,358,8192,1.299492385786802
349,359,8192,1.3128205128205128
350,360,8192,1.3264248704663213
351,361,8192,1.3195876288659794
352,362,8192,1.292929292929293
353,363,8192,1.3128205128205128
354,364,8192,1.3128205128205128
355,365,8192,1.3195876288659794
356,366,8192,1.3061224489795917
357,367,8192,1.3128205128205128
