idx,og Index,data (B),bandwidth (GB/s)
0,2,16384,4.413793103448276
1,3,16384,4.413793103448276
2,4,16384,4.413793103448276
3,5,16384,4.374899866488652
4,6,16384,4.452173913043478
5,7,16384,4.413793103448276
6,8,16384,4.452173913043478
7,9,16384,4.413793103448276
8,10,16384,4.414982484505524
9,11,16384,4.3760683760683765
10,14,16384,4.413793103448276
11,15,16384,4.413793103448276
12,16,16384,4.491228070175438
13,17,16384,4.452173913043478
14,18,16384,4.452173913043478
15,19,16384,4.377237510018702
16,20,16384,4.3760683760683765
17,21,16384,4.53222683264177
18,22,16384,4.3760683760683765
19,23,16384,4.3760683760683765
20,24,16384,4.377237510018702
21,25,16384,4.338983050847458
22,26,16384,4.413793103448276
23,27,16384,4.3760683760683765
24,28,16384,4.530973451327434
25,29,16384,4.530973451327434
26,30,16384,4.491228070175438
27,31,16384,4.3760683760683765
28,32,16384,4.413793103448276
29,33,16384,4.491228070175438
30,34,16384,4.413793103448276
31,35,16384,4.3760683760683765
32,36,16384,4.3760683760683765
33,37,16384,4.3760683760683765
34,38,16384,4.413793103448276
35,39,16384,4.3760683760683765
36,40,16384,4.302521008403361
37,41,16384,4.413793103448276
38,42,16384,4.413793103448276
39,43,16384,4.450964411844607
40,44,16384,4.3760683760683765
41,45,16384,4.413793103448276
42,46,16384,4.413793103448276
43,47,16384,4.413793103448276
44,48,16384,4.452173913043478
45,49,16384,4.338983050847458
46,50,16384,4.413793103448276
47,51,16384,4.413793103448276
48,52,16384,4.3760683760683765
49,53,16384,4.413793103448276
50,54,16384,4.452173913043478
51,55,16384,4.338983050847458
52,56,16384,4.377237510018702
53,57,16384,4.413793103448276
54,58,16384,4.450964411844607
55,59,16384,4.413793103448276
56,60,16384,4.452173913043478
57,61,16384,4.338983050847458
58,62,16384,4.413793103448276
59,63,16384,4.3760683760683765
60,64,16384,4.413793103448276
61,65,16384,4.452173913043478
62,66,16384,4.338983050847458
63,67,16384,4.413793103448276
64,68,16384,4.4126043630487475
65,69,16384,4.452173913043478
66,70,16384,4.450964411844607
67,71,16384,4.266666666666667
68,72,16384,4.3760683760683765
69,73,16384,4.452173913043478
70,74,16384,4.452173913043478
71,75,16384,4.413793103448276
72,78,16384,4.3760683760683765
73,79,16384,4.413793103448276
74,80,16384,4.45338407175863
75,81,16384,4.413793103448276
76,82,16384,4.413793103448276
77,83,16384,4.3760683760683765
78,84,16384,4.450964411844607
