idx,og Index,data (B),bandwidth (GB/s)
0,1,67338240,11.365445240380218
1,3,67338240,11.40956741122789
2,5,67338240,11.46776790088892
3,7,67338240,11.58673207072393
4,11,67371008,11.47703851522018
5,13,67371008,11.560160408767471
6,15,67371008,11.523209332548142
7,17,67371008,11.602270408246737
8,19,67371008,11.444285238893544
9,21,67371008,11.518670070866886
10,23,67371008,11.41431496667585
11,25,67371008,11.498036385953457
12,27,67371008,11.457486846280819
13,29,67371008,11.514134384020117
14,31,67371008,11.467848715175888
15,33,67371008,11.54070629025033
16,35,67371008,11.54615135189236
17,37,67371008,11.588988406712533
18,40,67371008,12.355198669612406
19,41,67371008,11.432912277426826
20,43,67371008,11.480668476076106
21,45,67371008,11.520560995216568
22,47,67371008,11.504822236335261
23,49,67371008,11.560414315480822
24,51,67371008,11.52838340670012
25,53,67371008,11.542796285800637
26,55,67371008,11.456052912330962
27,57,67371008,11.580765044455584
28,59,67371008,11.524281624801894
29,61,67371008,11.472785621172141
30,63,67371008,11.487997975605294
31,65,67371008,11.520371874844498
32,67,67371008,11.687938616426921
33,70,67371008,12.330451146465888
34,71,67371008,11.404669259383024
35,75,67403776,11.472926516618045
36,77,67403776,11.420795459590101
37,79,67403776,11.527362870118354
38,81,67403776,11.474174510034233
39,83,67403776,11.579071090998326
40,85,67403776,11.459506768975855
41,87,67403776,11.48481201659786
42,89,67403776,11.474612055566697
43,92,67403776,12.354030551602223
44,93,67403776,11.520868782091899
45,95,67403776,11.439777612319508
46,97,67403776,11.462999120595729
47,99,67403776,11.486315094916124
48,101,67403776,11.448233529521964
49,103,67403776,11.513373041427032
50,105,67403776,11.575825740343356
51,107,67403776,11.500362821239264
52,109,67403776,11.516711366887003
53,111,67403776,11.495592778648048
54,113,67403776,11.548473802195664
55,115,67403776,11.495216364860239
56,117,67403776,11.528121910756127
57,119,67403776,11.486751609333265
58,121,67403776,11.594816547250186
59,123,67403776,11.589200639261634
60,126,67403776,12.32966055638775
61,128,67403776,12.351929642658902
62,130,67403776,12.336592952027068
63,131,67403776,11.384501831805604
64,133,67403776,11.346109504022678
65,135,67403776,11.46699298698263
66,139,67436544,11.428456382799698
67,141,67436544,11.49102183832033
68,143,67436544,11.51834258542995
69,145,67436544,11.47875215620618
70,147,67436544,11.568041202451782
71,149,67436544,11.470569354830754
72,151,67436544,11.468257793253992
73,153,67436544,11.510038431912433
74,155,67436544,11.50048893225858
75,157,67436544,11.477441264026504
76,159,67436544,11.490896525001393
77,161,67436544,11.489518258860322
78,163,67436544,11.525082780961789
79,165,67436544,11.596687002033995
80,167,67436544,11.514440657893456
81,169,67436544,11.539724165239386
82,171,67436544,11.54433884987225
83,174,67436544,12.348737879295888
84,175,67436544,11.504697395086335
85,177,67436544,11.520420496397719
86,179,67436544,11.504257765899899
87,181,67436544,11.498482903399779
88,183,67436544,11.579480534778256
89,186,67436544,12.3535155008477
90,187,67436544,11.478441500437187
91,188,67436544,12.353440822080819
92,189,67436544,11.271903991351078
93,191,67436544,11.513056738342987
94,193,67436544,11.450687271715267
95,195,67436544,11.469945043833457
96,197,67436544,11.479377426342845
97,199,67436544,11.438070883376751
98,203,67469312,11.462292546443825
99,205,67469312,11.480454696663283
100,207,67469312,11.485580997238461
101,209,67469312,11.473143523738102
102,211,67469312,11.389351666319484
103,213,67469312,11.442074226528584
104,215,67469312,11.480454696663283
105,217,67469312,11.47158488183739
106,219,67469312,11.465658498668274
107,221,67469312,11.481953221497594
108,223,67469312,11.482893173965648
109,225,67469312,11.508716914233684
110,227,67469312,11.491843126821541
111,229,67469312,11.525451315617975
112,231,67469312,11.466966065116443
113,233,67469312,11.548242259843065
114,235,67469312,11.527908947214556
115,237,67469312,11.478767126667028
116,239,67469312,11.482205293440815
117,242,67469312,12.3539419400922
118,243,67469312,11.538128799801761
119,246,67469312,12.352275024093315
120,248,67469312,12.336304961980499
121,249,67469312,11.35176217420346
122,251,67469312,11.42731479583904
123,253,67469312,11.451520384321492
124,255,67469312,11.509847784250676
125,257,67469312,11.551973366668372
126,259,67469312,11.473582516850454
127,261,67469312,11.512550206885043
128,263,67469312,11.511230260563885
129,267,67502080,11.46474309491309
130,269,67502080,11.486718444361667
131,271,67502080,11.512295520217782
132,273,67502080,11.497925752941887
133,275,67502080,11.507773645146315
134,277,67502080,11.481716652551677
135,279,67502080,11.482091635834657
136,281,67502080,11.50087207999726
137,283,67502080,11.50858983200534
138,285,67502080,11.429335779643779
139,287,67502080,11.441982714154687
140,289,67502080,11.52034318983524
141,291,67502080,11.558597113795933
142,293,67502080,11.546828816780737
143,295,67502080,11.442353166925397
144,297,67502080,11.529160190609575
145,299,67502080,11.489909361876906
146,301,67502080,11.562715348937436
147,303,67502080,11.478592744086454
148,305,67502080,11.515689259297865
149,307,67502080,11.50476103472848
150,309,67502080,11.508273938262315
151,311,67502080,11.436769827105088
152,313,67502080,11.462624928148538
153,315,67502080,11.48847010119924
154,317,67502080,11.45447106834002
155,319,67502080,11.425371939406434
156,321,67502080,11.512737300051235
157,323,67502080,11.496735112995799
158,325,67502080,11.4848422618283
159,327,67502080,11.510536591038804
160,331,67534848,11.488728568203667
161,334,67534848,12.352694314620091
162,335,67534848,11.500749036181078
163,337,67534848,11.447907707297691
164,339,67534848,11.480603965955389
165,341,67534848,11.467753101530299
166,343,67534848,11.479667251232662
167,345,67534848,11.50651776226307
168,347,67534848,11.479790186325395
169,349,67534848,11.405035283325459
170,351,67534848,11.476733201336868
171,353,67534848,11.522537458354725
172,355,67534848,11.424915795296718
173,357,67534848,11.391799505226897
174,359,67534848,11.527950242704566
175,361,67534848,11.496426286096963
176,363,67534848,11.436121324930173
177,365,67534848,11.556799052934144
178,367,67534848,11.561484002454906
179,370,67534848,12.352696574032665
180,372,67534848,12.351539862908298
181,373,67534848,11.306720276953744
182,375,67534848,11.468997549448328
183,377,67534848,11.506578537111633
184,379,67534848,11.451759049088961
185,381,67534848,11.540431587651513
186,383,67534848,11.518575503677646
187,385,67534848,11.474923578213245
188,387,67534848,11.465321462634359
189,389,67534848,11.48647752729012
190,391,67534848,11.471117043195092
191,395,67567616,11.49148788640152
192,397,67567616,11.42600567447942
193,399,67567616,11.493174783047403
194,401,67567616,11.501252552212371
195,403,67567616,11.52227772960317
196,405,67567616,11.471260312741663
197,407,67567616,11.477183854597957
198,409,67567616,11.481488102298112
199,411,67567616,11.503320281476107
200,413,67567616,11.415997964410296
201,415,67567616,11.487422214469596
202,417,67567616,11.45688028841768
203,419,67567616,11.483798553775545
204,421,67567616,11.54634670919217
205,423,67567616,11.504260404214417
206,425,67567616,11.521083200774534
207,427,67567616,11.555445950431768
208,430,67567616,12.338538942730505
209,432,67567616,12.345322379221415
210,433,67567616,11.374607821434072
211,435,67567616,11.497494948291779
212,437,67567616,11.478429745692083
213,439,67567616,11.451600662138405
214,441,67567616,11.54104740451355
215,443,67567616,11.51486111977412
216,445,67567616,11.492611777544717
217,447,67567616,11.483174015738129
218,449,67567616,11.521963355896624
219,451,67567616,11.536631420390934
220,453,67567616,11.523724069640064
221,455,67567616,11.527121251954025
