idx,og Index,data (B),bandwidth (GB/s)
0,0,8192,3.2
1,1,8192,3.240506329113924
2,2,8192,2.752688172043011
3,3,8192,2.6122448979591835
4,4,8192,3.1604938271604937
5,5,8192,3.011764705882353
6,6,8192,2.752688172043011
7,7,8192,2.6666666666666665
8,8,8192,3.0843373493975905
9,9,8192,3.240506329113924
10,10,8192,2.752688172043011
11,11,8192,2.782608695652174
12,12,8192,3.0843373493975905
13,13,8192,3.240506329113924
14,14,8192,2.723404255319149
15,15,8192,2.8122210779265364
16,16,8192,3.1219512195121952
17,17,8192,3.2
18,18,8192,2.751763520322472
19,19,8192,2.782608695652174
20,20,8192,3.2
21,21,8192,3.2
22,22,8192,2.694736842105263
23,23,8192,2.782608695652174
24,24,8192,3.1219512195121952
25,25,8192,3.2
26,26,8192,2.752688172043011
27,27,8192,2.8131868131868134
28,28,8192,3.1604938271604937
29,29,8192,3.240506329113924
30,30,8192,2.723404255319149
31,31,8192,2.8131868131868134
32,32,8192,3.1617136240833656
33,33,8192,2.8764044943820224
34,34,8192,2.752688172043011
35,35,8192,2.782608695652174
36,36,8192,3.1604938271604937
37,37,8192,3.2
38,38,8192,2.7243099434652476
39,39,8192,2.782608695652174
40,40,8192,3.1219512195121952
41,41,8192,3.2417886822318955
42,42,8192,2.752688172043011
43,43,8192,2.782608695652174
44,44,8192,3.1604938271604937
45,45,8192,3.240506329113924
46,46,8192,2.752688172043011
47,47,8192,2.7816638370118847
48,48,8192,3.0843373493975905
49,49,8192,3.240506329113924
50,50,8192,2.694736842105263
51,51,8192,2.8131868131868134
52,52,8192,2.9080582179623713
53,53,8192,3.240506329113924
54,54,8192,2.752688172043011
55,55,8192,2.751763520322472
56,56,8192,3.1604938271604937
57,57,8192,3.0843373493975905
58,58,8192,2.752688172043011
59,59,8192,2.8131868131868134
60,60,8192,3.1604938271604937
61,61,8192,3.282051282051282
62,62,8192,2.752688172043011
63,63,8192,2.8131868131868134
64,64,8192,3.2
65,65,8192,3.1604938271604937
66,66,8192,2.752688172043011
67,67,8192,2.6391752577319587
68,68,8192,2.722499169159189
69,69,8192,3.0854990583804143
70,70,8192,2.752688172043011
71,71,8192,2.782608695652174
72,72,8192,3.2
73,73,8192,3.240506329113924
74,74,8192,2.694736842105263
75,75,8192,2.782608695652174
76,76,8192,3.2
77,77,8192,3.0476190476190474
78,78,8192,2.6666666666666665
79,79,8192,2.752688172043011
80,80,8192,2.909090909090909
81,81,8192,3.240506329113924
82,82,8192,2.723404255319149
83,83,8192,2.8131868131868134
84,84,8192,3.1604938271604937
85,85,8192,3.240506329113924
86,86,8192,2.752688172043011
87,87,8192,2.7835541963982333
88,88,8192,3.1592749710759738
89,89,8192,3.282051282051282
90,90,8192,2.7243099434652476
91,91,8192,2.6122448979591835
92,92,8192,3.1592749710759738
93,93,8192,3.282051282051282
94,94,8192,2.7536134453781513
95,95,8192,2.723404255319149
96,96,8192,3.1604938271604937
97,97,8192,3.240506329113924
98,98,8192,2.586675086832965
99,99,8192,2.814153211954655
100,100,8192,3.1604938271604937
101,101,8192,3.240506329113924
102,102,8192,2.752688172043011
103,103,8192,2.782608695652174
104,104,8192,3.2
105,105,8192,3.240506329113924
106,106,8192,2.56
107,107,8192,2.782608695652174
108,108,8192,3.1604938271604937
109,109,8192,3.240506329113924
110,110,8192,2.752688172043011
111,111,8192,2.7816638370118847
112,112,8192,3.0843373493975905
113,113,8192,3.240506329113924
114,114,8192,2.723404255319149
115,115,8192,2.8131868131868134
116,116,8192,3.1604938271604937
117,117,8192,3.0476190476190474
118,118,8192,2.694736842105263
119,119,8192,2.8131868131868134
120,120,8192,3.1604938271604937
121,121,8192,3.240506329113924
122,122,8192,2.752688172043011
123,123,8192,2.8131868131868134
124,124,8192,3.1604938271604937
125,125,8192,3.240506329113924
126,126,8192,2.752688172043011
127,127,8192,2.782608695652174
128,128,8192,3.2
129,129,8192,3.240506329113924
130,130,8192,2.752688172043011
131,131,8192,2.782608695652174
132,132,8192,3.1604938271604937
133,133,8192,3.283366733466934
134,134,8192,2.752688172043011
135,135,8192,2.752688172043011
136,136,8192,3.1219512195121952
137,137,8192,3.240506329113924
138,138,8192,2.723404255319149
139,139,8192,2.694736842105263
140,140,8192,3.1592749710759738
141,141,8192,3.23922499011467
142,142,8192,2.752688172043011
143,143,8192,2.694736842105263
144,144,8192,3.0843373493975905
145,145,8192,3.240506329113924
146,146,8192,2.723404255319149
147,147,8192,2.782608695652174
148,148,8192,3.2
149,149,8192,3.240506329113924
150,150,8192,2.752688172043011
151,151,8192,2.782608695652174
152,152,8192,3.120761904761905
153,153,8192,3.240506329113924
154,154,8192,2.723404255319149
155,155,8192,2.694736842105263
156,156,8192,3.1604938271604937
157,157,8192,3.240506329113924
158,158,8192,2.752688172043011
159,159,8192,2.782608695652174
160,160,8192,3.1604938271604937
161,161,8192,3.240506329113924
162,162,8192,2.722499169159189
163,163,8192,2.782608695652174
164,164,8192,3.1604938271604937
165,165,8192,3.240506329113924
166,166,8192,2.752688172043011
167,167,8192,2.665798893589326
168,168,8192,3.0831765148663908
169,169,8192,3.282051282051282
170,170,8192,2.723404255319149
171,171,8192,2.8131868131868134
172,172,8192,3.011764705882353
173,173,8192,3.240506329113924
174,174,8192,2.723404255319149
175,175,8192,2.782608695652174
176,176,8192,3.1617136240833656
177,177,8192,3.1617136240833656
178,178,8192,2.752688172043011
179,179,8192,2.782608695652174
180,180,8192,3.1604938271604937
181,181,8192,3.23922499011467
182,182,8192,2.752688172043011
183,183,8192,2.782608695652174
184,184,8192,3.1219512195121952
185,185,8192,3.240506329113924
186,186,8192,2.723404255319149
187,187,8192,2.8131868131868134
188,188,8192,3.1219512195121952
189,189,8192,3.240506329113924
190,190,8192,2.6122448979591835
191,191,8192,2.782608695652174
192,192,8192,3.2
193,193,8192,3.240506329113924
194,194,8192,2.723404255319149
195,195,8192,2.782608695652174
196,196,8192,3.1604938271604937
197,197,8192,2.694736842105263
198,198,8192,2.585858585858586
199,199,8192,2.782608695652174
200,200,8192,3.1219512195121952
201,201,8192,3.240506329113924
202,202,8192,2.665798893589326
203,203,8192,2.782608695652174
204,204,8192,3.1604938271604937
205,205,8192,3.282051282051282
206,206,8192,2.752688172043011
207,207,8192,2.751763520322472
208,208,8192,3.1604938271604937
209,209,8192,3.23922499011467
210,210,8192,2.752688172043011
211,211,8192,2.586675086832965
212,212,8192,3.2
213,213,8192,3.1219512195121952
214,214,8192,2.752688172043011
215,215,8192,2.7816638370118847
216,216,8192,3.0843373493975905
217,217,8192,3.2
218,218,8192,2.752688172043011
219,219,8192,2.782608695652174
220,220,8192,3.1604938271604937
221,221,8192,3.1604938271604937
222,222,8192,2.752688172043011
223,223,8192,2.782608695652174
224,224,8192,3.1604938271604937
225,225,8192,3.282051282051282
226,226,8192,2.751763520322472
227,227,8192,2.4380952380952383
228,228,8192,3.0843373493975905
229,229,8192,3.240506329113924
230,230,8192,2.782608695652174
231,231,8192,2.6666666666666665
232,232,8192,3.011764705882353
233,233,8192,3.282051282051282
234,234,8192,2.752688172043011
235,235,8192,2.7835541963982333
236,236,8192,3.1604938271604937
237,237,8192,3.282051282051282
238,238,8192,2.752688172043011
239,239,8192,2.782608695652174
240,240,8192,3.1604938271604937
241,241,8192,2.9767441860465116
242,242,8192,2.752688172043011
243,243,8192,2.6391752577319587
244,244,8192,3.1604938271604937
245,245,8192,3.0843373493975905
246,246,8192,2.723404255319149
247,247,8192,2.6666666666666665
248,248,8192,3.1219512195121952
249,249,8192,3.282051282051282
250,250,8192,2.723404255319149
251,251,8192,2.3703703703703702
252,252,8192,3.1604938271604937
253,253,8192,3.0843373493975905
254,254,8192,2.752688172043011
255,255,8192,2.782608695652174
256,256,8192,3.1219512195121952
257,257,8192,3.011764705882353
258,258,8192,2.6391752577319587
259,259,8192,2.782608695652174
260,260,8192,3.011764705882353
261,261,8192,2.942528735632184
262,262,8192,2.665798893589326
263,263,8192,2.8131868131868134
264,264,8192,3.1604938271604937
265,265,8192,3.282051282051282
266,266,8192,2.694736842105263
267,267,8192,2.782608695652174
268,268,8192,3.2
269,269,8192,3.2
270,270,8192,2.752688172043011
271,271,8192,2.693850707004275
272,272,8192,3.2
273,273,8192,3.23922499011467
274,274,8192,2.6122448979591835
275,275,8192,2.782608695652174
276,276,8192,3.1219512195121952
277,277,8192,3.23922499011467
278,278,8192,2.752688172043011
279,279,8192,2.782608695652174
280,280,8192,3.2
281,281,8192,3.240506329113924
282,282,8192,2.723404255319149
283,283,8192,2.8131868131868134
284,284,8192,3.1604938271604937
285,285,8192,3.240506329113924
286,286,8192,2.723404255319149
287,287,8192,2.814153211954655
288,288,8192,3.1231414410979794
289,289,8192,3.0843373493975905
290,290,8192,2.752688172043011
291,291,8192,2.8131868131868134
292,292,8192,3.1592749710759738
293,293,8192,3.1219512195121952
294,294,8192,2.723404255319149
295,295,8192,2.782608695652174
296,296,8192,3.1219512195121952
297,297,8192,3.23922499011467
298,298,8192,2.6391752577319587
299,299,8192,2.723404255319149
300,300,8192,3.1604938271604937
301,301,8192,3.240506329113924
302,302,8192,2.56
303,303,8192,2.782608695652174
304,304,8192,3.2
305,305,8192,3.0843373493975905
306,306,8192,2.752688172043011
307,307,8192,2.782608695652174
308,308,8192,3.1219512195121952
309,309,8192,3.240506329113924
310,310,8192,2.752688172043011
311,311,8192,2.752688172043011
312,312,8192,3.1604938271604937
313,313,8192,3.240506329113924
314,314,8192,2.782608695652174
315,315,8192,2.782608695652174
316,316,8192,3.1604938271604937
317,317,8192,3.2
318,318,8192,2.7243099434652476
319,319,8192,2.8131868131868134
320,320,8192,3.1604938271604937
321,321,8192,3.282051282051282
322,322,8192,2.752688172043011
323,323,8192,2.7816638370118847
324,324,8192,2.6666666666666665
325,325,8192,3.2
326,326,8192,2.752688172043011
327,327,8192,2.4380952380952383
328,328,8192,3.1592749710759738
329,329,8192,3.282051282051282
330,330,8192,2.586675086832965
331,331,8192,2.8131868131868134
332,332,8192,3.1617136240833656
333,333,8192,3.011764705882353
334,334,8192,2.7243099434652476
335,335,8192,2.7816638370118847
336,336,8192,3.1604938271604937
337,337,8192,3.2
338,338,8192,2.722499169159189
339,339,8192,2.7835541963982333
340,340,8192,3.1604938271604937
341,341,8192,3.240506329113924
342,342,8192,2.723404255319149
343,343,8192,2.782608695652174
344,344,8192,3.0843373493975905
345,345,8192,3.240506329113924
346,346,8192,2.723404255319149
347,347,8192,2.585858585858586
348,348,8192,3.2
349,349,8192,3.240506329113924
350,350,8192,2.752688172043011
351,351,8192,2.782608695652174
352,352,8192,3.2
353,353,8192,2.7536134453781513
354,354,8192,2.723404255319149
355,355,8192,2.782608695652174
356,356,8192,2.6666666666666665
357,357,8192,3.2807368842611133
358,358,8192,2.585858585858586
359,359,8192,2.8131868131868134
360,360,8192,3.1604938271604937
361,361,8192,3.240506329113924
362,362,8192,2.723404255319149
363,363,8192,2.392523364485981
364,364,8192,3.1604938271604937
365,365,8192,3.240506329113924
366,366,8192,2.3486238532110093
367,367,8192,2.6666666666666665
368,368,8192,3.0476190476190474
369,369,8192,3.282051282051282
370,370,8192,2.723404255319149
371,371,8192,2.8131868131868134
372,372,8192,3.1604938271604937
373,373,8192,3.282051282051282
374,374,8192,2.752688172043011
375,375,8192,2.782608695652174
376,376,8192,3.0843373493975905
377,377,8192,3.240506329113924
378,378,8192,2.752688172043011
379,379,8192,2.782608695652174
380,380,8192,3.1219512195121952
381,381,8192,3.240506329113924
382,382,8192,2.752688172043011
383,383,8192,2.752688172043011
384,384,8192,3.1604938271604937
385,385,8192,3.0476190476190474
386,386,8192,2.723404255319149
387,387,8192,2.782608695652174
388,388,8192,3.120761904761905
389,389,8192,3.2
390,390,8192,2.694736842105263
391,391,8192,2.782608695652174
392,392,8192,3.1604938271604937
393,393,8192,3.240506329113924
394,394,8192,2.752688172043011
395,395,8192,2.782608695652174
396,396,8192,3.1604938271604937
397,397,8192,3.240506329113924
398,398,8192,2.752688172043011
399,399,8192,2.782608695652174
400,400,8192,3.1219512195121952
401,401,8192,3.282051282051282
402,402,8192,2.752688172043011
403,403,8192,2.814153211954655
404,404,8192,3.2
405,405,8192,3.240506329113924
406,406,8192,2.752688172043011
407,407,8192,2.782608695652174
408,408,8192,3.0843373493975905
409,409,8192,3.240506329113924
410,410,8192,2.6122448979591835
411,411,8192,2.7835541963982333
412,412,8192,3.1604938271604937
413,413,8192,3.240506329113924
414,414,8192,2.752688172043011
415,415,8192,2.782608695652174
416,416,8192,3.1604938271604937
417,417,8192,3.240506329113924
418,418,8192,2.752688172043011
419,419,8192,2.8131868131868134
420,420,8192,3.1604938271604937
421,421,8192,3.2
422,422,8192,2.56
423,423,8192,2.782608695652174
424,424,8192,3.1604938271604937
425,425,8192,3.240506329113924
426,426,8192,2.723404255319149
427,427,8192,2.782608695652174
428,428,8192,3.2
429,429,8192,3.240506329113924
430,430,8192,2.585858585858586
431,431,8192,2.782608695652174
432,432,8192,3.2
433,433,8192,3.0843373493975905
434,434,8192,2.56
435,435,8192,2.782608695652174
436,436,8192,3.1604938271604937
437,437,8192,3.240506329113924
438,438,8192,2.752688172043011
439,439,8192,2.8131868131868134
440,440,8192,3.2
441,441,8192,3.240506329113924
442,442,8192,2.723404255319149
443,443,8192,2.8131868131868134
444,444,8192,3.1604938271604937
445,445,8192,3.240506329113924
446,446,8192,2.752688172043011
447,447,8192,2.8122210779265364
448,448,8192,3.1604938271604937
449,449,8192,3.240506329113924
450,450,8192,2.722499169159189
451,451,8192,2.782608695652174
452,452,8192,3.0476190476190474
453,453,8192,3.282051282051282
454,454,8192,2.665798893589326
455,455,8192,2.8122210779265364
456,456,8192,2.8764044943820224
457,457,8192,3.282051282051282
458,458,8192,2.392523364485981
459,459,8192,2.8131868131868134
460,460,8192,3.0476190476190474
461,461,8192,2.9767441860465116
462,462,8192,2.752688172043011
463,463,8192,2.782608695652174
464,464,8192,3.2
465,465,8192,3.0843373493975905
466,466,8192,2.723404255319149
467,467,8192,2.8122210779265364
468,468,8192,3.2
469,469,8192,3.240506329113924
470,470,8192,2.585858585858586
471,471,8192,2.782608695652174
472,472,8192,3.1604938271604937
473,473,8192,3.240506329113924
474,474,8192,2.392523364485981
475,475,8192,2.782608695652174
476,476,8192,3.1604938271604937
477,477,8192,3.240506329113924
478,478,8192,2.585858585858586
479,479,8192,2.782608695652174
480,480,8192,3.1604938271604937
481,481,8192,3.240506329113924
482,482,8192,2.7536134453781513
483,483,8192,2.782608695652174
484,484,8192,3.1219512195121952
485,485,8192,3.23922499011467
486,486,8192,2.752688172043011
487,487,8192,2.8131868131868134
488,488,8192,3.1219512195121952
489,489,8192,3.2
490,490,8192,2.723404255319149
491,491,8192,2.782608695652174
492,492,8192,2.6666666666666665
493,493,8192,3.240506329113924
494,494,8192,2.752688172043011
495,495,8192,2.782608695652174
496,496,8192,3.1604938271604937
497,497,8192,3.240506329113924
498,498,8192,2.752688172043011
499,499,8192,2.7835541963982333
500,500,8192,3.2
501,501,8192,3.0464856824098177
502,502,8192,2.752688172043011
503,503,8192,2.8131868131868134
504,504,8192,3.2
505,505,8192,3.0831765148663908
506,506,8192,2.752688172043011
507,507,8192,2.8131868131868134
508,508,8192,3.1604938271604937
509,509,8192,3.282051282051282
510,510,8192,2.723404255319149
511,511,8192,2.782608695652174
512,512,8192,2.9080582179623713
513,513,8192,3.240506329113924
514,514,8192,2.752688172043011
515,515,8192,2.7835541963982333
516,516,8192,3.2
517,517,8192,3.240506329113924
518,518,8192,2.6391752577319587
519,519,8192,2.782608695652174
520,520,8192,3.1604938271604937
521,521,8192,3.011764705882353
522,522,8192,2.752688172043011
523,523,8192,2.782608695652174
524,524,8192,3.2
525,525,8192,3.282051282051282
526,526,8192,2.752688172043011
527,527,8192,2.782608695652174
528,528,8192,3.1604938271604937
529,529,8192,3.282051282051282
530,530,8192,2.752688172043011
531,531,8192,2.723404255319149
532,532,8192,3.1604938271604937
533,533,8192,3.240506329113924
534,534,8192,2.7536134453781513
535,535,8192,2.8131868131868134
536,536,8192,3.1592749710759738
537,537,8192,3.2
538,538,8192,2.723404255319149
539,539,8192,2.782608695652174
540,540,8192,3.1604938271604937
541,541,8192,3.240506329113924
542,542,8192,2.752688172043011
543,543,8192,2.782608695652174
544,544,8192,2.9767441860465116
545,545,8192,3.240506329113924
546,546,8192,2.722499169159189
547,547,8192,2.782608695652174
548,548,8192,2.942528735632184
549,549,8192,3.240506329113924
550,550,8192,2.752688172043011
551,551,8192,2.782608695652174
552,552,8192,3.2
553,553,8192,3.011764705882353
554,554,8192,2.752688172043011
555,555,8192,2.782608695652174
556,556,8192,3.1604938271604937
557,557,8192,3.282051282051282
558,558,8192,2.6666666666666665
559,559,8192,2.7816638370118847
560,560,8192,3.1604938271604937
561,561,8192,3.240506329113924
562,562,8192,2.752688172043011
563,563,8192,2.782608695652174
564,564,8192,3.1604938271604937
565,565,8192,3.240506329113924
566,566,8192,2.752688172043011
567,567,8192,2.814153211954655
568,568,8192,3.2
569,569,8192,2.8131868131868134
570,570,8192,2.752688172043011
571,571,8192,2.752688172043011
572,572,8192,3.2
573,573,8192,3.240506329113924
574,574,8192,2.722499169159189
575,575,8192,2.782608695652174
576,576,8192,3.2
577,577,8192,3.282051282051282
578,578,8192,2.752688172043011
579,579,8192,2.782608695652174
580,580,8192,3.1604938271604937
581,581,8192,3.2
582,582,8192,2.7243099434652476
583,583,8192,2.613078149920255
584,584,8192,3.2
