idx,og Index,data (B),bandwidth (GB/s)
0,0,54632448,12.118308250838407
1,1,54632448,12.34812419988283
2,3,54632448,12.34723395253568
3,5,54632448,12.346162477076556
4,7,54632448,12.34723395253568
5,9,54632448,12.350717532553409
6,11,54632448,12.347501850460214
7,13,54632448,12.35116428754067
8,15,54632448,12.34812419988283
9,17,54632448,12.350360151832769
10,19,54632448,12.35026801796914
11,21,54632448,12.349821327816437
12,23,54632448,12.351342998585412
13,25,54632448,12.34946679050994
14,27,54632448,12.348662875814364
15,29,54632448,12.349377461485933
16,31,54632448,12.349824119529547
17,33,54632448,12.349377461485933
18,35,54632448,12.35
19,37,54632448,12.349288133754225
20,39,54632448,12.35035735987731
21,41,54632448,12.350178677353549
22,43,54632448,12.349285342283432
23,45,54632448,12.350449495073944
24,47,54632448,12.35026801796914
25,49,54632448,12.351340206185567
26,51,54632448,12.350628185434237
27,53,54632448,12.348481451210427
28,55,54632448,12.34740975923743
29,57,54632448,12.348838723210346
30,58,54632448,12.32183377118277
31,61,54632448,12.349377461485933
32,63,54632448,12.349196015884383
33,64,54738944,11.88909609415894
34,65,54738944,12.350577243814213
35,67,54738944,12.349420903862393
36,68,54738944,12.27295360133162
37,71,54738944,12.351293447257447
38,73,54738944,12.349863909725581
39,75,54738944,12.350220566469565
40,77,54738944,12.351201478743068
41,79,54738944,12.351382630155149
42,81,54738944,12.351112298461338
43,82,54738944,12.311643071519565
44,85,54738944,12.351201478743068
45,87,54738944,12.349064293302478
46,89,54738944,12.349064293302478
47,91,54738944,12.350755590212344
48,93,54738944,12.347546142907671
49,95,54738944,12.350758376915685
50,97,54738944,12.351115085325649
51,99,54738944,12.350045021904043
52,101,54738944,12.350755590212344
53,103,54738944,12.351736587479241
54,105,54738944,12.348529416077445
55,107,54738944,12.348796848898028
56,109,54738944,12.349150658032473
57,111,54738944,12.343091343343893
58,113,54738944,12.338016791206256
59,115,54738944,12.341669268898686
60,117,54738944,12.350933941761312
61,119,54738944,12.348972357981822
62,121,54738944,12.329038057461092
63,123,54738944,12.349953071980362
64,125,54738944,12.345677519900853
65,127,54738944,12.351293447257447
66,128,54845440,11.676867299093812
67,129,54845440,12.348660604925286
68,131,54845440,12.347593043528377
69,133,54845440,12.349550380447313
70,135,54845440,12.349461397125049
71,137,54845440,12.351422108068729
72,139,54845440,12.350084307310958
