idx,og Index,data (B),bandwidth (GB/s)
0,0,67289088,10.92674080409496
1,1,67289088,12.352564481480815
2,2,67289088,10.599833305162294
3,3,67289088,12.352131381906315
4,4,67289088,10.563941915586225
5,5,67289088,12.35467145657657
6,6,67289088,10.554079923182698
7,7,67289088,12.353367269907384
8,8,67289088,10.62377145682789
9,9,67289088,12.356559045559024
10,10,67289088,10.576534738233898
11,11,67289088,12.353147286428923
12,12,67305472,11.014163586469946
13,13,67305472,12.35310715953943
14,14,67305472,11.01110755374186
15,15,67305472,12.357244033524516
16,16,67305472,10.96987165152741
17,17,67305472,12.318307744876925
18,18,67305472,10.914426823501634
19,19,67305472,12.354050413276386
20,20,67305472,11.029004743561256
21,21,67305472,12.356155113866572
22,22,67305472,10.922191634638416
23,23,67305472,12.354993811073543
24,24,67305472,10.986603636221178
25,25,67305472,12.353687606330814
26,26,67305472,10.955415572028036
27,27,67305472,12.351511212076558
28,28,67305472,10.94862923895482
29,29,67305472,12.312969130804325
30,30,67305472,10.868630418451852
31,31,67305472,12.358333145127366
32,32,67305472,11.05364028532168
33,33,67305472,12.353760166015164
34,34,67305472,11.092057249479144
35,35,67305472,12.35049582383496
36,36,67305472,11.118442923413868
37,37,67305472,12.353252266123583
38,38,67305472,11.042092216121949
39,39,67305472,12.354991543117618
40,40,67305472,11.076925710153423
41,41,67305472,12.347305690214226
42,42,67305472,11.006497884651141
43,43,67305472,12.356225434130884
44,44,67305472,10.997577625066032
45,45,67305472,12.3128249690375
46,46,67305472,10.972733100267302
47,47,67305472,12.35390528794098
48,48,67305472,11.0880206889269
49,49,67305472,12.353324820694047
50,50,67305472,11.044179526018414
51,51,67305472,12.336587324847992
52,52,67305472,11.006152315053214
53,53,67305472,12.355647017033068
54,54,67305472,11.040990898402763
55,55,67305472,12.337600427326535
56,56,67305472,11.060966442803018
57,57,67305472,12.34911806393314
58,58,67305472,11.082939424228003
59,59,67305472,12.343392777923372
60,60,67305472,11.090768666198795
61,61,67305472,12.35100349708674
