idx,og Index,data (B),bandwidth (GB/s)
0,0,16826368,12.077955879745641
1,3,16826368,11.950248395814025
2,5,16826368,12.08688343947855
3,7,16826368,12.098337647397182
4,9,16826368,11.06716118988126
5,11,16826368,11.504146967630339
6,13,16826368,12.098059291129339
7,15,16826368,12.034616826066184
8,16,16834560,11.920399249990087
9,17,16834560,11.449830611532835
10,19,16834560,11.869056944055693
11,21,16834560,11.546036523053584
12,23,16834560,12.00349097878603
13,25,16834560,11.418370253808483
14,27,16834560,11.941606253635422
15,29,16834560,12.187916742081448
16,31,16834560,12.12974664847097
17,33,16834560,12.14466634299281
18,35,16834560,12.08913809050538
19,37,16834560,11.690682903726255
20,39,16834560,12.026103076434008
21,41,16834560,11.702971040385517
22,43,16834560,11.771374150687317
23,45,16834560,11.910363241967458
24,47,16834560,12.006512999253273
25,49,16834560,11.918230377945564
26,51,16834560,12.124129556930164
27,53,16834560,12.134529206164084
28,55,16834560,11.962888848462798
29,56,16834560,11.979318324459795
30,58,16834560,12.208661522964269
31,60,16834560,12.269899658970234
32,62,16834560,12.195297932359422
33,64,16834560,12.089407219363665
34,66,16834560,12.160457219137383
35,68,16834560,12.183947311283202
36,70,16834560,12.255821758492484
37,73,16834560,12.27507085602537
38,75,16834560,12.108145431006582
39,77,16834560,11.806153807312363
40,79,16834560,12.078538742019777
41,80,16842752,12.120488482379947
42,81,16842752,11.953412020868212
43,83,16842752,11.29191673773244
44,85,16842752,12.066037147865757
45,87,16842752,12.091104942113603
46,89,16842752,11.99200853258602
47,91,16842752,12.105913750114103
48,93,16842752,12.058538792581917
49,95,16842752,11.878333271036341
50,97,16842752,11.958325937517307
51,99,16842752,11.822561398484376
52,101,16842752,12.071597820586883
53,103,16842752,11.811360475855535
54,105,16842752,11.515088865005593
55,107,16842752,11.83378358534565
56,109,16842752,11.907768054218154
57,111,16842752,11.923211208818904
58,113,16842752,11.982120816102363
59,115,16842752,11.506742026700298
60,117,16842752,11.683844105825568
61,119,16842752,12.038310451891792
62,121,16842752,12.0827432241162
63,123,16842752,12.06520737805852
64,125,16842752,12.075778183265161
65,127,16842752,11.467436847487585
66,129,16842752,12.033055489470296
67,131,16842752,12.070205009463242
68,133,16842752,11.92348975519072
69,135,16842752,12.029738024545512
70,137,16842752,12.052714136868982
71,139,16842752,11.797263117933042
72,141,16842752,11.951783427060974
73,143,16842752,11.946052949817044
74,144,16850944,11.97645496891982
75,145,16850944,11.371197863279297
76,147,16850944,11.586668582771967
77,149,16850944,12.081928813104824
78,150,16850944,12.05608304423011
79,152,16850944,12.017092554241476
80,155,16850944,11.960320930311788
81,157,16850944,11.43097165277842
82,159,16850944,12.006911603442122
83,161,16850944,12.039733897490088
84,162,16850944,12.124699687653575
85,165,16850944,11.682233323766225
86,167,16850944,11.999490139250376
87,169,16850944,12.041669703712914
88,171,16850944,12.053030362636411
89,175,16850944,12.025651382694024
90,177,16850944,12.015712962480988
91,179,16850944,11.087540605431341
92,181,16850944,12.0311721989109
93,183,16850944,12.034480246703737
94,185,16850944,12.049979226570539
95,187,16850944,11.387750440448105
96,188,16850944,12.163251282302992
97,191,16850944,12.021233230962395
98,193,16850944,12.046938247350894
99,195,16850944,11.759830947070466
100,197,16850944,12.053582145388816
101,199,16850944,12.044165661255553
102,201,16850944,12.120487439275085
103,205,16850944,12.099782790549055
104,207,16850944,12.055246421187428
105,208,16859136,11.947860436735814
106,209,16859136,12.04586236289627
107,211,16859136,11.931549312520701
108,212,16859136,12.070545429031078
109,215,16859136,12.038121242803355
110,217,16859136,12.05583726216926
111,219,16859136,12.13592937477325
112,221,16859136,11.307775735059858
113,223,16859136,12.009719395551047
114,224,16859136,12.06721050631199
115,227,16859136,12.116575188783186
116,229,16859136,11.582306604726318
117,231,16859136,12.098958187560687
118,233,16859136,11.998172426701359
119,235,16859136,12.115173343528038
120,239,16859136,12.12217709927177
121,241,16859136,12.02790960484223
122,243,16859136,12.119658648064027
123,245,16859136,11.788294867913288
124,247,16859136,12.084457916908285
125,249,16859136,12.076943961111107
126,250,16859136,12.15477586050274
127,251,16859136,11.127775320946503
128,253,16859136,12.017432585591173
129,255,16859136,12.016053586077769
130,257,16859136,12.081955112448204
131,258,16859136,12.082509277348649
132,261,16859136,12.030106778021025
133,263,16859136,11.975153479471787
134,265,16859136,12.05472525115298
135,267,16859136,11.593576856769353
136,269,16859136,12.101754700796416
137,271,16859136,11.990500988235762
138,272,16867328,12.034578316347645
139,273,16867328,11.805439061126446
140,275,16867328,11.704554396634217
141,277,16867328,11.273150880307224
142,279,16867328,11.865523400309945
143,281,16867328,11.848902907199331
144,283,16867328,11.95858144644479
145,285,16867328,11.741495812557385
146,286,16867328,12.111547285240887
147,289,16867328,11.85238318423573
148,291,16867328,11.791112552708402
149,292,16867328,12.10707884629326
150,295,16867328,11.932457393247013
151,299,16867328,11.39411789342279
152,303,16867328,12.019682051494005
153,305,16867328,12.08198138636017
154,307,16867328,11.137681436942286
155,309,16867328,12.00923298185158
156,311,16867328,12.007856532148352
157,313,16867328,11.904842163509654
158,314,16867328,12.108469446576105
159,315,16867328,11.465348701736117
160,317,16867328,11.90591776203874
161,318,16867328,11.907001960342766
162,321,16867328,12.030707056874245
163,323,16867328,11.615897086268758
164,325,16867328,11.918368500563156
165,327,16867328,11.953674476881886
166,329,16867328,11.407996872618027
167,331,16867328,11.993307712271445
168,333,16867328,11.95640289891234
169,335,16867328,11.952852804971814
170,336,16875520,11.93500203684425
171,337,16875520,11.96056501739987
172,341,16875520,11.166087371362366
173,342,16875520,12.08784927435743
174,345,16875520,11.970941479328683
175,347,16875520,11.958386804867109
176,353,16875520,12.023043635000905
177,354,16875520,12.064223298853952
178,357,16875520,12.110994290963504
179,359,16875520,12.091460933066601
180,361,16875520,12.105130265121083
181,363,16875520,11.558322009380616
182,364,16875520,11.766947019341128
183,367,16875520,12.172801569611853
184,369,16875520,12.132840988830221
185,371,16875520,11.89550325063247
186,373,16875520,12.098994326732326
187,375,16875520,12.15390875666644
188,377,16875520,11.019078252307242
189,379,16875520,12.092301364542811
190,380,16875520,11.941521957570869
191,383,16875520,12.159820148291193
192,385,16875520,11.702143003755666
193,387,16875520,12.027448107169635
194,393,16875520,11.667022715943887
195,395,16875520,11.993921845393695
196,397,16875520,11.996931723744236
197,399,16875520,12.016434415431831
198,400,16883712,11.771600285858709
199,401,16883712,11.772133787939005
200,403,16883712,11.891303015768711
201,405,16883712,11.981121109741533
202,407,16883712,11.871136488758298
203,409,16883712,11.829416401298987
204,411,16883712,11.840092904659118
205,413,16883712,12.03273781525541
206,415,16883712,12.15362023392015
207,417,16883712,12.02447667992297
208,419,16883712,12.159528475344558
209,421,16883712,11.935368073547552
210,423,16883712,12.054016967581966
211,425,16883712,12.14068594176053
212,427,16883712,12.160649500968388
213,429,16883712,12.071469120849736
214,431,16883712,12.097053209599853
215,433,16883712,11.782172635081382
216,435,16883712,12.169388319955715
217,437,16883712,12.050136961663581
218,438,16785408,11.400001629987422
219,439,16785408,11.588891228627352
220,440,16785408,11.846705870064168
221,441,16785408,12.31220077531605
222,442,16785408,12.271003851181234
223,443,16785408,12.216996533324988
224,444,16785408,12.081369663651616
225,445,16785408,11.376998890456091
226,446,16785408,12.236661561195307
227,447,16785408,11.96042787150174
228,448,16785408,12.10087930197971
229,449,16785408,12.004497017722025
230,450,16785408,12.214151771973114
