idx,og Index,data (B),bandwidth (GB/s)
0,62,8192,2.694736842105263
1,63,8192,2.723404255319149
2,126,8192,2.207491242252762
3,127,8192,2.613078149920255
4,190,8192,2.782608695652174
5,191,8192,2.782608695652174
6,254,8192,2.4380952380952383
7,255,8192,2.723404255319149
8,318,8192,2.694736842105263
9,319,8192,2.782608695652174
10,382,8192,2.723404255319149
11,383,8192,2.752688172043011
12,446,8192,2.754539340954943
13,447,8192,2.7845003399048265
14,510,8192,2.72521623419827
15,511,8192,2.7243099434652476
16,574,8192,2.0823589222165735
17,575,8192,2.6956235603817045
18,638,8192,2.307605633802817
19,639,8192,2.7243099434652476
20,702,8192,2.7835541963982333
21,703,8192,2.7845003399048265
22,766,8192,2.72521623419827
23,767,8192,2.72521623419827
24,830,8192,2.4869459623557986
25,831,8192,2.7845003399048265
26,894,8192,2.6684039087947884
27,895,8192,2.72521623419827
