idx,og Index,data (B),bandwidth (GB/s)
0,3,16842752,24.826145147311138
1,5,16842752,24.937927440119516
2,7,16842752,24.968686022637147
3,9,16842752,24.902530801496866
4,11,16842752,24.833209728191555
5,13,16842752,24.948566062162733
6,15,16842752,24.84262321196263
7,17,16842752,25.127222329139684
8,19,16842752,24.946238088044055
9,21,16842752,24.874285756481544
10,23,16842752,24.8872234445441
11,25,16842752,24.86132481534183
12,27,16842752,24.890754241007762
13,29,16842752,24.888400265393486
14,31,16842752,25.196990618497015
15,33,16842752,24.9013526440058
16,35,16842752,24.79110138992945
17,37,16842752,24.83438144626314
18,39,16842752,24.963948995305945
19,41,16842752,24.961544161672208
20,43,16842752,24.94147263920295
21,45,16842752,24.999520574479423
22,47,16842752,24.985279784959953
23,49,16842752,25.00898632154757
24,51,16842752,24.981722122268813
25,53,16842752,25.03876658138425
26,55,16842752,24.97575789929474
27,57,16842752,24.987652123084136
28,59,16842752,25.03043137744449
29,61,16842752,24.99121147508632
30,63,16842752,25.01377760682212
31,67,16908288,25.00415989494528
32,69,16908288,24.995879918928868
33,71,16908288,24.968712851402657
34,73,16908288,24.98996900693612
35,75,16908288,24.91925550055046
36,77,16908288,25.069408221997186
37,79,16908288,24.931013280684397
38,81,16908288,24.968749723115636
39,83,16908288,25.012445358323657
40,85,16908288,24.97697483584581
41,87,16908288,25.01362944421514
42,89,16908288,24.9722530324938
43,91,16908288,25.04916711604672
44,93,16908288,25.00175665844527
45,95,16908288,24.96753301408276
46,97,16908288,24.973433315954043
47,99,16908288,24.92983700339853
48,101,16908288,24.960456331017134
49,103,16908288,24.962814779600762
50,105,16908288,24.923957281524775
51,107,16908288,24.905160795219373
52,109,16908288,24.928660837103973
53,111,16908288,24.928660837103973
54,113,16908288,24.951026991451453
55,115,16908288,24.946314992763213
56,117,16908288,24.989932072526912
57,119,16908288,25.036148396028754
58,121,16908288,25.010077522819753
59,123,16908288,25.056331328327488
60,125,16908288,25.055143196269356
61,127,16908288,25.01481364222088
62,131,16973824,24.99226842451665
63,133,16973824,24.927670235841646
64,135,16973824,24.930013409531195
65,137,16973824,24.99109092381422
66,139,16973824,24.964038998074805
67,141,16973824,24.968702743732017
68,143,16973824,24.975793505402354
69,145,16973824,24.985241862121956
70,147,16973824,24.941735888758764
71,149,16973824,24.928841767625066
72,151,16973824,24.93587327144597
73,153,16973824,24.961689424186943
74,155,16973824,25.050102199691555
75,159,16973824,24.969914868389502
76,161,16973824,24.98755908734254
77,163,16973824,24.893743647805753
78,165,16973824,24.9264988141654
79,167,16973824,24.861074453640953
80,169,16973824,24.998157592823596
81,171,16973824,24.886735880289073
82,173,16973824,24.9264988141654
83,175,16973824,24.908940691335197
84,177,16973824,24.981674911067905
85,179,16973824,24.918301944129222
86,181,16973824,24.96638901432192
87,183,16973824,24.97461755657014
88,185,16973824,24.986382030344917
89,187,16973824,24.9804984083487
90,189,16973824,24.95229554973091
91,191,16973824,24.961689424186943
92,195,17039360,24.94654007481315
93,197,17039360,24.923187186894356
94,199,17039360,24.988649095740623
95,201,17039360,24.927854266056322
96,203,17039360,25.078129254353883
97,205,17039360,25.085254792729714
98,207,17039360,24.94069775100813
99,209,17039360,24.959402826787837
100,211,17039360,24.953554477383527
101,213,17039360,24.922020690149434
102,215,17039360,24.99455057259327
103,217,17039360,24.939529614608322
104,219,17039360,24.93369057356959
105,221,17039360,24.98047960217385
106,223,17039360,24.957063158095167
107,225,17039360,24.97579279866908
108,227,17039360,24.84527258649877
109,229,17039360,24.903371581321185
110,231,17039360,24.890566500772017
111,233,17039360,24.927854266056322
112,235,17039360,24.927854266056322
113,237,17039360,24.930188461161432
114,239,17039360,24.95589348822972
115,241,17039360,25.002765961505446
116,243,17039360,24.99924441933993
117,245,17039360,24.96174293419902
118,247,17039360,24.99103134409572
119,249,17039360,25.007462894663846
120,251,17039360,24.995723869025703
121,253,17039360,24.868479623572817
122,255,17039360,24.9185218549787
123,259,17104896,24.943122626706874
124,261,17104896,24.98629944885191
125,263,17104896,24.954803883665118
126,265,17104896,24.911772030776895
127,267,17104896,24.922225573374945
128,269,17104896,24.973458330352464
129,271,17104896,25.014362323651696
130,273,17104896,25.005037584532307
131,275,17104896,24.962961773818577
132,277,17104896,25.007340696934918
133,279,17104896,24.925712037421583
134,281,17104896,24.925712037421583
135,283,17104896,24.969994949037837
136,285,17104896,25.00266180204437
137,287,17104896,24.982796016165523
138,289,17104896,24.99330926284997
139,291,17104896,24.93734063258567
140,293,17104896,24.939667653761532
141,295,17104896,24.955968970080377
142,297,17104896,25.00968080113345
143,299,17104896,24.958299469313726
144,301,17104896,24.97462515933192
145,303,17104896,24.9233876196818
146,305,17104896,24.99681564498899
147,307,17104896,24.954803883665118
148,309,17104896,25.016703742217427
149,311,17104896,24.98980386427554
150,313,17104896,25.026037185947292
151,315,17104896,24.94199510926862
152,317,17104896,24.987467478113008
153,319,17104896,24.939704016913318
154,323,17170432,24.918956651974963
155,325,17170432,24.992077550634246
156,327,17170432,24.9224288959366
157,329,17170432,24.93748647498544
158,331,17170432,24.849714387434496
159,333,17170432,24.963010024206387
160,335,17170432,24.929376287634497
161,337,17170432,24.969980062328855
162,339,17170432,24.943282697467527
163,341,17170432,24.992077550634246
164,343,17170432,24.928218120050232
165,345,17170432,24.847376981807027
166,347,17170432,24.91432849811152
167,349,17170432,24.997899181073702
168,351,17170432,24.8739053656459
169,353,17170432,24.960687542793345
170,355,17170432,24.93748647498544
171,357,17170432,24.931692945684546
172,359,17170432,24.890058867784493
173,361,17170432,24.89929886382587
174,363,17170432,24.921271373770477
175,365,17170432,24.954883229490495
176,367,17170432,24.902621163359694
177,369,17170432,24.893414791854536
178,371,17170432,24.91071394892344
179,373,17170432,24.878374325352265
180,375,17170432,24.922356547651013
181,377,17170432,24.966421952450123
182,379,17170432,24.937414039251113
183,381,17170432,24.81509390332907
184,383,17170432,24.84040333897545
185,387,17235968,24.87066537378215
