idx,og Index,data (B),bandwidth (GB/s)
0,4,16384,2.089795918367347
1,5,16384,2.3813953488372093
2,6,16384,2.359447004608295
3,7,16384,2.3813953488372093
4,8,16384,2.359447004608295
5,9,16384,2.3486238532110093
6,10,16384,2.359447004608295
7,11,16384,2.348287229468253
8,12,16384,2.3486238532110093
9,13,16384,2.359447004608295
10,14,16384,2.265486725663717
11,15,16384,2.359447004608295
12,20,16384,2.015748031496063
13,21,16384,2.359447004608295
14,22,16384,2.359447004608295
15,23,16384,2.327272727272727
16,24,16384,2.3378995433789953
17,25,16384,2.3382331953760525
18,26,16384,2.3382331953760525
19,27,16384,2.3486238532110093
20,28,16384,2.3486238532110093
21,29,16384,2.3378995433789953
22,30,16384,2.359447004608295
23,31,16384,2.359447004608295
24,36,16384,2.098360655737705
25,37,16384,2.2651735103000137
26,38,16384,2.370713355520185
27,39,16384,2.359447004608295
28,40,16384,2.3486238532110093
29,41,16384,2.245614035087719
30,42,16384,2.3378995433789953
31,43,16384,2.3813953488372093
32,44,16384,2.3063063063063063
33,45,16384,2.3378995433789953
34,46,16384,2.3063063063063063
35,47,16384,2.359447004608295
36,52,16384,2.115702479338843
37,53,16384,2.370713355520185
38,54,16384,2.3703703703703702
39,55,16384,2.359447004608295
40,56,16384,2.3486238532110093
41,57,16384,2.3703703703703702
42,58,16384,2.3486238532110093
43,59,16384,2.348287229468253
44,60,16384,2.359447004608295
45,61,16384,2.359447004608295
46,62,16384,2.3813953488372093
47,63,16384,2.3378995433789953
48,68,16384,2.089795918367347
49,69,16384,2.359447004608295
50,70,16384,2.3591072714182864
51,71,16384,2.359447004608295
52,72,16384,2.359447004608295
53,73,16384,2.359447004608295
54,74,16384,2.295964125560538
55,75,16384,2.3703703703703702
56,76,16384,2.305981703026038
57,77,16384,2.3703703703703702
58,78,16384,2.3378995433789953
59,79,16384,2.3486238532110093
60,84,16384,2.098360655737705
61,85,16384,2.3703703703703702
62,86,16384,2.3486238532110093
63,87,16384,2.305981703026038
64,88,16384,2.3703703703703702
65,89,16384,2.3486238532110093
66,90,16384,2.3375659865886718
67,91,16384,2.3063063063063063
68,92,16384,2.3486238532110093
69,93,16384,2.3703703703703702
70,94,16384,2.3486238532110093
71,95,16384,2.3813953488372093
72,100,16384,2.0813008130081303
73,101,16384,2.348287229468253
74,102,16384,2.3378995433789953
75,103,16384,2.3703703703703702
76,104,16384,2.3486238532110093
77,105,16384,2.359447004608295
78,106,16384,2.2755555555555556
79,107,16384,2.3813953488372093
80,108,16384,2.3378995433789953
81,109,16384,2.359447004608295
82,110,16384,2.3703703703703702
83,111,16384,2.3486238532110093
84,116,16384,2.098360655737705
85,117,16384,2.2857142857142856
86,118,16384,2.295964125560538
87,119,16384,2.359447004608295
88,120,16384,2.3703703703703702
89,121,16384,2.3486238532110093
90,122,16384,2.359447004608295
91,123,16384,2.2853954526433253
92,124,16384,2.3703703703703702
93,125,16384,2.317069721397256
94,126,16384,2.3703703703703702
95,127,16384,2.3486238532110093
96,132,16384,2.064516129032258
97,133,16384,2.348287229468253
98,134,16384,2.3703703703703702
99,135,16384,2.3486238532110093
100,136,16384,2.359447004608295
101,137,16384,2.370027484449588
102,138,16384,2.370027484449588
103,139,16384,2.348287229468253
104,140,16384,2.327272727272727
105,141,16384,2.370027484449588
106,142,16384,2.3703703703703702
107,143,16384,2.3375659865886718
108,148,16384,2.1069958847736627
109,149,16384,2.3813953488372093
110,150,16384,2.3703703703703702
111,151,16384,2.3486238532110093
112,152,16384,2.115702479338843
113,153,16384,2.039840637450199
114,154,16384,2.1512605042016806
115,155,16384,2.1422594142259412
116,156,16384,2.1422594142259412
117,157,16384,2.064516129032258
118,158,16384,2.3813953488372093
119,159,16384,2.3378995433789953
120,164,16384,2.1154293092317626
121,165,16384,2.3703703703703702
122,166,16384,2.3486238532110093
123,167,16384,2.3486238532110093
124,168,16384,2.3813953488372093
125,169,16384,2.2857142857142856
