idx,FLOPS,Correlation,Num_of_Operations
0,273453468094938.03,48395896,123681636352
1,274190632576555.3,48395924,123681636352
2,273550841900852.38,48396400,123681636352
3,273241421225416.75,48396428,123681636352
4,273647074178881.56,48396904,123681636352
5,274210693259667.53,48396932,123681636352
6,273627701234715.4,48397408,123681636352
7,273996256863661.62,48397436,123681636352
8,273260135771019.5,48397912,123681636352
9,273782761636388.22,48397940,123681636352
10,273821554200143.03,48398416,123681636352
11,274112849206683.4,48398444,123681636352
12,273899172316352.88,48398920,123681636352
13,273938604614900.72,48398948,123681636352
14,273860964151436.38,48399424,123681636352
15,273647074178881.56,48399452,123681636352
16,273976834448675.47,48399928,123681636352
17,274035109956019.38,48399956,123681636352
18,274132290911508.84,48400345,123681636352
19,274385284269421.12,48400373,123681636352
20,273899172316352.88,48402718,123681636352
21,273976834448675.47,48402746,123681636352
22,273434122552931.84,48403200,123681636352
23,274151735374371.3,48403228,123681636352
24,273724593395552.06,48403704,123681636352
25,273976834448675.47,48403732,123681636352
26,273453468094938.03,48404208,123681636352
27,273395439679392.38,48404236,123681636352
28,273705209474217.62,48404712,123681636352
29,274463831418236.7,48404740,123681636352
30,273667055400914.28,48405216,123681636352
31,274035109956019.38,48405244,123681636352
32,273647679627589.2,48405720,123681636352
33,273647074178881.56,48405748,123681636352
34,273395439679392.38,48406224,123681636352
35,273685828298049.84,48406252,123681636352
36,273763369476053.75,48406728,123681636352
37,273976834448675.47,48406756,123681636352
38,273105666629128.4,48407232,123681636352
39,273821554200143.03,48407260,123681636352
40,273782761636388.22,48407736,123681636352
41,274093410259308.28,48407764,123681636352
42,273240817573075.72,48408240,123681636352
43,274191240432918.47,48408268,123681636352
44,273472816374543.12,48408744,123681636352
45,273937997878160.34,48408772,123681636352
46,273724593395552.06,48409248,123681636352
47,274132290911508.84,48409276,123681636352
48,272470323096004.4,48409752,123681636352
49,274112849206683.4,48409780,123681636352
50,273821554200143.03,48410169,123681636352
51,274424247777321.72,48410197,123681636352
52,273434122552931.84,48412542,123681636352
53,274463222352656.62,48412570,123681636352
54,273492167392328.25,48413024,123681636352
55,273957414787036.78,48413052,123681636352
