idx,FLOPS,Correlation,Num_of_Operations
0,273534578628356.12,3469367,274877906944
1,274005746652405.4,3469395,274877906944
2,273351783934294.84,3469818,274877906944
3,273909363434894.22,3469846,274877906944
4,273761234866977.62,3470707,274877906944
5,274084159218902.1,3470735,274877906944
6,273769687250011.94,3471158,274877906944
7,274189417317116.72,3471186,274877906944
8,273857241006767.75,3472047,274877906944
9,273891896117975.25,3472075,274877906944
10,273822321893102.06,3472498,274877906944
11,274049182216975.88,3472526,274877906944
12,273569152120256.72,3473387,274877906944
13,273891896117975.25,3473415,274877906944
14,273822321893102.06,3473838,274877906944
15,274057925630513.53,3473866,274877906944
16,273787138982294.53,3475239,274877906944
17,274031970251832.6,3475267,274877906944
18,273909636379398.8,3475687,274877906944
19,274084432511878.12,3475715,274877906944
20,273630425832629.06,3476573,274877906944
21,273892169027669.44,3476601,274877906944
22,273909363434894.22,3477021,274877906944
23,274154413446913.6,3477049,274877906944
24,273639142545695.62,3477907,274877906944
25,273927105959215.6,3477935,274877906944
26,273796138401176.9,3478355,274877906944
27,274084432511878.12,3478383,274877906944
28,273656305197597.9,3479241,274877906944
29,274005746652405.4,3479269,274877906944
30,273761234866977.62,3479689,274877906944
31,274084159218902.1,3479717,274877906944
32,273673742477100.78,3480575,274877906944
33,274040712567107.53,3480603,274877906944
34,273839780336743.4,3481023,274877906944
35,274022955323391.03,3481051,274877906944
36,273560712115165.47,3481909,274877906944
37,274014487294534.97,3481937,274877906944
38,273787411683265.56,3482357,274877906944
39,273997006567884.25,3482385,274877906944
40,273656577638001.62,3483243,274877906944
41,273987993939683.9,3483271,274877906944
42,273979254987640.53,3483691,274877906944
43,274119418512974.56,3483719,274877906944
44,273691181978939.3,3484577,274877906944
45,273874431028710.78,3484605,274877906944
46,273839507531440.75,3485025,274877906944
47,274110671175380.12,3485053,274877906944
48,273804865675418.03,3485911,274877906944
49,273988267040918.2,3485939,274877906944
50,273787138982294.53,3486359,274877906944
51,274031970251832.6,3486387,274877906944
52,273578137214095.84,3487245,274877906944
53,274040439361311.84,3487273,274877906944
54,273900902425049.88,3487693,274877906944
55,274320761477439.3,3487721,274877906944
56,273560712115165.47,3488579,274877906944
57,273813593506042.03,3488607,274877906944
58,274014487294534.97,3489027,274877906944
59,273795865682821.5,3489055,274877906944
60,273647587391089.7,3489913,274877906944
61,274136641465477.38,3489941,274877906944
62,273839507531440.75,3490361,274877906944
63,274119418512974.56,3490389,274877906944
64,273647859814135.47,3491247,274877906944
65,273892169027669.44,3491275,274877906944
66,273909636379398.8,3491695,274877906944
67,273892169027669.44,3491723,274877906944
68,273438526540291.88,3492581,274877906944
69,274058198871176.3,3492609,274877906944
70,273752510373853.1,3493029,274877906944
71,273979528071453.72,3493057,274877906944
72,273735063055742.28,3493915,274877906944
73,274023228494326.2,3493943,274877906944
74,273927105959215.6,3494363,274877906944
75,273865699319315.78,3494391,274877906944
76,273560439865607.25,3495249,274877906944
77,273831050836651.47,3495277,274877906944
78,273769959916219.03,3495697,274877906944
79,273760962218149.94,3495725,274877906944
80,273760962218149.94,3496583,274877906944
81,273874703903601.12,3496611,274877906944
82,273856968166674.66,3497031,274877906944
83,274163163576555.94,3497059,274877906944
84,273282212107504.25,3497917,274877906944
85,273961778755840.47,3497945,274877906944
86,273769959916219.03,3498365,274877906944
87,274058198871176.3,3498393,274877906944
88,273552000398070.6,3499251,274877906944
89,273962051804816.53,3499279,274877906944
90,273804865675418.03,3499699,274877906944
91,274198169681359.88,3499727,274877906944
92,273726340230649.66,3500585,274877906944
93,274066669601978.16,3500613,274877906944
94,273856968166674.66,3501033,274877906944
95,274101924396034.8,3501061,274877906944
96,273595564533033.7,3501919,274877906944
97,273796138401176.9,3501947,274877906944
