idx,FLOPS,Correlation,Num_of_Operations
0,201256447244771.38,9294285,20602421248
1,203161664625427.72,9294310,20602421248
2,200564837600514.0,9294758,20602421248
3,203804778442758.38,9294783,20602421248
4,201950863561955.38,9295253,20602421248
5,204127864617701.56,9295278,20602421248
6,217137299466706.0,9295748,20602421248
7,223625799129481.5,9295773,20602421248
8,215974141163397.75,9296243,20602421248
9,224405246195906.72,9296268,20602421248
10,218537680039035.16,9296738,20602421248
11,224405246195906.72,9296763,20602421248
12,219806051936413.1,9297233,20602421248
13,227337062046896.56,9297258,20602421248
14,219359049073157.2,9297728,20602421248
15,226776533016323.8,9297753,20602421248
16,220410399238282.7,9298223,20602421248
17,226136821372906.3,9298248,20602421248
18,217579879901572.53,9298718,20602421248
19,226457469997911.53,9298743,20602421248
20,217872097121465.3,9299213,20602421248
21,226774036851953.78,9299238,20602421248
22,219583493184119.38,9299708,20602421248
23,226537151553136.53,9299733,20602421248
24,218837126220192.25,9300203,20602421248
25,226776533016323.8,9300228,20602421248
26,217945850502485.97,9300698,20602421248
27,226218761301373.66,9300723,20602421248
28,218985993431192.25,9301193,20602421248
29,227016420922724.3,9301218,20602421248
30,225190145788018.22,9301601,20602421248
31,227495210441465.53,9301626,20602421248
32,220332612324342.84,9303965,20602421248
33,224014844654176.94,9303990,20602421248
34,221395717119614.84,9304438,20602421248
35,224170842152222.4,9304463,20602421248
36,221929930606573.1,9304933,20602421248
37,226696683003047.94,9304958,20602421248
38,221698280942645.0,9305428,20602421248
39,225268937839640.5,9305453,20602421248
40,221545704540077.88,9305923,20602421248
41,225980555320339.16,9305948,20602421248
42,221243556748746.28,9306418,20602421248
43,224405246195906.72,9306443,20602421248
44,222774637471480.62,9306913,20602421248
45,225503176900680.8,9306938,20602421248
46,222159669258224.9,9307408,20602421248
47,225347785047853.44,9307433,20602421248
48,222466728374132.12,9307903,20602421248
49,225663726606569.75,9307928,20602421248
50,220861701593019.03,9308398,20602421248
51,224954099994540.6,9308423,20602421248
52,222080642966476.25,9308893,20602421248
53,225740377007867.1,9308918,20602421248
54,221700666616449.1,9309388,20602421248
55,225426687470594.03,9309413,20602421248
56,221929930606573.1,9309883,20602421248
57,225187684424527.28,9309908,20602421248
58,221929930606573.1,9310378,20602421248
59,226853941377260.03,9310403,20602421248
60,221241180902472.03,9310873,20602421248
61,225742850468416.16,9310898,20602421248
62,229116905372493.62,9311281,20602421248
63,230261542436909.03,9311306,20602421248
64,219359049073157.2,9313645,20602421248
65,225187684424527.28,9313670,20602421248
66,221777035297157.06,9314118,20602421248
67,225347785047853.44,9314143,20602421248
68,219806051936413.1,9314613,20602421248
69,225980555320339.16,9314638,20602421248
70,220634638223136.06,9315108,20602421248
71,225901264766833.72,9315133,20602421248
72,220108986527921.72,9315603,20602421248
73,225663726606569.75,9315628,20602421248
74,222159669258224.9,9316098,20602421248
75,225190145788018.22,9316123,20602421248
76,220485881443905.78,9316593,20602421248
77,226614396550586.25,9316618,20602421248
78,221621966480927.66,9317088,20602421248
79,226537151553136.53,9317113,20602421248
80,218463525629334.28,9317583,20602421248
81,226059901554802.1,9317608,20602421248
82,220483521842426.34,9318078,20602421248
