idx,FLOPS,Correlation,Num_of_Operations
0,196840613650152.16,2881519,82409684992
1,197293010308784.75,2881544,82409684992
2,196990710952495.9,2882114,82409684992
3,197383739292472.03,2882139,82409684992
4,213981655285946.12,2882765,82409684992
5,214856422883691.3,2882790,82409684992
6,214088386789389.3,2883263,82409684992
7,214605201460393.84,2883288,82409684992
8,228790592348076.22,2884563,82409684992
9,229503575802471.9,2884588,82409684992
10,228607806127855.53,2885158,82409684992
11,229278816437136.6,2885183,82409684992
12,231504786843983.0,2885809,82409684992
13,232173312199780.8,2885834,82409684992
14,231484628002415.7,2886307,82409684992
15,232382814129696.1,2886332,82409684992
16,231214448621153.06,2887607,82409684992
17,231880643314378.03,2887632,82409684992
18,231526250114485.28,2888202,82409684992
19,231818024523689.62,2888227,82409684992
20,231505437187651.88,2888853,82409684992
21,232298968003450.25,2888878,82409684992
22,231588711354662.8,2889351,82409684992
23,232319268934332.44,2889376,82409684992
24,231734585392876.12,2890651,82409684992
25,231818024523689.62,2890676,82409684992
26,231443020852699.88,2891246,82409684992
27,231943295943439.53,2891271,82409684992
28,233372559269380.53,2891897,82409684992
29,233944958403002.28,2891922,82409684992
30,233520689915868.75,2892395,82409684992
31,234263506921900.5,2892420,82409684992
32,233499516882807.78,2893695,82409684992
33,234093151852924.97,2893720,82409684992
34,233414202015510.0,2894290,82409684992
35,233817516071646.47,2894315,82409684992
36,233457182332994.3,2894941,82409684992
37,233881219876432.12,2894966,82409684992
38,233923708367750.72,2895439,82409684992
39,234413437911917.56,2895464,82409684992
40,233287997531514.25,2896739,82409684992
41,234178963857133.53,2896764,82409684992
42,233457182332994.3,2897334,82409684992
43,234178963857133.53,2897359,82409684992
44,233732631627909.6,2897985,82409684992
45,234328120312211.2,2898010,82409684992
46,234605629850627.28,2898483,82409684992
47,235184101231432.22,2898508,82409684992
48,234221560607653.9,2899783,82409684992
49,234776731893120.8,2899808,82409684992
50,234264172857544.88,2900378,82409684992
51,234647713854546.9,2900403,82409684992
52,234157005961209.53,2901029,82409684992
53,234712539388053.28,2901054,82409684992
54,234733932989059.38,2901527,82409684992
55,235119685798328.7,2901552,82409684992
56,234264172857544.88,2902827,82409684992
57,234905222298551.1,2902852,82409684992
58,234242864794649.44,2903422,82409684992
59,234584259629206.88,2903447,82409684992
60,234242864794649.44,2904073,82409684992
61,234584259629206.88,2904098,82409684992
62,234691149686308.34,2904571,82409684992
63,235098221827902.06,2904596,82409684992
64,233647808794218.47,2905871,82409684992
65,234115097774179.34,2905896,82409684992
66,233097957498564.5,2906466,82409684992
67,234115097774179.34,2906491,82409684992
68,233161269764744.2,2907117,82409684992
69,234413437911917.56,2907142,82409684992
70,233796289181099.88,2907615,82409684992
71,234178963857133.53,2907640,82409684992
72,233330270738896.16,2908915,82409684992
73,233966212299384.8,2908940,82409684992
74,233330270738896.16,2909510,82409684992
75,233987470057950.53,2909535,82409684992
76,233563047503521.47,2910161,82409684992
77,233880556116222.72,2910186,82409684992
78,233689549837514.1,2910659,82409684992
79,234051266517277.72,2910684,82409684992
80,233309132220337.97,2911959,82409684992
81,233838746817017.16,2911984,82409684992
82,233351413088229.88,2912554,82409684992
83,234221560607653.9,2912579,82409684992
84,233498855287390.84,2913205,82409684992
85,234093816820391.06,2913230,82409684992
86,233775066144327.78,2913703,82409684992
87,234392102688081.8,2913728,82409684992
88,233605420460182.6,2915003,82409684992
89,233817516071646.47,2915028,82409684992
90,233478347688864.38,2915598,82409684992
91,234029997165843.6,2915623,82409684992
92,233478347688864.38,2916249,82409684992
93,233732631627909.6,2916274,82409684992
94,233859317778597.56,2916747,82409684992
95,234221560607653.9,2916772,82409684992
96,233668346174130.53,2918047,82409684992
97,233902462192577.88,2918072,82409684992
98,233775066144327.78,2918642,82409684992
99,233753846960280.72,2918667,82409684992
100,233753183922847.8,2919293,82409684992
101,234328120312211.2,2919318,82409684992
102,233753846960280.72,2919791,82409684992
103,234435443929859.72,2919816,82409684992
104,233436020814154.1,2921091,82409684992
105,234178963857133.53,2921116,82409684992
106,233351413088229.88,2921686,82409684992
107,234242864794649.44,2921711,82409684992
108,233436020814154.1,2922337,82409684992
109,234115097774179.34,2922362,82409684992
110,233605420460182.6,2922835,82409684992
111,234434110114187.84,2922860,82409684992
112,233330270738896.16,2924135,82409684992
113,233563047503521.47,2924160,82409684992
114,233478347688864.38,2924730,82409684992
115,233583569984637.44,2924755,82409684992
116,233224616433044.97,2925381,82409684992
117,233881219876432.12,2925406,82409684992
118,233626612704505.56,2925879,82409684992
119,234200260295500.97,2925904,82409684992
120,233711420146165.9,2927179,82409684992
121,233817516071646.47,2927204,82409684992
122,233520689915868.75,2927774,82409684992
123,233711420146165.9,2927799,82409684992
124,233350752331817.47,2928425,82409684992
125,233966212299384.8,2928450,82409684992
126,233414863131300.25,2928923,82409684992
127,234200260295500.97,2928948,82409684992
128,233966212299384.8,2930223,82409684992
129,234370104805728.88,2930248,82409684992
130,233838746817017.16,2930818,82409684992
131,233966212299384.8,2930843,82409684992
132,233944958403002.28,2931469,82409684992
133,234328120312211.2,2931494,82409684992
134,233901798311790.78,2931967,82409684992
135,234434110114187.84,2931992,82409684992
136,233690212514001.38,2933267,82409684992
137,234051266517277.72,2933292,82409684992
138,233456520977455.97,2933862,82409684992
139,234178963857133.53,2933887,82409684992
140,233541866789091.7,2934513,82409684992
141,234306800615267.4,2934538,82409684992
142,233499516882807.78,2935011,82409684992
143,234306800615267.4,2935036,82409684992
144,233753846960280.72,2936311,82409684992
145,233859981418262.22,2936336,82409684992
146,233393709283389.9,2936906,82409684992
147,233902462192577.88,2936931,82409684992
148,233436020814154.1,2937557,82409684992
149,233669008730368.0,2937582,82409684992
150,233774402986514.2,2938055,82409684992
151,233987470057950.53,2938080,82409684992
152,233161269764744.2,2939355,82409684992
153,234072539735108.75,2939380,82409684992
154,233436020814154.1,2939950,82409684992
155,233944294280961.34,2939975,82409684992
156,233478347688864.38,2940601,82409684992
157,234008731679752.38,2940626,82409684992
158,233901798311790.78,2941099,82409684992
159,234199594723171.12,2941124,82409684992
160,233584232060203.25,2942399,82409684992
161,233520689915868.75,2942424,82409684992
162,233499516882807.78,2942994,82409684992
163,233753183922847.8,2943019,82409684992
164,233711420146165.9,2943645,82409684992
165,233690212514001.38,2943670,82409684992
166,233626612704505.56,2944143,82409684992
167,234392102688081.8,2944168,82409684992
168,233140161854943.9,2945443,82409684992
169,234029997165843.6,2945468,82409684992
170,233436020814154.1,2946038,82409684992
171,234008731679752.38,2946063,82409684992
172,233435359578506.06,2946689,82409684992
173,234093816820391.06,2946714,82409684992
174,233414863131300.25,2947187,82409684992
175,234370771347558.88,2947212,82409684992
176,233625950388669.3,2948487,82409684992
177,233987470057950.53,2948512,82409684992
178,233372559269380.53,2949082,82409684992
179,233859981418262.22,2949107,82409684992
180,233669008730368.0,2949733,82409684992
181,233902462192577.88,2949758,82409684992
182,233902462192577.88,2950231,82409684992
183,234200260295500.97,2950256,82409684992
184,233372559269380.53,2951531,82409684992
185,233902462192577.88,2951556,82409684992
186,233140161854943.9,2952126,82409684992
187,234221560607653.9,2952151,82409684992
188,233372559269380.53,2952777,82409684992
189,234242198980142.88,2952802,82409684992
190,233796289181099.88,2953275,82409684992
191,234349443889288.6,2953300,82409684992
192,233330270738896.16,2954575,82409684992
193,234264172857544.88,2954600,82409684992
194,233414202015510.0,2955170,82409684992
195,234093816820391.06,2955195,82409684992
196,233647146358197.94,2955821,82409684992
197,234264172857544.88,2955846,82409684992
198,234200260295500.97,2956319,82409684992
199,234755330490392.97,2956344,82409684992
200,233351413088229.88,2957619,82409684992
201,234008067195583.9,2957644,82409684992
202,233520689915868.75,2958214,82409684992
203,233838746817017.16,2958239,82409684992
204,233097957498564.5,2958865,82409684992
205,233182381497002.1,2958890,82409684992
206,233626612704505.56,2959363,82409684992
207,233944958403002.28,2959388,82409684992
208,233436020814154.1,2960663,82409684992
209,234242864794649.44,2960688,82409684992
210,233647808794218.47,2961258,82409684992
211,233923708367750.72,2961283,82409684992
212,233224616433044.97,2961909,82409684992
213,234008731679752.38,2961934,82409684992
214,233478347688864.38,2962407,82409684992
215,234498817661604.47,2962432,82409684992
216,233478347688864.38,2963707,82409684992
217,234157671291494.9,2963732,82409684992
218,233182381497002.1,2964302,82409684992
219,234221560607653.9,2964327,82409684992
220,233499516882807.78,2964953,82409684992
221,234178298405842.38,2964978,82409684992
222,233986805694524.12,2965451,82409684992
223,234285484797398.12,2965476,82409684992
224,233097298176737.16,2966751,82409684992
225,234285484797398.12,2966776,82409684992
226,233435359578506.06,2967346,82409684992
227,234115097774179.34,2967371,82409684992
228,233457182332994.3,2967997,82409684992
229,234264172857544.88,2968022,82409684992
230,233880556116222.72,2968495,82409684992
231,234306800615267.4,2968520,82409684992
232,233351413088229.88,2969795,82409684992
233,233731968710824.72,2969820,82409684992
234,233605420460182.6,2970390,82409684992
235,234008731679752.38,2970415,82409684992
236,233987470057950.53,2971041,82409684992
237,233859981418262.22,2971066,82409684992
238,233753846960280.72,2971539,82409684992
239,234669763882758.66,2971564,82409684992
240,233202837133753.28,2972839,82409684992
241,233944958403002.28,2972864,82409684992
242,233372559269380.53,2973434,82409684992
243,234455452986395.2,2973459,82409684992
244,233478347688864.38,2974085,82409684992
245,234285484797398.12,2974110,82409684992
246,233775066144327.78,2974583,82409684992
247,234413437911917.56,2974608,82409684992
248,233541866789091.7,2975883,82409684992
249,234072539735108.75,2975908,82409684992
250,233371898393208.1,2976478,82409684992
251,234115097774179.34,2976503,82409684992
252,233076861049910.5,2977129,82409684992
253,234328120312211.2,2977154,82409684992
254,233690212514001.38,2977627,82409684992
255,233880556116222.72,2977652,82409684992
256,233414202015510.0,2979951,82409684992
257,234413437911917.56,2979976,82409684992
258,233477686213402.97,2980549,82409684992
259,233966212299384.8,2980574,82409684992
260,233710757349396.25,2981203,82409684992
261,234284818740582.78,2981228,82409684992
262,233902462192577.88,2981704,82409684992
263,234392102688081.8,2981729,82409684992
264,233520689915868.75,2983007,82409684992
265,233881219876432.12,2983032,82409684992
266,233351413088229.88,2983605,82409684992
267,233774402986514.2,2983630,82409684992
268,233456520977455.97,2984259,82409684992
269,234051266517277.72,2984284,82409684992
270,233605420460182.6,2984760,82409684992
271,234584259629206.88,2984785,82409684992
272,233119057766563.22,2986063,82409684992
273,233987470057950.53,2986088,82409684992
274,233753846960280.72,2986661,82409684992
275,234115097774179.34,2986686,82409684992
276,233330270738896.16,2987315,82409684992
277,234029997165843.6,2987340,82409684992
278,233732631627909.6,2987816,82409684992
279,234476799745064.9,2987841,82409684992
280,233583569984637.44,2989119,82409684992
281,234157671291494.9,2989144,82409684992
282,233478347688864.38,2989717,82409684992
283,233966212299384.8,2989742,82409684992
284,233817516071646.47,2990371,82409684992
285,233987470057950.53,2990396,82409684992
286,233669008730368.0,2990872,82409684992
287,233966212299384.8,2990897,82409684992
288,233669008730368.0,2992175,82409684992
289,234370771347558.88,2992200,82409684992
290,233690875194246.9,2992773,82409684992
291,234072539735108.75,2992798,82409684992
292,233669008730368.0,2993427,82409684992
293,234029997165843.6,2993452,82409684992
294,233817516071646.47,2993928,82409684992
295,234242864794649.44,2993953,82409684992
296,233583569984637.44,2995231,82409684992
297,234051266517277.72,2995256,82409684992
298,233414202015510.0,2995829,82409684992
299,233944958403002.28,2995854,82409684992
300,233817516071646.47,2996483,82409684992
301,234392102688081.8,2996508,82409684992
302,233647808794218.47,2996984,82409684992
303,234712539388053.28,2997009,82409684992
304,233203497052756.1,2998287,82409684992
305,234008731679752.38,2998312,82409684992
306,233669008730368.0,2998885,82409684992
307,234051266517277.72,2998910,82409684992
308,233647808794218.47,2999539,82409684992
309,233987470057950.53,2999564,82409684992
310,233605420460182.6,3000040,82409684992
311,234498817661604.47,3000065,82409684992
312,233414863131300.25,3001343,82409684992
313,233944958403002.28,3001368,82409684992
314,233393048287424.9,3001941,82409684992
315,234178963857133.53,3001966,82409684992
316,233414863131300.25,3002595,82409684992
317,234093816820391.06,3002620,82409684992
318,234029997165843.6,3003096,82409684992
319,234115097774179.34,3003121,82409684992
320,233330270738896.16,3004399,82409684992
321,234135717388216.16,3004424,82409684992
322,233690212514001.38,3004997,82409684992
323,234306800615267.4,3005022,82409684992
324,233224616433044.97,3005651,82409684992
325,233881219876432.12,3005676,82409684992
326,233775066144327.78,3006152,82409684992
327,234242864794649.44,3006177,82409684992
328,233859981418262.22,3007455,82409684992
329,234221560607653.9,3007480,82409684992
330,233351413088229.88,3008053,82409684992
331,233965548056667.5,3008078,82409684992
332,233732631627909.6,3008707,82409684992
333,234093816820391.06,3008732,82409684992
334,234114432685806.5,3009208,82409684992
335,234456120013769.84,3009233,82409684992
336,233520689915868.75,3010511,82409684992
337,234029997165843.6,3010536,82409684992
338,233520689915868.75,3011109,82409684992
339,234392102688081.8,3011134,82409684992
340,233626612704505.56,3011763,82409684992
341,233966212299384.8,3011788,82409684992
342,233647146358197.94,3012264,82409684992
343,234285484797398.12,3012289,82409684992
344,233817516071646.47,3013567,82409684992
345,233817516071646.47,3013592,82409684992
346,233669008730368.0,3014165,82409684992
347,233966212299384.8,3014190,82409684992
348,233351413088229.88,3014819,82409684992
349,234029997165843.6,3014844,82409684992
350,233732631627909.6,3015320,82409684992
351,234221560607653.9,3015345,82409684992
352,233605420460182.6,3016623,82409684992
353,233775066144327.78,3016648,82409684992
354,233753846960280.72,3017221,82409684992
355,234072539735108.75,3017246,82409684992
356,233775066144327.78,3017875,82409684992
357,234178963857133.53,3017900,82409684992
358,233923708367750.72,3018376,82409684992
359,234220894914252.25,3018401,82409684992
360,233541866789091.7,3019679,82409684992
361,234072539735108.75,3019704,82409684992
362,233330270738896.16,3020277,82409684992
363,234029997165843.6,3020302,82409684992
364,233457182332994.3,3020931,82409684992
365,234093816820391.06,3020956,82409684992
366,233923708367750.72,3021432,82409684992
367,234541530863916.44,3021457,82409684992
368,233647808794218.47,3022735,82409684992
369,233775729305903.8,3022760,82409684992
370,233436020814154.1,3023333,82409684992
371,234221560607653.9,3023358,82409684992
372,233669008730368.0,3023987,82409684992
373,233966212299384.8,3024012,82409684992
374,233859981418262.22,3024488,82409684992
375,234284818740582.78,3024513,82409684992
376,233753846960280.72,3025791,82409684992
377,233987470057950.53,3025816,82409684992
378,233371898393208.1,3026389,82409684992
379,233859981418262.22,3026414,82409684992
380,233456520977455.97,3027043,82409684992
381,234264172857544.88,3027068,82409684992
382,233690212514001.38,3027544,82409684992
383,234157005961209.53,3027569,82409684992
384,233372559269380.53,3028847,82409684992
385,233966212299384.8,3028872,82409684992
386,233584232060203.25,3029445,82409684992
387,234157671291494.9,3029470,82409684992
388,233436020814154.1,3030099,82409684992
389,234178963857133.53,3030124,82409684992
390,233923708367750.72,3030600,82409684992
391,234627003965983.06,3030625,82409684992
392,233690212514001.38,3031903,82409684992
393,234285484797398.12,3031928,82409684992
394,233456520977455.97,3032501,82409684992
395,233626612704505.56,3032526,82409684992
396,233309132220337.97,3033155,82409684992
397,234136382597528.78,3033180,82409684992
398,233287997531514.25,3033656,82409684992
399,234115097774179.34,3033681,82409684992
400,233287997531514.25,3034959,82409684992
401,233647808794218.47,3034984,82409684992
402,233393709283389.9,3035557,82409684992
403,233859981418262.22,3035582,82409684992
404,233161269764744.2,3036211,82409684992
405,233817516071646.47,3036236,82409684992
406,233499516882807.78,3036712,82409684992
