idx,FLOPS,Correlation,Num_of_Operations
0,268621882384519.47,31601596,206158430208
1,269104011278018.8,31601624,206158430208
2,268767565921953.03,31602219,206158430208
3,269025350127101.6,31602247,206158430208
4,268509575830828.28,31602842,206158430208
5,269070293724255.66,31602870,206158430208
6,268543152993648.47,31603465,206158430208
7,268935858789335.88,31603493,206158430208
8,268587935609278.2,31604088,206158430208
9,268980772487973.66,31604116,206158430208
10,268800857165208.94,31604711,206158430208
11,269160225983507.7,31604739,206158430208
12,268688751124758.22,31605215,206158430208
13,268756003525037.72,31605243,206158430208
14,268185777834438.0,31606893,206158430208
15,269036935711740.97,31606921,206158430208
16,268487195720008.56,31607460,206158430208
17,268756003525037.72,31607488,206158430208
18,268756003525037.72,31608083,206158430208
19,268297115299923.5,31608111,206158430208
20,268532309450153.25,31608706,206158430208
21,268733932620475.6,31608734,206158430208
22,268509575830828.28,31609329,206158430208
23,268745142785631.9,31609357,206158430208
24,268935507960113.34,31609952,206158430208
25,268935507960113.34,31609980,206158430208
26,268554347247479.38,31610575,206158430208
27,269014116573671.53,31610603,206158430208
28,268610332518566.78,31611079,206158430208
29,268935507960113.34,31611107,206158430208
30,268163102848669.34,31612757,206158430208
31,268666341136914.53,31612785,206158430208
32,268408894703128.3,31613324,206158430208
33,268856945273579.94,31613352,206158430208
34,268431261761534.97,31613947,206158430208
35,268958313763605.56,31613975,206158430208
36,268453632548037.12,31614570,206158430208
37,268890609375244.53,31614598,206158430208
38,268823289600100.12,31615193,206158430208
39,268913056793576.1,31615221,206158430208
40,268722373117130.3,31615816,206158430208
41,268890609375244.53,31615844,206158430208
42,268689101310481.9,31616439,206158430208
43,268789642351640.44,31616467,206158430208
44,268767215531671.88,31616943,206158430208
45,268610332518566.78,31616971,206158430208
46,268543502799954.66,31618621,206158430208
47,268420077766377.97,31618649,206158430208
48,268688751124758.22,31619188,206158430208
49,268946734949252.47,31619216,206158430208
50,268711164851436.12,31619811,206158430208
51,268913056793576.1,31619839,206158430208
52,268744792453814.03,31620434,206158430208
53,268868165704180.2,31620462,206158430208
54,268621532373988.25,31621057,206158430208
55,268969191739858.78,31621085,206158430208
56,268812072914656.47,31621680,206158430208
57,268901832615943.28,31621708,206158430208
58,268756353886085.34,31622303,206158430208
59,269126494342243.38,31622331,206158430208
60,268655137544763.16,31622807,206158430208
61,269014116573671.53,31622835,206158430208
62,268565892299254.72,31624485,206158430208
63,268789992800399.47,31624513,206158430208
64,268554347247479.38,31625052,206158430208
65,268666341136914.53,31625080,206158430208
66,268576738555177.44,31625675,206158430208
67,268800857165208.94,31625703,206158430208
68,268509925549664.16,31626298,206158430208
69,268846076374462.56,31626326,206158430208
70,268789642351640.44,31626921,206158430208
71,268947085807767.12,31626949,206158430208
72,268543152993648.47,31627544,206158430208
73,268957962875795.16,31627572,206158430208
74,268913407564225.47,31628167,206158430208
75,268744792453814.03,31628195,206158430208
76,268969191739858.78,31628671,206158430208
77,268890609375244.53,31628699,206158430208
78,268554347247479.38,31630349,206158430208
79,268722373117130.3,31630377,206158430208
80,268890609375244.53,31630916,206158430208
