idx,FLOPS,Correlation,Num_of_Operations
0,239239096682180.12,3892919,412316860416
1,244965496755810.3,3892947,412316860416
2,245961669259210.22,3893367,412316860416
3,245535147318637.16,3893395,412316860416
4,271720335498615.75,3894453,412316860416
5,271978435502585.44,3894481,412316860416
6,272547804910551.38,3894901,412316860416
7,272323152674377.44,3894929,412316860416
8,272611235392126.28,3895987,412316860416
9,272830586224967.8,3896015,412316860416
10,273607093198457.53,3896435,412316860416
11,272680465962298.5,3896463,412316860416
12,275355189272071.56,3897521,412316860416
13,275632220453975.72,3897549,412316860416
14,276299930586753.2,3897969,412316860416
15,275986267795466.56,3897997,412316860416
16,275585058203349.78,3899055,412316860416
17,275325770196853.56,3899083,412316860416
18,275891717040217.12,3899503,412316860416
19,275467223156740.0,3899531,412316860416
20,275008627711705.62,3900589,412316860416
21,275102390494643.62,3900617,412316860416
22,275767901886020.16,3901037,412316860416
23,275208156732078.47,3901065,412316860416
24,275178769064844.28,3902123,412316860416
25,275255190057839.28,3902151,412316860416
26,275691195972117.72,3902571,412316860416
27,275190707047677.53,3902599,412316860416
28,275220097264932.72,3903657,412316860416
29,275084770691560.03,3903685,412316860416
30,275673500666924.72,3904105,412316860416
31,275490598034027.7,3904133,412316860416
32,275178952718273.8,3905191,412316860416
33,274996888931277.6,3905219,412316860416
34,275891901646518.16,3905639,412316860416
35,275296357407259.0,3905667,412316860416
36,275208156732078.47,3906725,412316860416
37,275208340424736.62,3906753,412316860416
38,275767901886020.16,3907173,412316860416
39,275337537072553.1,3907201,412316860416
40,275378729059249.1,3908259,412316860416
41,275402456823429.7,3908287,412316860416
42,275779522128344.94,3908707,412316860416
43,275626324289888.47,3908735,412316860416
44,275149387673170.88,3909793,412316860416
45,275225976061726.06,3909821,412316860416
46,275856461766038.06,3910241,412316860416
47,275349304954081.4,3910269,412316860416
48,275114321851244.16,3911327,412316860416
49,275266950901273.78,3911355,412316860416
50,275738394560625.53,3911775,412316860416
51,275355373161061.28,3911803,412316860416
52,274990836514195.16,3912861,412316860416
53,275155447071612.88,3912889,412316860416
54,275561298965434.28,3913309,412316860416
55,275437780138428.03,3913337,412316860416
56,275096700519813.44,3914395,412316860416
57,275114321851244.16,3914423,412316860416
58,275750196732998.72,3914843,412316860416
59,275390500462193.62,3914871,412316860416
60,274961678602080.78,3915929,412316860416
61,274973230997412.4,3915957,412316860416
62,275738394560625.53,3916377,412316860416
