idx,FLOPS,Correlation,Num_of_Operations
0,267947000722736.2,6383075,219848638464
1,268145701487403.72,6383103,219848638464
2,268145701487403.72,6383732,219848638464
3,268491514667897.7,6383760,219848638464
4,268062002099639.0,6384236,219848638464
5,268198040152490.16,6384264,219848638464
6,267696430810668.0,6385542,219848638464
7,268124771740681.44,6385570,219848638464
8,268009716511378.12,6386143,219848638464
9,268198040152490.16,6386171,219848638464
10,267654714713734.88,6386800,219848638464
11,268218981339846.6,6386828,219848638464
12,268145701487403.72,6387304,219848638464
13,268208510337406.8,6387332,219848638464
14,268145701487403.72,6388610,219848638464
15,268334216350607.66,6388638,219848638464
16,268041085416450.75,6389211,219848638464
17,268177102234843.34,6389239,219848638464
18,268187570785000.94,6389868,219848638464
19,268218981339846.6,6389896,219848638464
20,267936550944821.9,6390372,219848638464
21,268261200860979.2,6390400,219848638464
22,267613011616314.7,6391678,219848638464
23,268239925797678.6,6391706,219848638464
24,267989134657298.44,6392279,219848638464
25,268260873526752.44,6392307,219848638464
26,268051543350000.56,6392936,219848638464
27,268323736349090.3,6392964,219848638464
28,268303106238192.62,6393440,219848638464
29,268355178809757.75,6393468,219848638464
30,267790665776664.72,6394746,219848638464
31,268261200860979.2,6394774,219848638464
32,267811217155616.53,6395347,219848638464
33,268323736349090.3,6395375,219848638464
34,267884314278925.56,6396004,219848638464
35,268271348618244.53,6396032,219848638464
36,268093056321230.75,6396508,219848638464
37,268491842565227.38,6396536,219848638464
38,267978354947665.56,6397814,219848638464
39,268218981339846.6,6397842,219848638464
40,268020171997235.06,6398415,219848638464
41,268250399253262.38,6398443,219848638464
42,268198040152490.16,6399072,219848638464
43,268386628640210.75,6399100,219848638464
44,267884314278925.56,6399576,219848638464
45,268281824527834.47,6399604,219848638464
46,267978354947665.56,6401906,219848638464
47,268554485643820.16,6401934,219848638464
48,268062002099639.0,6402510,219848638464
49,268386628640210.75,6402538,219848638464
50,267967902724062.66,6403170,219848638464
51,268302778801691.5,6403198,219848638464
52,268145701487403.72,6403677,219848638464
53,268302778801691.5,6403705,219848638464
54,268051543350000.56,6404986,219848638464
55,268303106238192.62,6405014,219848638464
56,268103845260989.75,6405590,219848638464
57,268093383246041.4,6405618,219848638464
58,267999261841227.88,6406250,219848638464
59,268585982209809.88,6406278,219848638464
60,268187570785000.94,6406757,219848638464
61,267947000722736.2,6406785,219848638464
62,267988807986688.84,6408066,219848638464
63,268218981339846.6,6408094,219848638464
64,268124771740681.44,6408670,219848638464
65,268271348618244.53,6408698,219848638464
66,268030628298894.12,6409330,219848638464
67,267748594221660.94,6409358,219848638464
68,267999261841227.88,6409837,219848638464
69,268281824527834.47,6409865,219848638464
70,268093383246041.4,6411146,219848638464
71,268166634501921.78,6411174,219848638464
72,268082922047563.8,6411750,219848638464
73,268376144544368.1,6411778,219848638464
74,267873869389814.03,6412410,219848638464
75,268239925797678.6,6412438,219848638464
