idx,FLOPS,Correlation,Num_of_Operations
0,273883163294912.88,7762593,274877906944
1,274058198871176.3,7762621,274877906944
2,274014214141027.47,7763194,274877906944
3,274197896161519.4,7763222,274877906944
4,273734790459043.03,7763851,274877906944
5,274136641465477.38,7763879,274877906944
6,273909363434894.22,7764355,274877906944
7,274460726639507.97,7764383,274877906944
8,273691181978939.3,7765661,274877906944
9,274049455440204.25,7765689,274877906944
10,273926832979893.78,7766262,274877906944
11,273997006567884.25,7766290,274877906944
12,273717345399506.1,7766919,274877906944
13,274005473516324.0,7766947,274877906944
14,273987993939683.9,7767423,274877906944
15,274267935056434.47,7767451,274877906944
16,273595564533033.7,7768729,274877906944
17,274031697063468.0,7768757,274877906944
18,273839507531440.75,7769330,274877906944
19,274180392026684.12,7769358,274877906944
20,273830778048741.62,7769987,274877906944
21,274189143814737.4,7770015,274877906944
22,273778412838042.44,7770491,274877906944
23,274390589257478.72,7770519,274877906944
24,273830778048741.62,7771797,274877906944
25,274119145150224.2,7771825,274877906944
26,273743786436792.34,7772398,274877906944
27,274311727538360.8,7772426,274877906944
28,273970516593043.88,7773055,274877906944
29,274031697063468.0,7773083,274877906944
30,273918097928857.25,7773559,274877906944
31,274294482579553.28,7773587,274877906944
32,273831050836651.47,7774865,274877906944
33,274259451880010.56,7774893,274877906944
34,273665023559583.94,7775466,274877906944
35,274302967923232.88,7775494,274877906944
36,273891896117975.25,7776123,274877906944
37,274320761477439.3,7776151,274877906944
38,274145663875787.75,7776627,274877906944
39,274329248447105.78,7776655,274877906944
40,273691181978939.3,7777933,274877906944
41,273891896117975.25,7777961,274877906944
42,273996733449227.3,7778534,274877906944
43,273909363434894.22,7778562,274877906944
44,274005473516324.0,7779191,274877906944
45,274180392026684.12,7779219,274877906944
46,274101651068174.94,7779695,274877906944
47,274127893028673.56,7779723,274877906944
48,273525596395421.03,7781001,274877906944
49,273970516593043.88,7781029,274877906944
50,273787411683265.56,7781602,274877906944
51,274066669601978.16,7781630,274877906944
52,273935568588057.1,7782259,274877906944
53,274154140014362.1,7782287,274877906944
54,274119145150224.2,7782763,274877906944
55,274197896161519.4,7782791,274877906944
56,273673742477100.78,7784069,274877906944
57,273987993939683.9,7784097,274877906944
58,273665023559583.94,7784670,274877906944
59,274049455440204.25,7784698,274877906944
60,273673742477100.78,7785327,274877906944
61,274224156554773.4,7785355,274877906944
62,273996733449227.3,7785831,274877906944
63,274390863161887.7,7785859,274877906944
64,273760962218149.94,7787137,274877906944
65,274058198871176.3,7787165,274877906944
66,273743513822718.66,7787738,274877906944
67,273883163294912.88,7787766,274877906944
68,273726340230649.66,7788395,274877906944
69,274285450371198.22,7788423,274877906944
70,274110671175380.12,7788899,274877906944
71,274241666278234.47,7788927,274877906944
72,273769687250011.94,7790205,274877906944
73,274197896161519.4,7790233,274877906944
74,273822049122583.3,7790806,274877906944
75,274127893028673.56,7790834,274877906944
76,273874703903601.12,7791463,274877906944
77,273944304753400.38,7791491,274877906944
78,274154140014362.1,7791967,274877906944
79,274302967923232.88,7791995,274877906944
80,273874431028710.78,7793273,274877906944
81,273944304753400.38,7793301,274877906944
82,274005473516324.0,7793874,274877906944
83,274084159218902.1,7793902,274877906944
84,274092904864468.16,7794531,274877906944
85,273918097928857.25,7794559,274877906944
86,274057925630513.53,7795035,274877906944
87,274329522229064.12,7795063,274877906944
88,273525596395421.03,7796341,274877906944
89,274127893028673.56,7796369,274877906944
