idx,FLOPS,Correlation,Num_of_Operations
0,267968229343708.4,2986804,219848638464
1,268303106238192.62,2986832,219848638464
2,268219308571846.88,2987255,219848638464
3,268407599289451.03,2987283,219848638464
4,268041412214522.25,2988144,219848638464
5,268376144544368.1,2988172,219848638464
6,268250726561928.06,2988595,219848638464
7,268575482533628.66,2988623,219848638464
8,268145701487403.72,2989484,219848638464
9,268313584628227.5,2989512,219848638464
10,268219308571846.88,2989935,219848638464
11,268680844610217.88,2989963,219848638464
12,268177429364665.0,2990824,219848638464
13,268198040152490.16,2990852,219848638464
14,268082922047563.8,2991275,219848638464
15,268523324438277.75,2991303,219848638464
16,268302778801691.5,2992164,219848638464
17,268334543863846.06,2992192,219848638464
18,268261200860979.2,2992615,219848638464
19,268585982209809.88,2992643,219848638464
20,268145701487403.72,2993504,219848638464
21,268292628666546.25,2993532,219848638464
22,268229780417457.66,2993955,219848638464
23,268460368073227.8,2993983,219848638464
24,268229780417457.66,2994844,219848638464
25,268345024709621.7,2994872,219848638464
26,268449878215679.47,2995295,219848638464
27,268543988430000.4,2995323,219848638464
28,268219308571846.88,2996184,219848638464
29,268491514667897.7,2996212,219848638464
30,268292628666546.25,2996635,219848638464
31,268449550420840.16,2996663,219848638464
32,268365988857585.12,2997524,219848638464
33,268334543863846.06,2997552,219848638464
34,268166961606206.22,2997975,219848638464
35,268418413561043.75,2998003,219848638464
36,267717293735851.47,2998864,219848638464
37,268229780417457.66,2998892,219848638464
38,268229780417457.66,2999315,219848638464
39,268628317356050.5,2999343,219848638464
40,268051543350000.56,3000204,219848638464
41,268125098742847.1,3000232,219848638464
42,268104172212113.97,3000655,219848638464
43,268691352526215.44,3000683,219848638464
44,268020171997235.06,3001544,219848638464
45,268355506374169.34,3001572,219848638464
46,268313257166150.2,3001995,219848638464
47,268523324438277.75,3002023,219848638464
48,268104172212113.97,3002884,219848638464
49,268313257166150.2,3002912,219848638464
50,268428573216071.4,3003335,219848638464
51,268586310337918.75,3003363,219848638464
52,268135563233306.8,3004224,219848638464
53,268323736349090.3,3004252,219848638464
54,268166961606206.22,3004675,219848638464
55,268606984025207.8,3004703,219848638464
56,268187897940362.75,3005564,219848638464
57,268418413561043.75,3005592,219848638464
58,268187897940362.75,3006015,219848638464
59,268586310337918.75,3006043,219848638464
60,268187897940362.75,3006904,219848638464
61,268376144544368.1,3006932,219848638464
62,268135563233306.8,3007355,219848638464
63,268407599289451.03,3007383,219848638464
64,268198367333395.12,3008244,219848638464
65,268323736349090.3,3008272,219848638464
66,268229453159905.28,3008695,219848638464
67,268806993871871.75,3008723,219848638464
68,268135563233306.8,3009584,219848638464
69,268397113555206.4,3009612,219848638464
70,268041412214522.25,3010035,219848638464
71,268575482533628.66,3010063,219848638464
72,267967902724062.66,3010924,219848638464
73,268166961606206.22,3010952,219848638464
74,268250399253262.38,3011375,219848638464
75,268271675978035.38,3011403,219848638464
76,267967902724062.66,3012264,219848638464
77,268177429364665.0,3012292,219848638464
78,268470530904526.0,3012715,219848638464
79,268607312204634.0,3012743,219848638464
80,267947327291430.03,3013604,219848638464
81,268522996464048.72,3013632,219848638464
82,268271348618244.53,3014055,219848638464
83,268523324438277.75,3014083,219848638464
84,268261200860979.2,3014944,219848638464
85,268334543863846.06,3014972,219848638464
86,268051543350000.56,3015395,219848638464
87,268282151913192.47,3015423,219848638464
88,268114635069148.03,3016284,219848638464
89,268334216350607.66,3016312,219848638464
90,268365988857585.12,3016735,219848638464
91,268428900959683.53,3016763,219848638464
92,267926101981946.4,3017624,219848638464
93,268376144544368.1,3017652,219848638464
94,268281824527834.47,3018075,219848638464
